Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
21-08-2025 10:00,MIATK,38.82,40.88,38.82,40.7,16276654.0,0.18,1.88,0.19,900.0,1.88,2931212.5,455.29,0.1,True,77.46,0.23,0.12,0.11,2025-08-21,38.62,5.39,0,,37.84,ATH,False,False
21-08-2025 10:00,ARTMS,36.3,36.72,36.2,36.7,224317.0,0.02,0.4,0.05,733.33,0.4,135540.3,65.5,0.05,True,61.58,0.32,-0.08,0.41,2025-08-21,36.26,1.21,0,,32.98,37.4,False,False
21-08-2025 10:00,IPEKE,53.45,55.5,53.4,55.05,1818828.0,0.45,1.6,0.18,764.86,1.6,350996.7,418.19,0.28,True,75.92,0.21,0.11,0.1,2025-08-21,53.25,3.38,0,,52.55,ATH,False,False
21-08-2025 10:00,ICBCT,16.07,16.85,16.03,16.72,1771404.0,0.13,0.65,0.03,2400.0,0.65,472793.7,274.67,0.2,True,74.38,0.3,-0.02,0.32,2025-08-21,16.06,4.11,0,,14.42,16.79,False,False
21-08-2025 10:00,HTTBT,49.12,50.0,48.96,49.8,516610.0,0.2,0.68,0.14,372.22,0.68,130790.9,294.99,0.29,True,69.48,0.1,0.17,-0.07,2025-08-21,48.32,3.06,0,,47.26,50.0,False,False
21-08-2025 10:00,HEDEF,13.68,14.14,13.48,14.07,2263570.0,0.07,0.39,0.02,1757.14,0.39,694916.5,225.73,0.18,True,58.57,-0.05,0.06,-0.11,2025-08-21,13.58,3.61,0,,13.12,14.5,False,False
21-08-2025 10:00,TEZOL,15.6,15.76,15.57,15.74,1709182.0,0.02,0.14,0.02,636.84,0.14,743424.8,129.91,0.14,True,55.09,-0.06,0.02,-0.08,2025-08-21,15.54,1.29,0,,15.45,16.1,True,True
21-08-2025 10:00,GUBRF,273.75,279.75,273.0,278.25,1708074.0,1.5,4.5,0.38,1100.0,4.5,352324.4,384.8,0.33,True,64.76,0.29,0.3,-0.01,2025-08-21,272.25,2.2,0,,269.75,279.5,False,False
21-08-2025 10:00,REEDR,10.0,10.25,10.0,10.22,12149119.0,0.03,0.22,0.0,5400.0,0.22,4658815.7,160.78,0.14,True,54.37,-0.07,-0.01,-0.06,2025-08-21,9.97,2.51,0,,9.89,10.56,False,False
21-08-2025 10:00,GEREL,20.5,21.62,20.48,21.3,4516300.0,0.32,0.8,0.1,684.31,0.8,996037.3,353.43,0.4,True,54.14,-0.22,0.04,-0.26,2025-08-21,20.48,4.0,0,,20.3,21.68,True,True
