Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
22-10-2025 13:00,GSRAY,1.53,1.56,1.52,1.56,248223748.0,0.0,0.03,0.0,1400.0,0.03,80109403.2,209.86,0.0,True,75.33,0.03,0.0,0.03,2025-10-22,1.52,2.63,0,,1.35,ATH,False,False
22-10-2025 13:00,HATEK,14.76,15.62,14.76,15.54,587102.0,0.08,0.78,0.08,817.65,0.78,175749.7,234.06,0.1,True,69.24,0.03,0.07,-0.04,2025-10-22,14.64,6.15,0,,14.56,16.06,False,False
22-10-2025 13:00,KLSYN,5.54,6.0,5.53,5.92,4365437.0,0.08,0.38,0.03,1257.14,0.38,1234214.1,253.7,0.21,True,63.01,-0.02,0.01,-0.03,2025-10-22,5.67,4.41,0,,5.51,6.41,False,False
22-10-2025 13:00,TSPOR,1.24,1.31,1.23,1.29,324439705.0,0.02,0.05,0.01,455.56,0.05,132576992.8,144.72,0.4,True,77.06,0.01,0.01,0.01,2025-10-22,1.2,7.5,0,,1.18,ATH,False,False
22-10-2025 13:00,OZSUB,17.75,18.08,17.7,18.06,162990.0,0.02,0.31,0.02,1191.67,0.31,85289.5,91.1,0.06,True,60.97,0.07,-0.02,0.08,2025-10-22,17.59,2.67,0,,16.68,18.74,False,False
22-10-2025 13:00,AKSA,12.1,12.55,12.09,12.45,9565804.0,0.1,0.35,0.02,1300.0,0.35,2538950.1,276.76,0.29,True,66.24,0.04,0.0,0.04,2025-10-22,12.09,2.98,0,,11.94,ATH,False,False
22-10-2025 13:00,BALSU,20.38,20.64,20.02,20.64,647633.0,0.0,0.26,0.05,381.48,0.26,332590.0,94.72,0.0,True,54.02,-0.09,0.07,-0.16,2025-10-22,20.2,2.18,0,,19.95,21.08,False,False
22-10-2025 12:00,KAREL,9.41,9.63,9.4,9.57,3436855.0,0.06,0.16,0.03,384.85,0.16,1303655.0,163.63,0.38,True,79.11,0.18,0.06,0.12,2025-10-22,9.19,4.13,0,,8.42,ATH,False,False
22-10-2025 12:00,AKSEN,47.88,49.1,47.7,49.04,2142049.0,0.06,1.16,0.04,2536.36,1.16,1199499.9,78.58,0.05,True,56.11,0.04,-0.04,0.08,2025-10-22,48.1,1.95,0,,47.4,49.94,False,False
22-10-2025 12:00,ENKAI,72.25,74.25,72.0,73.95,6696915.0,0.3,1.7,0.19,794.74,1.7,2117344.2,216.29,0.18,True,65.74,0.43,0.13,0.29,2025-10-22,71.2,3.86,0,,69.2,74.2,False,False
22-10-2025 12:00,AKFIS,22.64,23.66,22.62,23.66,2158314.0,0.0,1.02,0.07,1316.67,1.02,982242.0,119.73,0.0,True,62.69,0.01,-0.01,0.02,2025-10-22,22.18,6.67,0,,20.92,24.46,False,False
22-10-2025 12:00,DSTKF,545.5,558.0,545.5,554.5,233677.0,3.5,9.0,1.35,566.67,9.0,139119.1,67.97,0.39,True,70.34,6.13,0.39,5.74,2025-10-22,537.5,3.16,0,,449.5,555.0,False,False
