Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
09-10-2025 13:00,SAFKR,21.48,21.98,21.32,21.92,3326321.0,0.06,0.44,0.1,348.98,0.44,1598338.3,108.11,0.14,True,72.6,0.21,0.05,0.16,2025-10-09,20.6,6.41,0,,18.88,ATH,False,False
09-10-2025 13:00,DOFER,60.55,63.8,59.4,63.0,594127.0,0.8,2.45,0.44,463.22,2.45,204909.2,189.95,0.33,True,78.26,0.82,0.38,0.44,2025-10-09,59.5,5.88,0,,55.5,ATH,False,False
09-10-2025 13:00,ULUFA,3.68,3.72,3.67,3.72,2147864.0,0.0,0.04,0.0,1900.0,0.04,1263236.1,70.03,0.0,True,51.62,-0.02,0.01,-0.02,2025-10-09,3.67,1.36,0,,3.63,3.8,True,False
09-10-2025 13:00,INFO,3.58,3.73,3.56,3.71,10708775.0,0.02,0.13,0.01,1757.14,0.13,3943098.4,171.58,0.15,True,65.16,-0.01,0.02,-0.02,2025-10-09,3.5,6.0,0,,3.42,3.91,False,False
09-10-2025 12:00,SARKY,14.7,15.35,14.69,15.25,1108864.0,0.1,0.55,0.05,1022.45,0.55,247954.5,347.2,0.18,True,68.05,0.06,0.05,0.01,2025-10-09,14.67,3.95,0,,14.07,15.38,False,False
09-10-2025 12:00,BIOEN,25.3,25.9,25.08,25.78,886819.0,0.12,0.48,0.14,247.83,0.48,536364.2,65.34,0.25,True,62.8,-0.05,0.15,-0.19,2025-10-09,24.9,3.53,0,,23.86,25.82,False,False
09-10-2025 12:00,IZENR,9.37,9.57,9.35,9.55,2663560.0,0.02,0.18,0.01,1536.36,0.18,1746402.3,52.52,0.11,True,60.38,0.02,0.02,0.0,2025-10-09,9.39,1.7,0,,9.26,ATH,False,False
09-10-2025 12:00,GZNMI,259.0,274.0,258.75,272.75,197850.0,1.25,13.75,2.27,505.73,13.75,67267.3,194.13,0.09,True,72.2,2.27,2.26,0.01,2025-10-09,249.5,9.32,0,,246.0,287.5,False,False
09-10-2025 12:00,SKYMD,14.12,14.45,14.0,14.43,1522516.0,0.02,0.31,0.02,1376.19,0.31,810938.6,87.75,0.06,True,54.9,-0.05,0.01,-0.06,2025-10-09,14.06,2.63,0,,14.02,17.12,True,True
09-10-2025 12:00,FONET,16.15,16.63,16.1,16.57,2652169.0,0.06,0.42,0.04,876.74,0.42,496243.4,434.45,0.14,True,72.66,-0.01,0.05,-0.06,2025-10-09,15.96,3.82,0,,15.99,17.06,False,False
09-10-2025 12:00,DARDL,2.63,2.71,2.63,2.71,10852288.0,0.0,0.08,0.01,1233.33,0.08,4245194.2,155.64,0.0,True,68.48,0.01,0.0,0.01,2025-10-09,2.59,4.63,0,,2.54,2.79,False,False
09-10-2025 12:00,OZYSR,33.96,34.96,33.92,34.8,400724.0,0.16,0.84,0.19,346.81,0.84,176011.0,127.67,0.19,True,69.29,0.23,0.12,0.11,2025-10-09,33.0,5.45,0,,32.5,ATH,False,False
09-10-2025 12:00,QUAGR,9.13,9.56,9.11,9.51,8736847.0,0.05,0.38,0.04,744.44,0.38,4568567.4,91.24,0.13,True,67.65,-0.01,0.04,-0.05,2025-10-09,8.85,7.46,0,,8.72,9.74,False,False
09-10-2025 11:00,OSTIM,3.52,3.57,3.52,3.56,2194871.0,0.01,0.04,0.0,1233.33,0.04,1367061.6,60.55,0.25,True,65.2,0.0,0.0,0.0,2025-10-09,3.5,1.71,0,,3.48,3.59,False,False
09-10-2025 11:00,AKENR,10.5,10.68,10.49,10.68,1964171.0,0.0,0.18,0.0,4400.0,0.18,779246.2,152.06,0.0,True,61.63,-0.0,0.0,-0.01,2025-10-09,10.47,2.01,0,,10.31,10.83,False,False
09-10-2025 11:00,ALTIN,72.75,73.9,72.74,73.72,10241146.0,0.18,0.97,0.16,521.79,0.97,5568343.4,83.92,0.19,True,63.1,0.9,-0.12,1.02,2025-10-09,73.97,-0.34,0,,65.4,ATH,False,False
09-10-2025 11:00,SUWEN,10.58,10.81,10.55,10.8,1078183.0,0.01,0.22,0.02,1275.0,0.22,640234.8,68.4,0.05,True,66.61,-0.01,0.04,-0.05,2025-10-09,10.47,3.15,0,,10.19,10.93,False,False
09-10-2025 10:00,ENTRA,10.37,10.89,10.37,10.78,4561037.0,0.11,0.41,0.0,40900.0,0.41,1275737.0,257.52,0.27,True,52.68,-0.07,-0.02,-0.04,2025-10-09,10.28,4.86,0,,10.55,10.98,False,False
09-10-2025 10:00,ECZYT,337.75,342.5,334.75,342.0,260366.0,0.5,4.25,1.58,169.84,4.25,97073.7,168.21,0.12,True,61.43,1.57,0.08,1.48,2025-10-09,336.0,1.79,0,,320.5,348.75,False,False
