Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,Tarih1,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
04-11-2025 09:00,AVOD,4.5,4.78,4.45,4.78,9819289.0,0.0,0.28,0.02,1020.0,0.28,4751948.4,106.64,0.0,True,60.37,-0.0,0.03,-0.03,2025-11-04,9.89,0,,3.95,6.22,False,False
04-11-2025 09:00,KATMR,3.2,3.52,3.18,3.52,362383200.0,0.0,0.32,0.06,442.37,0.32,198226941.9,82.81,0.0,True,74.17,0.06,0.07,-0.01,2025-11-04,10.0,0,,2.68,3.59,False,False
04-11-2025 09:00,AKSEN,55.0,57.6,54.5,57.5,27256125.0,0.1,2.5,0.61,312.54,2.5,16629971.7,63.9,0.04,True,85.26,3.47,0.76,2.72,2025-11-04,5.02,0,,36.18,ATH,False,False
04-11-2025 09:00,YUNSA,7.73,8.33,7.46,8.22,16780214.0,0.11,0.49,0.1,400.0,0.49,6473213.0,159.23,0.22,True,65.93,0.06,0.09,-0.03,2025-11-04,6.34,0,,6.91,9.74,False,False
04-11-2025 09:00,AKENR,10.76,11.7,10.61,11.7,79685568.0,0.0,0.94,0.14,566.67,0.94,13415254.6,493.99,0.0,True,71.8,0.02,0.15,-0.13,2025-11-04,9.96,0,,9.82,12.02,False,False
04-11-2025 09:00,OYYAT,54.55,59.65,53.75,59.65,1690085.0,0.0,5.1,0.5,909.9,5.1,729671.6,131.62,0.0,True,83.21,2.57,0.26,2.31,2025-11-04,9.95,0,,44.56,ATH,False,False
04-11-2025 09:00,TBORG,197.3,209.0,195.5,208.1,848804.0,0.9,10.8,2.3,369.57,10.8,330795.7,156.59,0.08,True,76.43,6.01,2.18,3.83,2025-11-04,5.69,0,,166.0,ATH,False,False
04-11-2025 09:00,SKYLP,170.0,187.0,153.5,187.0,577117.0,0.0,17.0,3.46,391.33,17.0,293153.1,96.87,0.0,True,70.71,10.34,4.31,6.03,2025-11-04,10.0,0,,120.1,ATH,False,False
04-11-2025 09:00,TUKAS,2.89,3.06,2.85,3.03,415586000.0,0.03,0.14,0.02,723.53,0.14,247409069.8,67.98,0.21,True,59.71,-0.03,0.06,-0.1,2025-11-04,5.21,0,,2.56,4.3,True,False
04-11-2025 09:00,VKING,32.0,34.02,31.4,33.9,2086830.0,0.12,1.9,0.21,787.85,1.9,895982.7,132.91,0.06,True,64.01,0.71,0.34,0.37,2025-11-04,6.34,0,,26.74,48.78,False,False
03-11-2025 09:00,EUHOL,12.36,13.12,12.36,13.12,2034080.0,0.0,0.76,0.27,181.48,0.76,928261.4,119.13,0.0,True,77.26,0.26,0.32,-0.06,2025-11-03,9.97,0,,9.27,13.3,False,False
03-11-2025 09:00,TMPOL,201.0,221.1,201.0,221.1,269897.0,0.0,20.1,1.57,1180.25,20.1,110985.4,143.18,0.0,True,65.26,9.28,-1.95,11.23,2025-11-03,10.0,0,,173.7,225.0,False,False
03-11-2025 09:00,TKNSA,25.02,27.46,25.02,26.88,7797305.0,0.58,1.86,0.28,573.91,1.86,3200068.9,143.66,0.31,True,63.41,-0.12,0.24,-0.35,2025-11-03,7.61,0,,23.34,28.86,False,False
03-11-2025 09:00,SMART,25.52,27.64,25.52,27.32,2854543.0,0.32,1.8,0.3,508.11,1.8,910180.5,213.62,0.18,True,67.72,-0.01,0.3,-0.31,2025-11-03,7.05,0,,23.7,29.02,False,False
03-11-2025 09:00,LYDHO,200.2,213.7,191.9,213.7,4802592.0,0.0,13.5,5.2,159.62,13.5,1784748.3,169.09,0.0,True,85.32,15.14,9.57,5.57,2025-11-03,9.98,0,,113.2,ATH,False,False
03-11-2025 09:00,POLHO,17.61,19.29,17.45,19.21,23530371.0,0.08,1.6,0.13,1169.84,1.6,6938309.7,239.14,0.05,True,57.63,-0.47,0.04,-0.51,2025-11-03,9.52,0,,15.37,24.56,True,True
03-11-2025 09:00,TDGYO,26.5,28.98,26.28,28.94,2583880.0,0.04,2.44,0.68,258.82,2.44,1392139.2,85.61,0.02,True,89.94,1.83,0.6,1.23,2025-11-03,9.79,0,,19.0,ATH,False,False
03-11-2025 09:00,AYCES,435.75,460.5,430.25,454.5,103774.0,6.0,18.75,1.27,1370.59,18.75,56157.8,84.79,0.32,True,62.08,-6.51,4.96,-11.47,2025-11-03,6.5,0,,405.0,461.0,True,False
03-11-2025 09:00,FMIZP,342.75,367.25,342.75,360.75,183017.0,6.5,18.0,5.48,228.77,18.0,100545.0,82.02,0.36,True,72.17,5.37,5.58,-0.21,2025-11-03,5.25,0,,296.5,408.5,False,False
03-11-2025 09:00,MAKTK,15.25,16.53,15.13,16.53,10159992.0,0.0,1.28,0.04,2809.09,1.28,6470004.9,57.03,0.0,True,52.08,-0.87,0.2,-1.06,2025-11-03,9.98,0,,13.95,22.86,True,False
03-11-2025 09:00,PRDGS,7.12,7.83,7.12,7.83,16928357.0,0.0,0.71,0.17,327.71,0.71,7211045.5,134.76,0.0,True,74.61,0.09,0.19,-0.1,2025-11-03,9.97,0,,5.81,8.23,False,False
03-11-2025 09:00,MEGAP,4.5,5.0,4.5,4.94,1501631.0,0.06,0.44,0.11,311.21,0.44,837319.6,79.34,0.14,True,69.61,-0.01,0.11,-0.12,2025-11-03,8.33,0,,3.88,5.91,False,False
03-11-2025 09:00,GENTS,9.2,10.06,9.19,9.96,26355235.0,0.1,0.76,0.02,3700.0,0.76,11217487.6,134.95,0.13,True,64.2,0.19,0.05,0.14,2025-11-03,8.26,0,,8.16,10.2,False,False
03-11-2025 09:00,BRKVY,86.65,95.3,86.25,95.3,3374563.0,0.0,8.65,2.25,284.44,8.65,1458517.5,131.37,0.0,True,72.09,1.38,1.92,-0.54,2025-11-03,9.98,0,,69.45,111.8,False,False
03-11-2025 09:00,SAMAT,6.49,7.1,6.49,7.1,3599433.0,0.0,0.61,0.05,1029.63,0.61,1495342.4,140.71,0.0,True,60.09,-0.09,0.1,-0.19,2025-11-03,9.91,0,,5.94,8.74,True,False
03-11-2025 09:00,OYAYO,39.96,43.34,38.08,43.34,416910.0,0.0,3.38,0.77,338.96,3.38,183069.7,127.73,0.0,True,74.58,1.04,0.75,0.29,2025-11-03,10.0,0,,33.08,ATH,False,False
03-11-2025 09:00,PKENT,233.6,253.0,232.1,253.0,473267.0,0.0,19.4,2.76,602.9,19.4,224902.5,110.43,0.0,True,71.11,-0.08,3.83,-3.92,2025-11-03,10.0,0,,207.9,273.0,True,False
03-11-2025 09:00,YESIL,2.75,3.02,2.75,3.02,191372439.0,0.0,0.27,0.08,255.26,0.27,89045656.3,114.91,0.0,True,71.24,0.08,0.07,0.01,2025-11-03,9.82,0,,2.18,3.52,False,False
03-11-2025 09:00,AHSGY,47.5,51.8,46.52,51.8,2615351.0,0.0,4.3,0.26,1566.67,4.3,1335721.3,95.8,0.0,True,72.97,1.78,0.61,1.17,2025-11-03,9.93,0,,39.6,ATH,False,False
03-11-2025 09:00,IZENR,9.9,10.48,9.83,10.46,43192717.0,0.02,0.56,0.18,216.38,0.56,21119960.1,104.51,0.04,True,68.32,0.11,0.2,-0.08,2025-11-03,8.51,0,,7.79,10.76,False,False
03-11-2025 09:00,PARSN,93.35,98.05,93.35,98.0,413049.0,0.05,4.65,1.1,322.73,4.65,257152.9,60.62,0.01,True,57.3,-0.91,0.83,-1.74,2025-11-03,5.04,0,,87.8,112.8,True,False
03-11-2025 09:00,DOGUB,53.0,58.85,53.0,58.85,2724307.0,0.0,5.85,1.23,375.61,5.85,1463388.6,86.16,0.0,True,79.7,9.62,2.61,7.01,2025-11-03,0.0,0,,20.18,ATH,False,False
03-11-2025 09:00,OZYSR,35.64,38.5,35.1,37.92,2068094.0,0.58,2.28,0.66,244.41,2.28,1050735.5,96.82,0.25,True,72.65,0.9,0.45,0.45,2025-11-03,7.12,0,,30.5,ATH,False,False
03-11-2025 09:00,ERBOS,195.4,204.4,195.1,202.0,101989.0,2.4,6.6,1.23,436.59,6.6,64668.7,57.71,0.36,True,67.82,1.76,2.14,-0.38,2025-11-03,3.86,0,,175.6,212.2,False,False
03-11-2025 09:00,SURGY,47.66,50.6,47.14,50.6,6865925.0,0.0,2.94,0.36,712.15,2.94,3341994.6,105.44,0.0,True,63.41,-0.16,0.77,-0.94,2025-11-03,7.2,0,,42.94,73.5,False,False
03-11-2025 09:00,BTCIM,4.37,4.7,4.32,4.66,284812770.0,0.04,0.29,0.04,544.44,0.29,147327292.5,93.32,0.14,True,64.66,0.01,0.05,-0.04,2025-11-03,6.15,0,,4.02,5.09,False,False
03-11-2025 09:00,ENDAE,16.3,16.87,16.3,16.79,4536849.0,0.08,0.49,0.08,504.94,0.49,2226953.2,103.72,0.16,True,59.72,-0.04,0.18,-0.22,2025-11-03,3.2,0,,15.07,17.63,False,False
03-11-2025 09:00,SEKUR,13.58,14.67,13.33,14.64,1698621.0,0.03,1.06,0.0,26400.0,1.06,735389.2,130.98,0.03,True,51.72,-0.39,0.04,-0.43,2025-11-03,7.89,0,,13.99,18.82,True,True
03-11-2025 09:00,KMPUR,16.95,18.64,16.95,18.64,6134349.0,0.0,1.69,0.11,1408.93,1.69,2007864.2,205.52,0.0,True,64.31,-0.16,0.13,-0.29,2025-11-03,9.97,0,,16.07,20.18,True,True
03-11-2025 09:00,SILVR,3.02,3.24,2.97,3.19,7131391.0,0.05,0.17,0.01,1316.67,0.17,4540476.7,57.06,0.29,True,57.51,0.01,-0.01,0.02,2025-11-03,5.63,0,,2.64,3.59,False,False
31-10-2025 09:00,BEYAZ,29.2,31.34,29.2,31.34,3956713.0,0.0,2.14,0.09,2331.82,2.14,1679990.6,135.52,0.0,True,54.74,-0.86,0.22,-1.08,2025-10-31,9.96,0,,27.56,44.0,True,True
31-10-2025 09:00,FADE,15.1,15.87,14.85,15.8,2562185.0,0.07,0.7,0.04,1791.89,0.7,1343362.4,90.73,0.1,True,58.1,-0.03,0.06,-0.09,2025-10-31,4.64,0,,13.66,16.17,False,False
31-10-2025 09:00,RUBNS,19.6,20.24,19.1,20.2,1661628.0,0.04,0.6,0.07,745.07,0.6,961865.7,72.75,0.07,True,44.64,-0.53,0.08,-0.61,2025-10-31,1.76,0,,18.8,23.98,True,False
31-10-2025 09:00,NTGAZ,10.71,11.29,10.57,11.2,10928366.0,0.09,0.49,0.17,180.0,0.49,6927718.2,57.75,0.18,True,74.51,0.26,0.19,0.08,2025-10-31,4.67,0,,9.04,11.87,False,False
31-10-2025 09:00,DENGE,3.32,3.57,3.31,3.57,127099144.0,0.0,0.25,0.07,247.22,0.25,49214224.8,158.26,0.0,True,78.06,0.08,0.08,-0.0,2025-10-31,9.85,0,,2.57,ATH,False,False
31-10-2025 09:00,IPEKE,72.9,77.95,72.65,77.9,4092242.0,0.05,5.0,0.39,1182.05,5.0,2726888.3,50.07,0.01,True,63.72,1.13,0.12,1.01,2025-10-31,7.45,0,,66.5,80.8,False,False
31-10-2025 09:00,BNTAS,6.78,7.1,6.74,7.07,9682146.0,0.03,0.29,0.03,974.07,0.29,5551677.7,74.4,0.1,True,61.22,-0.05,0.07,-0.12,2025-10-31,4.74,0,,6.32,7.14,False,False
31-10-2025 09:00,SUWEN,10.75,11.78,10.75,11.78,34039256.0,0.0,1.03,0.12,787.93,1.03,7464121.7,356.04,0.0,True,66.99,-0.01,0.13,-0.14,2025-10-31,9.99,0,,10.0,12.54,False,False
31-10-2025 09:00,KBORU,13.67,15.7,13.43,15.4,36764902.0,0.3,1.73,0.2,748.04,1.73,9682032.8,279.72,0.17,True,62.4,-0.19,0.17,-0.36,2025-10-31,7.32,0,,13.02,17.18,True,False
31-10-2025 09:00,KIMMR,14.36,15.21,14.11,15.07,8938938.0,0.14,0.71,0.11,576.19,0.71,2248431.1,297.56,0.2,True,58.01,-0.11,0.11,-0.22,2025-10-31,8.97,0,,12.62,17.5,False,False
31-10-2025 09:00,LIDFA,4.09,4.29,4.08,4.26,12742777.0,0.03,0.17,0.03,466.67,0.17,7882189.7,61.67,0.18,True,64.96,0.05,0.05,-0.0,2025-10-31,4.16,0,,3.59,4.46,False,False
31-10-2025 09:00,VRGYO,3.34,3.56,3.32,3.53,62528737.0,0.03,0.19,0.03,458.82,0.19,33700769.9,85.54,0.16,True,65.16,0.01,0.05,-0.04,2025-10-31,5.06,0,,2.9,3.7,False,False
31-10-2025 09:00,KRTEK,35.0,37.04,34.26,37.04,2582692.0,0.0,2.04,0.3,589.19,2.04,1178413.7,119.17,0.0,True,68.84,0.61,0.49,0.13,2025-10-31,9.98,0,,29.16,ATH,False,False
31-10-2025 09:00,ANHYT,99.2,104.4,98.55,103.2,2669216.0,1.2,4.0,0.78,409.55,4.0,1595588.8,67.29,0.3,True,69.76,3.16,0.62,2.54,2025-10-31,4.35,0,,86.65,ATH,False,False
30-10-2025 09:00,OZSUB,17.81,19.19,17.81,19.01,2737804.0,0.18,1.2,0.23,428.63,1.2,1306608.2,109.54,0.15,True,57.63,-0.24,0.22,-0.46,2025-10-30,6.74,0,,16.53,22.14,False,False
30-10-2025 09:00,BRSAN,407.25,447.0,407.25,438.0,3262349.0,9.0,30.75,2.48,1142.42,30.75,1224358.6,166.45,0.29,True,58.99,-4.04,3.74,-7.78,2025-10-30,7.75,0,,383.5,480.0,True,False
30-10-2025 09:00,TUREX,8.04,8.8,8.0,8.8,86543807.0,0.0,0.76,0.06,1188.14,0.76,34107249.4,153.74,0.0,True,60.52,-0.2,0.12,-0.32,2025-10-30,10.0,0,,7.54,9.42,True,False
30-10-2025 09:00,ONRYT,79.8,85.4,79.75,84.45,1221593.0,0.95,4.65,0.75,520.0,4.65,691015.4,76.78,0.2,True,59.94,-0.16,0.94,-1.1,2025-10-30,5.83,0,,72.0,94.55,False,False
30-10-2025 09:00,HUBVC,3.55,3.91,3.45,3.91,20333955.0,0.0,0.36,0.1,267.35,0.36,9247983.3,119.87,0.0,True,72.0,0.18,0.08,0.1,2025-10-30,9.83,0,,2.72,ATH,False,False
30-10-2025 09:00,ALKIM,18.62,20.48,18.55,20.18,10170824.0,0.3,1.56,0.04,3900.0,1.56,3180289.8,219.81,0.19,True,54.59,-0.22,-0.09,-0.14,2025-10-30,8.38,0,,17.94,25.34,False,False
30-10-2025 09:00,BRYAT,2129.0,2321.0,2127.0,2321.0,146300.0,0.0,192.0,19.8,869.7,192.0,92316.1,58.48,0.0,True,59.26,-38.27,33.36,-71.63,2025-10-30,10.0,0,,1898.0,2557.5,False,False
30-10-2025 09:00,ALFAS,42.3,44.44,42.3,43.9,2260167.0,0.54,1.6,0.08,1851.22,1.6,1176835.6,92.05,0.34,True,52.03,-0.95,0.27,-1.22,2025-10-30,3.78,0,,40.18,51.3,True,False
30-10-2025 09:00,VAKFN,1.82,1.93,1.82,1.92,189766359.0,0.01,0.1,0.01,1566.67,0.1,88542005.7,114.32,0.1,True,57.29,-0.01,0.01,-0.02,2025-10-30,5.49,0,,1.74,2.2,False,False
30-10-2025 09:00,KARSN,9.97,10.95,9.97,10.8,32419430.0,0.15,0.83,0.06,1306.78,0.83,11826123.5,174.13,0.18,True,56.89,-0.22,0.09,-0.3,2025-10-30,8.43,0,,9.38,12.12,True,False
30-10-2025 09:00,YIGIT,25.1,27.26,25.1,26.68,5100472.0,0.58,1.58,0.18,768.13,1.58,2480782.8,105.6,0.37,True,58.69,-0.43,0.22,-0.65,2025-10-30,6.55,0,,23.26,29.38,True,False
30-10-2025 09:00,ADGYO,47.74,51.8,45.36,51.35,1542112.0,0.45,3.61,0.55,557.56,3.61,961214.7,60.43,0.12,True,56.77,-0.5,0.18,-0.68,2025-10-30,7.56,0,,43.74,60.1,False,False
30-10-2025 09:00,ADEL,29.66,31.92,29.64,31.74,3140371.0,0.18,2.08,0.05,3751.85,2.08,1693911.1,85.39,0.09,True,55.92,-0.7,0.31,-1.01,2025-10-30,7.01,0,,28.56,32.84,True,False
30-10-2025 09:00,A1YEN,28.8,31.46,28.8,30.78,4151344.0,0.68,1.98,0.14,1275.0,1.98,1541769.8,169.26,0.34,True,59.23,-0.34,0.26,-0.6,2025-10-30,7.02,0,,27.0,33.96,True,False
30-10-2025 09:00,SEKFK,8.47,9.0,8.38,8.96,1082236.0,0.04,0.49,0.1,375.73,0.49,552589.1,95.85,0.08,True,65.54,0.0,0.1,-0.1,2025-10-30,5.16,0,,7.75,9.59,False,False
30-10-2025 09:00,PRKAB,32.86,36.04,32.86,36.04,1630672.0,0.0,3.18,0.39,719.59,3.18,489885.6,232.87,0.0,True,65.14,-0.19,0.4,-0.58,2025-10-30,9.95,0,,30.04,37.2,False,False
30-10-2025 09:00,KLMSN,34.0,36.9,34.0,36.72,1745396.0,0.18,2.72,0.36,655.56,2.72,887725.2,96.61,0.07,True,54.9,-1.4,0.23,-1.63,2025-10-30,8.45,0,,30.84,55.25,True,True
30-10-2025 09:00,ENTRA,10.45,11.16,10.45,11.09,15571838.0,0.07,0.64,0.09,652.94,0.64,9349640.4,66.55,0.11,True,57.93,-0.17,0.11,-0.29,2025-10-30,6.12,0,,9.91,12.36,True,False
30-10-2025 09:00,ARDYZ,27.8,29.8,27.8,29.46,11169873.0,0.34,1.66,0.29,476.39,1.66,3910059.1,185.67,0.2,True,69.91,0.16,0.47,-0.31,2025-10-30,6.43,0,,24.42,34.16,False,False
30-10-2025 09:00,KTLEV,13.45,14.44,13.35,14.18,73857359.0,0.26,0.73,0.08,873.33,0.73,44432989.6,66.22,0.36,True,64.15,0.24,0.02,0.22,2025-10-30,5.43,0,,12.22,15.74,False,False
30-10-2025 09:00,ARMGD,37.0,38.4,37.0,38.4,6309902.0,0.0,1.4,0.26,438.46,1.4,4206386.6,50.01,0.0,True,73.14,0.95,0.24,0.71,2025-10-30,4.07,0,,31.38,38.5,False,False
30-10-2025 09:00,ETILR,4.24,4.53,4.24,4.48,28932352.0,0.05,0.24,0.02,943.48,0.24,10797718.0,167.95,0.21,True,52.54,-0.1,0.04,-0.14,2025-10-30,5.41,0,,3.99,5.04,True,False
30-10-2025 09:00,METRO,5.54,6.09,5.54,6.09,35858063.0,0.0,0.55,0.07,697.1,0.55,21660859.3,65.54,0.0,True,78.54,0.35,0.07,0.28,2025-10-30,9.93,0,,3.8,ATH,False,False
30-10-2025 09:00,SKTAS,4.63,5.17,4.62,5.17,13547832.0,0.0,0.54,0.06,785.25,0.54,7421628.7,82.55,0.0,True,63.32,0.18,-0.03,0.21,2025-10-30,10.0,0,,4.27,5.9,False,False
30-10-2025 09:00,KOZAL,25.52,27.42,25.4,27.2,139742706.0,0.22,1.68,0.2,731.68,1.68,88886023.3,57.22,0.13,True,62.58,0.3,0.2,0.1,2025-10-30,7.09,0,,23.62,ATH,False,False
28-10-2025 09:30,GARFA,26.6,27.92,26.38,27.82,861662.0,0.1,1.22,0.21,486.54,1.22,471013.0,82.94,0.08,True,58.87,-0.39,0.24,-0.63,2025-10-28,8.42,0,,23.72,30.5,True,False
28-10-2025 09:30,BULGS,40.4,43.38,40.24,43.38,23249181.0,0.0,2.98,0.9,231.11,2.98,11891412.0,95.51,0.0,True,78.44,1.14,1.03,0.11,2025-10-28,9.99,0,,30.44,ATH,False,False
27-10-2025 09:00,MARTI,3.27,3.39,3.26,3.37,46011253.0,0.02,0.1,0.0,2400.0,0.1,28119970.4,63.62,0.2,True,47.15,-0.16,0.03,-0.19,2025-10-27,3.06,0,,2.93,4.38,True,False
27-10-2025 09:00,RUZYE,12.7,13.97,12.69,13.72,27605391.0,0.25,1.02,0.1,962.5,1.02,15626542.1,76.66,0.25,True,64.29,0.31,0.04,0.27,2025-10-27,7.19,0,,11.51,14.82,False,False
27-10-2025 09:00,IZINV,61.95,68.65,61.95,68.65,482877.0,0.0,6.7,0.07,9471.43,6.7,215887.9,123.67,0.0,True,50.97,-2.28,-0.14,-2.14,2025-10-27,9.93,0,,60.75,84.25,True,True
27-10-2025 09:00,VAKKO,65.05,69.25,64.55,69.0,1876657.0,0.25,3.95,0.68,480.88,3.95,1017216.7,84.49,0.06,True,67.54,1.23,0.71,0.51,2025-10-27,6.07,0,,57.0,ATH,False,False
27-10-2025 09:00,MAGEN,23.5,25.7,22.7,25.7,19727261.0,0.0,2.2,0.34,539.53,2.2,9686534.3,103.66,0.0,True,64.89,0.83,0.14,0.68,2025-10-27,9.92,0,,21.16,ATH,False,False
27-10-2025 09:00,BAGFS,33.04,35.78,32.88,35.1,3993957.0,0.68,2.06,0.22,853.7,2.06,1911648.9,108.93,0.33,True,58.92,-0.53,0.38,-0.91,2025-10-27,5.91,0,,30.3,36.56,True,False
27-10-2025 09:00,PCILT,21.18,22.84,21.0,22.84,3085988.0,0.0,1.66,0.12,1260.66,1.66,2029310.0,52.07,0.0,True,49.35,-1.7,0.13,-1.83,2025-10-27,9.91,0,,18.59,37.0,True,True
27-10-2025 09:00,KOPOL,6.6,7.14,6.54,7.02,18772460.0,0.12,0.42,0.08,412.2,0.42,8755881.3,114.4,0.29,True,62.5,-0.04,0.07,-0.11,2025-10-27,5.56,0,,5.76,8.42,False,False
27-10-2025 09:00,BOBET,19.46,20.72,19.45,20.36,9789986.0,0.36,0.9,0.08,1039.24,0.9,4658051.2,110.17,0.4,True,61.23,-0.18,0.15,-0.33,2025-10-27,4.62,0,,17.88,21.06,False,False
27-10-2025 09:00,EGEGY,25.32,27.84,25.32,27.84,2912544.0,0.0,2.52,0.27,826.47,2.52,1169901.1,148.96,0.0,True,61.7,-0.4,0.29,-0.69,2025-10-27,9.95,0,,23.08,29.9,False,False
27-10-2025 09:00,KOCMT,2.73,2.94,2.72,2.91,59826457.0,0.03,0.18,0.02,757.14,0.18,38526532.6,55.29,0.17,True,58.05,-0.05,0.02,-0.07,2025-10-27,6.59,0,,2.49,3.21,False,False
27-10-2025 09:00,DAGI,8.11,8.9,8.06,8.7,25638172.0,0.2,0.59,0.01,8328.57,0.59,12572006.5,103.93,0.34,True,62.12,0.1,0.01,0.09,2025-10-27,7.27,0,,7.69,8.72,False,False
24-10-2025 09:00,GOODY,15.54,16.57,15.42,16.39,9743023.0,0.18,0.85,0.02,4622.22,0.85,1954733.9,398.43,0.21,True,34.18,-0.43,-0.05,-0.37,2025-10-24,-2.56,0,,ATL,19.95,False,False
24-10-2025 09:00,OBASE,36.5,39.0,36.0,38.62,1088376.0,0.38,2.12,0.11,1827.27,2.12,444856.7,144.66,0.18,True,57.13,-0.47,0.29,-0.76,2025-10-24,8.54,0,,34.1,42.14,True,False
24-10-2025 09:00,ISMEN,42.9,46.04,41.94,45.82,18658339.0,0.22,2.92,0.35,724.86,2.92,7678069.6,143.01,0.08,True,63.76,-0.21,0.37,-0.57,2025-10-24,9.46,0,,38.16,46.8,False,False
24-10-2025 09:00,KRDMD,26.9,28.82,26.84,28.44,105966149.0,0.38,1.54,0.25,511.11,1.54,59201917.1,78.99,0.25,True,59.46,-0.38,0.2,-0.58,2025-10-24,6.84,0,,23.72,30.88,False,False
