Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
11-09-2025 10:00,A1CAP,9.19,9.3,9.16,9.28,1817038.0,0.02,0.09,0.02,309.09,0.09,903202.5,101.18,0.22,True,65.55,0.0,0.04,-0.04,2025-09-11,9.18,1.09,0,,8.92,9.78,False,False
11-09-2025 10:00,HEDEF,18.7,20.56,17.9,20.56,3424750.0,0.0,1.86,0.11,1622.22,1.86,419088.3,717.19,0.0,True,71.12,0.25,0.11,0.13,2025-09-11,18.7,9.95,0,,17.41,20.94,False,False
11-09-2025 10:00,GESAN,43.12,43.5,43.04,43.44,308014.0,0.06,0.32,0.01,3900.0,0.32,170600.9,80.55,0.19,True,51.73,-0.2,0.07,-0.27,2025-09-11,43.02,0.98,0,,42.76,43.8,True,False
11-09-2025 10:00,BSOKE,14.39,14.76,14.37,14.71,6006739.0,0.05,0.32,0.01,2566.67,0.32,1565753.3,283.63,0.16,True,61.06,-0.03,-0.0,-0.03,2025-09-11,14.35,2.51,0,,14.31,14.8,False,False
11-09-2025 10:00,BRLSM,14.65,14.91,14.65,14.91,501386.0,0.0,0.26,0.01,2500.0,0.26,221898.6,125.95,0.0,True,47.36,-0.18,0.04,-0.22,2025-09-11,14.64,1.84,0,,ATL,15.27,True,False
11-09-2025 10:00,NTHOL,47.78,48.44,47.54,48.38,307381.0,0.06,0.6,0.01,4900.0,0.6,136870.6,124.58,0.1,True,46.66,-0.43,0.04,-0.46,2025-09-11,47.78,1.26,0,,ATL,49.4,True,True
11-09-2025 10:00,IPEKE,58.8,59.8,58.8,59.75,672173.0,0.05,0.95,0.02,6233.33,0.95,291395.6,130.67,0.05,True,52.2,-0.11,-0.11,0.01,2025-09-11,58.9,1.44,0,,55.7,61.95,False,False
11-09-2025 10:00,OSTIM,3.51,3.56,3.5,3.55,1248270.0,0.01,0.04,0.01,471.43,0.04,770467.8,62.01,0.25,True,50.48,-0.03,0.01,-0.04,2025-09-11,3.52,0.85,0,,3.46,3.86,True,False
11-09-2025 10:00,BNTAS,7.01,7.05,7.01,7.04,472189.0,0.01,0.03,0.0,1400.0,0.03,306269.6,54.17,0.33,True,51.92,-0.02,0.01,-0.03,2025-09-11,6.97,1.0,0,,6.92,7.08,True,False
11-09-2025 10:00,INDES,7.74,7.82,7.7,7.81,476762.0,0.01,0.07,0.0,6900.0,0.07,218026.7,118.67,0.14,True,56.76,-0.03,0.02,-0.05,2025-09-11,7.71,1.3,0,,7.63,7.86,True,False
11-09-2025 10:00,ADEL,32.58,34.96,32.5,34.78,2279228.0,0.18,2.2,0.14,1494.2,2.2,376598.9,505.21,0.08,True,66.41,-0.37,0.17,-0.54,2025-09-11,32.4,7.35,0,,31.76,37.36,True,False
11-09-2025 10:00,IEYHO,14.5,15.55,14.46,15.38,15619094.0,0.17,0.88,0.14,542.34,0.88,3415091.2,357.36,0.19,True,81.35,0.26,0.13,0.13,2025-09-11,14.43,6.58,0,,13.4,ATH,False,False
11-09-2025 10:00,DYOBY,14.33,14.67,14.33,14.63,409291.0,0.04,0.3,0.02,1775.0,0.3,126375.2,223.87,0.13,True,44.81,-0.12,-0.01,-0.11,2025-09-11,14.57,0.41,0,,14.52,15.12,False,False
11-09-2025 10:00,SAMAT,22.8,25.5,22.36,24.78,3747048.0,0.72,1.98,0.05,3860.0,1.98,1056204.8,254.77,0.36,True,53.51,-0.04,-0.27,0.23,2025-09-11,23.74,4.38,0,,21.7,26.84,False,False
11-09-2025 10:00,SISE,36.7,37.16,36.66,37.14,8969988.0,0.02,0.44,0.04,900.0,0.44,5138786.7,74.55,0.05,True,57.78,-0.13,0.1,-0.23,2025-09-11,36.62,1.42,0,,36.14,37.48,True,False
11-09-2025 10:00,SMART,25.64,26.24,25.64,26.1,168624.0,0.14,0.46,0.03,1433.33,0.46,45551.0,270.19,0.3,True,55.88,-0.11,0.04,-0.15,2025-09-11,25.58,2.03,0,,25.54,26.3,True,True
11-09-2025 10:00,SOKM,36.02,36.48,35.72,36.46,1813099.0,0.02,0.44,0.06,633.33,0.44,866613.7,109.22,0.05,True,56.31,-0.24,0.17,-0.41,2025-09-11,35.94,1.45,0,,35.22,39.84,True,False
11-09-2025 10:00,BUCIM,6.72,6.83,6.7,6.83,2103156.0,0.0,0.11,0.01,2100.0,0.11,523562.7,301.7,0.0,True,58.42,-0.03,0.01,-0.05,2025-09-11,6.7,1.94,0,,6.69,7.08,True,False
11-09-2025 10:00,MOBTL,7.1,7.2,7.06,7.2,1113111.0,0.0,0.1,0.01,809.09,0.1,508852.0,118.75,0.0,True,53.18,-0.06,0.03,-0.09,2025-09-11,7.05,2.13,0,,6.97,7.9,True,False
11-09-2025 10:00,MHRGY,6.45,6.73,6.43,6.66,1998295.0,0.07,0.21,0.0,6900.0,0.21,768123.8,160.15,0.33,True,48.33,-0.1,-0.01,-0.09,2025-09-11,6.46,3.1,0,,6.5,7.19,False,False
11-09-2025 10:00,KOPOL,6.18,6.3,6.18,6.28,2172773.0,0.02,0.1,0.0,2400.0,0.1,993803.5,118.63,0.2,True,49.97,-0.05,0.02,-0.07,2025-09-11,6.18,1.62,0,,6.1,7.02,True,False
11-09-2025 10:00,DNISI,21.06,21.86,21.06,21.66,152571.0,0.2,0.6,0.03,1775.0,0.6,77903.6,95.85,0.33,True,46.13,-0.25,-0.0,-0.24,2025-09-11,21.5,0.74,0,,ATL,22.22,True,True
11-09-2025 10:00,ISSEN,8.65,8.73,8.62,8.72,212684.0,0.01,0.07,0.0,2233.33,0.07,88392.4,140.61,0.14,True,53.45,-0.02,0.01,-0.04,2025-09-11,8.58,1.63,0,,8.49,8.73,False,False
11-09-2025 10:00,KARSN,11.1,11.46,11.1,11.46,5364361.0,0.0,0.36,0.01,7100.0,0.36,1823795.4,194.13,0.0,True,51.56,-0.15,0.01,-0.17,2025-09-11,11.09,3.34,0,,11.37,12.64,True,True
11-09-2025 10:00,ISMEN,42.2,43.2,42.16,43.14,2091386.0,0.06,0.94,0.03,2664.71,0.94,777991.7,168.82,0.06,True,64.48,0.02,0.12,-0.1,2025-09-11,42.1,2.47,0,,41.4,44.04,False,False
11-09-2025 10:00,KCHOL,167.7,170.2,167.2,170.1,6002027.0,0.1,2.4,0.2,1100.0,2.4,2562393.3,134.24,0.04,True,63.4,0.2,0.36,-0.17,2025-09-11,167.5,1.55,0,,164.4,174.2,False,False
11-09-2025 10:00,KNFRT,17.8,18.09,17.59,18.05,594876.0,0.04,0.25,0.03,861.54,0.25,191654.9,210.39,0.16,True,61.81,0.06,0.02,0.04,2025-09-11,17.65,2.27,0,,17.2,18.2,False,False
11-09-2025 10:00,KOTON,19.28,19.54,19.24,19.48,584476.0,0.06,0.2,0.03,669.23,0.2,335608.2,74.15,0.3,True,55.0,-0.05,0.03,-0.08,2025-09-11,19.28,1.04,0,,18.97,19.97,False,False
11-09-2025 10:00,LMKDC,27.52,27.8,27.52,27.74,368387.0,0.06,0.22,0.02,1122.22,0.22,207633.4,77.42,0.27,True,56.44,-0.06,0.05,-0.11,2025-09-11,27.52,0.8,0,,27.22,28.04,True,False
11-09-2025 10:00,KOZAA,74.9,76.4,74.5,76.35,1387766.0,0.05,1.45,0.25,480.0,1.45,549885.3,152.37,0.03,True,56.66,-0.43,0.27,-0.7,2025-09-11,75.0,1.8,0,,73.25,79.8,True,False
11-09-2025 10:00,ISKPL,7.13,7.35,6.95,7.3,3359033.0,0.05,0.17,0.01,1600.0,0.17,1333354.9,151.92,0.29,True,57.13,0.05,-0.04,0.09,2025-09-11,7.12,2.53,0,,6.55,7.52,False,False
11-09-2025 10:00,KRDMD,26.02,26.4,26.0,26.3,8242267.0,0.1,0.28,0.01,2700.0,0.28,3267158.3,152.28,0.36,True,56.68,-0.08,0.06,-0.14,2025-09-11,26.0,1.15,0,,25.72,26.42,True,False
11-09-2025 10:00,CRDFA,21.4,22.04,20.84,21.96,265567.0,0.08,0.56,0.05,1020.0,0.56,84463.4,214.42,0.14,True,54.74,0.1,-0.06,0.16,2025-09-11,21.62,1.57,0,,19.22,22.72,False,False
11-09-2025 10:00,KRSTL,11.09,11.34,11.01,11.29,1885696.0,0.05,0.2,0.02,952.63,0.2,901281.5,109.22,0.25,True,71.09,0.11,-0.01,0.11,2025-09-11,11.12,1.53,0,,10.18,ATH,False,False
11-09-2025 10:00,ISDMR,36.64,36.96,36.54,36.9,354902.0,0.06,0.26,0.0,6400.0,0.26,129637.7,173.76,0.23,True,54.71,-0.11,0.06,-0.17,2025-09-11,36.66,0.65,0,,36.3,37.1,True,False
11-09-2025 10:00,EPLAS,6.21,6.45,6.21,6.4,1238335.0,0.05,0.19,0.02,1017.65,0.19,409100.9,202.7,0.26,True,56.27,-0.05,0.03,-0.08,2025-09-11,6.17,3.73,0,,6.17,7.18,True,False
11-09-2025 10:00,ENKAI,66.2,68.25,66.1,67.9,4222972.0,0.35,1.7,0.18,844.44,1.7,1200951.1,251.64,0.21,True,57.89,-0.41,0.15,-0.57,2025-09-11,66.45,2.18,0,,67.25,68.9,True,False
11-09-2025 10:00,AVOD,3.67,3.87,3.64,3.85,10619119.0,0.02,0.18,0.02,958.82,0.18,3648439.7,191.06,0.11,True,59.57,-0.03,0.02,-0.05,2025-09-11,3.64,5.77,0,,3.62,4.02,True,False
11-09-2025 10:00,ARMGD,31.56,32.62,31.56,32.56,1330152.0,0.06,1.0,0.07,1288.89,1.0,241105.8,451.69,0.06,True,62.95,-0.14,0.09,-0.23,2025-09-11,31.48,3.43,0,,31.54,33.84,True,False
11-09-2025 10:00,GENIL,161.8,163.4,160.5,163.0,89651.0,0.4,1.2,0.12,900.0,1.2,47851.8,87.35,0.33,True,51.1,-0.96,0.44,-1.4,2025-09-11,161.8,0.74,0,,159.1,173.0,True,False
11-09-2025 10:00,YEOTK,34.74,35.48,34.74,35.38,1209997.0,0.1,0.64,0.02,2809.09,0.64,386937.0,212.71,0.16,True,55.2,-0.22,0.06,-0.28,2025-09-11,34.7,1.96,0,,34.86,35.64,True,True
11-09-2025 10:00,YATAS,33.22,34.0,33.2,33.94,131030.0,0.06,0.72,0.11,566.67,0.72,82736.0,58.37,0.08,True,54.31,0.06,-0.03,0.09,2025-09-11,33.94,0.0,0,,33.16,34.4,False,False
11-09-2025 10:00,GSRAY,1.56,1.59,1.56,1.59,168828086.0,0.0,0.03,0.0,900.0,0.03,52014471.6,224.58,0.0,True,56.71,-0.01,0.0,-0.01,2025-09-11,1.56,1.92,0,,1.54,1.63,True,False
11-09-2025 10:00,AKGRT,6.16,6.28,6.16,6.25,1825080.0,0.03,0.09,0.0,2900.0,0.09,588846.3,209.94,0.33,True,57.27,-0.02,0.01,-0.04,2025-09-11,6.15,1.63,0,,6.12,6.27,True,False
11-09-2025 10:00,HATSN,52.5,53.35,52.45,53.35,250407.0,0.0,0.85,0.01,8400.0,0.85,109700.1,128.27,0.0,True,49.94,-0.41,0.01,-0.41,2025-09-11,52.45,1.72,0,,52.8,54.65,True,True
11-09-2025 10:00,ALARK,79.2,80.5,79.05,80.3,874684.0,0.2,1.1,0.04,2344.44,1.1,333775.6,162.06,0.18,True,60.58,-0.13,0.13,-0.25,2025-09-11,79.1,1.52,0,,78.35,82.1,False,False
11-09-2025 10:00,ALKA,9.25,9.72,9.0,9.61,4423901.0,0.11,0.36,0.04,800.0,0.36,1583899.1,179.3,0.31,True,67.07,0.16,0.05,0.11,2025-09-11,9.3,3.33,0,,8.41,9.65,False,False
11-09-2025 10:00,ALKIM,17.06,17.39,17.03,17.36,323112.0,0.03,0.3,0.03,900.0,0.3,127952.1,152.53,0.1,True,61.83,-0.04,0.06,-0.1,2025-09-11,17.06,1.76,0,,16.77,18.37,True,False
11-09-2025 10:00,UNLU,14.0,14.75,13.95,14.58,946909.0,0.17,0.58,0.06,850.82,0.58,190364.4,397.42,0.29,True,39.69,-0.22,-0.05,-0.17,2025-09-11,14.94,-2.41,0,,ATL,15.54,False,False
11-09-2025 10:00,HDFGS,2.38,2.51,2.32,2.49,45762284.0,0.02,0.11,0.0,5400.0,0.11,11348957.2,303.23,0.18,True,50.71,-0.05,0.01,-0.06,2025-09-11,2.37,5.06,0,,2.35,2.93,True,True
11-09-2025 10:00,EUPWR,26.78,27.06,26.78,26.98,668633.0,0.08,0.2,0.0,9900.0,0.2,365965.4,82.7,0.4,True,48.01,-0.13,0.03,-0.16,2025-09-11,26.78,0.75,0,,26.34,27.56,False,False
11-09-2025 10:00,TUPRS,170.6,176.2,169.8,175.6,6711935.0,0.6,5.0,0.76,557.89,5.0,2077880.0,223.02,0.12,True,73.17,1.0,0.66,0.35,2025-09-11,170.5,2.99,0,,163.3,175.9,False,False
11-09-2025 10:00,DURKN,16.56,16.87,16.56,16.79,626108.0,0.08,0.23,0.01,1542.86,0.23,362563.3,72.69,0.35,True,48.76,-0.11,0.01,-0.12,2025-09-11,16.56,1.39,0,,16.11,17.28,True,True
11-09-2025 10:00,ATATP,130.8,133.6,130.5,133.1,172984.0,0.5,2.3,0.43,434.88,2.3,81526.3,112.18,0.22,True,58.96,0.13,0.21,-0.08,2025-09-11,130.8,1.76,0,,128.2,135.6,False,False
11-09-2025 10:00,ESEN,10.84,10.95,10.81,10.95,1686700.0,0.0,0.11,0.02,378.26,0.11,927015.1,81.95,0.0,True,62.94,0.05,0.01,0.04,2025-09-11,10.83,1.11,0,,10.64,11.04,False,False
11-09-2025 10:00,TKNSA,25.72,26.02,25.6,25.94,445029.0,0.08,0.22,0.03,587.5,0.22,207983.9,113.97,0.36,True,59.81,-0.03,0.09,-0.12,2025-09-11,25.72,0.86,0,,25.14,27.8,False,False
11-09-2025 10:00,TRCAS,35.28,35.9,35.22,35.8,235375.0,0.1,0.52,0.05,862.96,0.52,84581.9,178.28,0.19,True,59.56,-0.12,0.09,-0.21,2025-09-11,35.34,1.3,0,,35.2,36.1,True,False
10-09-2025 17:00,RODRG,29.7,32.1,29.6,31.88,249522.0,0.22,2.18,0.19,1035.42,2.18,141069.3,76.88,0.1,True,53.76,-0.55,-0.02,-0.52,2025-09-10,31.4,1.53,0,,29.02,35.36,True,True
10-09-2025 17:00,SUNTK,46.64,47.86,46.5,47.72,1708309.0,0.14,1.08,0.0,26900.0,1.08,266724.7,540.48,0.13,True,53.53,-0.34,0.02,-0.36,2025-09-10,47.58,0.29,0,,46.0,50.75,True,True
10-09-2025 17:00,EKSUN,6.47,6.59,6.47,6.56,1580486.0,0.03,0.09,0.01,1700.0,0.09,670336.6,135.77,0.33,True,54.49,-0.01,0.01,-0.02,2025-09-10,6.48,1.23,0,,6.37,6.66,False,False
10-09-2025 17:00,FONET,16.16,16.46,16.12,16.41,755837.0,0.05,0.25,0.02,1288.89,0.25,382344.0,97.69,0.2,True,59.31,-0.04,0.02,-0.06,2025-09-10,16.15,1.61,0,,15.85,16.98,True,False
10-09-2025 17:00,CELHA,8.99,9.3,8.96,9.3,618039.0,0.0,0.31,0.03,933.33,0.31,165390.1,273.69,0.0,True,64.21,-0.04,0.03,-0.07,2025-09-10,9.0,3.33,0,,8.8,9.89,False,False
10-09-2025 17:00,EGEGY,27.9,28.48,27.8,28.48,320102.0,0.0,0.58,0.01,5700.0,0.58,131584.8,143.27,0.0,True,54.84,-0.05,-0.01,-0.03,2025-09-10,28.22,0.92,0,,27.8,28.8,False,False
