Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
12-06-2025 11:00,BAYRK,21.04,22.5,20.98,22.1,3645493.0,0.4,1.06,0.18,495.51,1.06,903949.3,303.29,0.38,True,76.74,2025-06-12,20.78,6.35,0,,19.63,ATH,False,False
12-06-2025 11:00,ARZUM,4.23,4.41,4.22,4.36,1609134.0,0.05,0.13,0.01,1344.44,0.13,391339.0,311.19,0.38,True,67.31,2025-06-12,4.25,2.59,0,,4.12,4.44,False,False
12-06-2025 11:00,VAKFN,2.2,2.27,2.2,2.27,39400625.0,0.0,0.07,0.01,600.0,0.07,7267257.6,442.17,0.0,True,67.41,2025-06-12,2.2,3.18,0,,2.18,2.31,False,False
12-06-2025 11:00,ALKLC,42.4,43.9,42.02,43.52,640633.0,0.38,1.12,0.07,1547.06,1.12,172501.6,271.38,0.34,True,62.46,2025-06-12,42.92,1.4,0,,42.22,44.92,False,False
12-06-2025 11:00,MARTI,3.07,3.14,3.05,3.13,5563819.0,0.01,0.06,0.01,757.14,0.06,1799159.5,209.25,0.17,True,57.86,2025-06-12,3.08,1.62,0,,3.06,3.23,False,False
12-06-2025 10:00,TCELL,96.15,98.05,96.0,97.65,4324473.0,0.4,1.5,0.08,1775.0,1.5,2150186.7,101.12,0.27,True,57.12,2025-06-12,97.1,0.57,0,,96.1,98.4,False,False
12-06-2025 10:00,INVEO,6.66,7.27,6.66,7.17,7381347.0,0.1,0.51,0.01,3300.0,0.51,1361092.2,442.31,0.2,True,67.93,2025-06-12,6.7,7.01,0,,6.24,ATH,False,False
12-06-2025 10:00,LILAK,22.92,23.4,22.84,23.28,1283457.0,0.12,0.36,0.04,800.0,0.36,332118.6,286.45,0.33,True,66.05,2025-06-12,23.1,0.78,0,,21.82,23.32,False,False
12-06-2025 10:00,KONTR,24.14,24.38,24.08,24.32,5578176.0,0.06,0.18,0.0,8900.0,0.18,1920734.5,190.42,0.33,True,42.15,2025-06-12,24.32,0.0,0,,24.1,24.84,False,False
12-06-2025 10:00,LRSHO,5.3,5.63,5.24,5.6,5501411.0,0.03,0.3,0.06,400.0,0.3,2341658.8,134.94,0.1,True,58.79,2025-06-12,5.42,3.32,0,,5.13,5.9,False,False
12-06-2025 10:00,KMPUR,14.56,14.71,14.4,14.71,343341.0,0.0,0.15,0.01,1150.0,0.15,90113.4,281.01,0.0,True,52.95,2025-06-12,14.7,0.07,0,,14.32,14.87,False,False
12-06-2025 10:00,SELEC,78.2,81.0,78.1,80.55,914926.0,0.45,2.35,0.32,634.38,2.35,206167.6,343.78,0.19,True,79.95,2025-06-12,78.25,2.94,0,,66.2,ATH,False,False
12-06-2025 10:00,KLRHO,65.3,72.05,64.8,70.95,1966080.0,1.1,5.65,0.31,1722.58,5.65,346501.8,467.41,0.19,True,59.58,2025-06-12,65.5,8.32,0,,59.4,73.25,False,False
12-06-2025 10:00,OBAMS,49.28,51.0,49.26,50.8,1997265.0,0.2,1.52,0.15,887.01,1.52,544398.2,266.88,0.13,True,59.38,2025-06-12,49.26,3.13,0,,47.4,53.9,False,False
12-06-2025 10:00,ALVES,30.42,31.04,30.04,31.02,902706.0,0.02,0.6,0.11,435.71,0.6,297720.7,203.21,0.03,True,65.62,2025-06-12,30.56,1.51,0,,30.1,31.14,False,False
12-06-2025 10:00,POLHO,19.36,19.8,19.15,19.78,2005695.0,0.02,0.42,0.05,677.78,0.42,521635.3,284.5,0.05,True,55.49,2025-06-12,19.42,1.85,0,,19.09,20.18,False,False
12-06-2025 10:00,DENGE,2.08,2.23,2.07,2.19,27071071.0,0.04,0.11,0.01,900.0,0.11,8923513.0,203.37,0.36,True,71.43,2025-06-12,2.07,5.8,0,,1.93,2.2,False,False
12-06-2025 10:00,HEDEF,10.5,10.94,10.19,10.85,5075861.0,0.09,0.35,0.04,695.45,0.35,3100647.2,63.7,0.26,True,74.18,2025-06-12,10.52,3.14,0,,8.51,ATH,False,False
12-06-2025 10:00,MERCN,16.1,16.99,15.84,16.82,1031608.0,0.17,0.72,0.06,1025.0,0.72,328789.6,213.76,0.24,True,66.82,2025-06-12,16.15,4.15,0,,14.82,ATH,False,False
