Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,rsi,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
06-01-2025 13:00,MNDRS,10.38,10.74,10.34,10.71,1985396.0,0.03,0.33,0.06,423.81,0.33,630925.7,214.68,True,92.87,2025-01-06,10.12,5.83,0,,9.79,ATH,False,False
06-01-2025 13:00,PRZMA,7.21,7.35,7.19,7.33,726732.0,0.02,0.12,0.02,605.88,0.12,211024.7,244.38,True,70.18,2025-01-06,7.14,2.66,0,,7.0,7.47,False,False
06-01-2025 13:00,IHGZT,1.66,1.72,1.66,1.71,11987105.0,0.01,0.05,0.01,354.55,0.05,4144374.9,189.24,True,71.57,2025-01-06,1.62,5.56,0,,1.52,ATH,False,False
06-01-2025 13:00,BEYAZ,26.6,26.82,26.56,26.76,575651.0,0.06,0.16,0.05,233.33,0.16,273015.7,110.85,True,58.05,2025-01-06,26.5,0.98,0,,26.18,28.04,False,False
06-01-2025 13:00,KERVT,14.77,14.85,14.72,14.83,858155.0,0.02,0.06,0.02,300.0,0.06,413795.2,107.39,True,58.04,2025-01-06,14.67,1.09,0,,14.62,14.88,False,False
06-01-2025 12:00,KRPLS,7.94,8.11,7.92,8.09,762912.0,0.02,0.15,0.02,581.82,0.15,211705.6,260.36,True,76.69,2025-01-06,7.84,3.19,0,,7.83,ATH,False,False
06-01-2025 12:00,AKYHO,2.7,2.76,2.68,2.76,1075068.0,0.0,0.06,0.01,566.67,0.06,350438.7,206.78,True,64.76,2025-01-06,2.7,2.22,0,,2.57,2.84,False,False
06-01-2025 12:00,ETILR,6.51,6.8,6.51,6.8,2053970.0,0.0,0.29,0.03,974.07,0.29,463809.7,342.85,True,63.08,2025-01-06,6.55,3.82,0,,6.42,7.36,True,False
06-01-2025 12:00,MERKO,14.52,14.93,14.5,14.91,615286.0,0.02,0.39,0.05,622.22,0.39,251565.6,144.58,True,73.12,2025-01-06,14.41,3.47,0,,14.16,15.09,False,False
06-01-2025 12:00,GEDZA,29.22,30.54,29.2,30.4,376179.0,0.14,1.18,0.14,719.44,1.18,102613.1,266.6,True,75.49,2025-01-06,29.22,4.04,0,,28.8,ATH,False,False
06-01-2025 12:00,HDFGS,1.67,1.75,1.66,1.73,9612068.0,0.02,0.06,0.01,400.0,0.06,4245765.3,126.39,True,80.65,2025-01-06,1.61,7.45,0,,1.59,ATH,False,False
06-01-2025 12:00,BOSSA,7.29,7.33,7.28,7.33,1432490.0,0.0,0.04,0.01,263.64,0.04,531718.6,169.41,True,61.53,2025-01-06,7.24,1.24,0,,7.2,7.41,False,False
06-01-2025 12:00,KARSN,12.38,12.53,12.38,12.49,4410112.0,0.04,0.11,0.02,378.26,0.11,2460090.1,79.27,True,74.45,2025-01-06,12.22,2.21,0,,12.04,12.67,False,False
06-01-2025 11:00,ISSEN,9.36,9.47,9.36,9.47,272636.0,0.0,0.11,0.03,323.08,0.11,124228.1,119.46,True,78.8,2025-01-06,9.2,2.93,0,,8.97,ATH,False,False
06-01-2025 11:00,SKBNK,4.91,5.02,4.9,5.0,14172013.0,0.02,0.09,0.01,900.0,0.09,6283176.0,125.55,True,72.42,2025-01-06,4.93,1.42,0,,4.7,ATH,False,False
06-01-2025 11:00,SASA,4.25,4.39,4.25,4.39,399511718.0,0.0,0.14,0.02,636.84,0.14,168506848.1,137.09,True,76.47,2025-01-06,4.27,2.81,0,,4.06,ATH,False,False
06-01-2025 11:00,BERA,15.72,15.92,15.7,15.89,1665705.0,0.03,0.17,0.03,415.15,0.17,814878.5,104.41,True,80.93,2025-01-06,15.66,1.47,0,,14.7,ATH,False,False
06-01-2025 11:00,PETKM,18.5,19.59,18.49,19.3,79357000.0,0.29,0.8,0.1,684.31,0.8,14009037.3,466.47,True,85.47,2025-01-06,18.35,5.18,0,,17.87,ATH,False,False
