Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,rsi,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
31-12-2024 17:00,MERCN,12.52,12.66,12.51,12.66,235596.0,0.0,0.14,0.01,833.33,0.14,145407.9,62.02,True,69.23,2024-12-31,12.52,1.12,0,,11.9,12.84,False,False
31-12-2024 17:00,EUPWR,32.7,33.3,32.52,33.14,1031738.0,0.16,0.44,0.0,10900.0,0.44,491247.9,110.02,True,55.73,2024-12-31,33.12,0.06,0,,31.98,33.94,False,False
31-12-2024 17:00,EMKEL,14.35,15.57,14.29,15.57,3769325.0,0.0,1.22,0.14,797.06,1.22,715944.9,426.48,True,87.62,2024-12-31,14.16,9.96,0,,11.66,ATH,False,False
31-12-2024 17:00,KZBGY,27.1,27.52,27.08,27.5,2009765.0,0.02,0.4,0.05,733.33,0.4,1179623.2,70.37,True,68.58,2024-12-31,26.94,2.08,0,,23.98,27.68,False,False
31-12-2024 17:00,KRVGD,2.29,2.31,2.29,2.31,1317558.0,0.0,0.02,0.0,900.0,0.02,755485.6,74.4,True,54.11,2024-12-31,2.29,0.87,0,,2.29,2.33,False,False
31-12-2024 17:00,NATEN,70.0,75.3,69.85,74.25,6075884.0,1.05,4.25,0.43,888.37,4.25,1919626.1,216.51,True,75.98,2024-12-31,69.3,7.14,0,,53.2,ATH,False,False
31-12-2024 17:00,HTTBT,47.7,51.55,46.04,51.55,1705502.0,0.0,3.85,0.24,1504.17,3.85,387952.1,339.62,True,65.59,2024-12-31,50.95,1.18,0,,44.74,ATH,False,False
31-12-2024 17:00,BIGCH,30.6,30.92,30.6,30.9,123980.0,0.02,0.3,0.08,275.0,0.3,59324.7,108.99,True,75.93,2024-12-31,30.08,2.73,0,,29.04,31.6,False,False
31-12-2024 17:00,EFORC,57.55,58.8,57.55,58.8,397817.0,0.0,1.25,0.26,380.77,1.25,218140.0,82.37,True,81.19,2024-12-31,56.15,4.72,0,,50.7,ATH,False,False
31-12-2024 17:00,TURSG,17.77,18.42,17.61,18.41,60762741.0,0.01,0.64,0.05,1085.19,0.64,14050939.0,332.45,True,79.03,2024-12-31,17.98,2.39,0,,15.11,ATH,False,False
31-12-2024 17:00,HURGZ,4.47,4.84,4.47,4.84,3958172.0,0.0,0.37,0.05,687.23,0.37,813305.6,386.68,True,77.92,2024-12-31,4.4,10.0,0,,4.5,ATH,False,False
31-12-2024 17:00,OYAKC,23.4,24.06,23.24,24.0,5881803.0,0.06,0.6,0.06,837.5,0.6,1912813.0,207.49,True,60.35,2024-12-31,23.38,2.65,0,,23.12,24.78,False,False
31-12-2024 17:00,SKYMD,15.12,15.8,14.97,15.65,1772504.0,0.15,0.53,0.08,538.55,0.53,774790.4,128.77,True,83.96,2024-12-31,14.76,6.03,0,,14.03,ATH,False,False
31-12-2024 17:00,DYOBY,22.32,22.48,22.28,22.46,220713.0,0.02,0.14,0.01,2233.33,0.14,91218.0,141.96,True,57.47,2024-12-31,22.44,0.09,0,,22.06,22.7,False,False
31-12-2024 17:00,TKNSA,38.58,39.4,38.4,39.28,768556.0,0.12,0.7,0.09,695.45,0.7,206862.3,271.53,True,65.03,2024-12-31,38.48,2.08,0,,36.56,40.5,False,False
31-12-2024 17:00,TKFEN,65.5,74.25,65.4,74.25,1356985.0,0.0,8.75,0.76,1058.94,8.75,667420.0,103.32,True,69.72,2024-12-31,67.5,10.0,0,,69.4,76.55,True,False
31-12-2024 17:00,ISMEN,46.54,49.0,46.3,49.0,3905475.0,0.0,2.46,0.28,778.57,2.46,1091773.4,257.72,True,77.6,2024-12-31,46.22,6.01,0,,42.98,ATH,False,False
31-12-2024 17:00,DAPGM,6.73,6.92,6.63,6.91,24860642.0,0.01,0.18,0.02,847.37,0.18,5000627.4,397.15,True,68.59,2024-12-31,6.68,3.44,0,,6.58,7.18,False,False
31-12-2024 17:00,SUWEN,29.84,31.7,29.8,31.6,5012884.0,0.1,1.76,0.15,1057.89,1.76,785393.9,538.26,True,73.06,2024-12-31,29.88,5.76,0,,28.0,ATH,False,False
31-12-2024 17:00,HOROZ,71.45,76.25,71.0,76.25,354926.0,0.0,4.8,0.66,627.27,4.8,182358.9,94.63,True,87.58,2024-12-31,69.35,9.95,0,,65.7,ATH,False,False
31-12-2024 17:00,INDES,7.56,7.66,7.51,7.65,1981089.0,0.01,0.09,0.01,718.18,0.09,878752.0,125.44,True,64.2,2024-12-31,7.51,1.86,0,,7.4,ATH,False,False
31-12-2024 17:00,AKSA,12.13,13.34,12.09,13.34,14021633.0,0.0,1.21,0.12,891.8,1.21,3769176.7,272.01,True,86.99,2024-12-31,12.13,9.98,0,,11.63,ATH,False,False
31-12-2024 16:00,YIGIT,34.5,35.54,34.38,35.32,3314918.0,0.22,0.82,0.02,3627.27,0.82,1191690.1,178.17,True,61.52,2024-12-31,34.68,1.85,0,,33.66,36.6,False,False
31-12-2024 16:00,FORMT,7.73,7.93,7.73,7.9,3901946.0,0.03,0.17,0.03,400.0,0.17,1947562.8,100.35,True,73.76,2024-12-31,7.51,5.19,0,,7.25,8.03,False,False
31-12-2024 15:00,TSKB,12.22,12.4,12.19,12.35,2885880.0,0.05,0.13,0.01,1200.0,0.13,1912177.0,50.92,True,54.69,2024-12-31,12.3,0.41,0,,12.23,12.52,True,True
31-12-2024 15:00,ZRGYO,13.88,14.1,13.88,14.09,525545.0,0.01,0.21,0.04,483.33,0.21,330015.0,59.25,True,72.21,2024-12-31,13.81,2.03,0,,13.06,ATH,False,False
31-12-2024 15:00,DITAS,15.79,16.13,15.76,16.06,141170.0,0.07,0.27,0.04,558.54,0.27,66943.9,110.88,True,70.76,2024-12-31,15.74,2.03,0,,15.49,ATH,False,False
31-12-2024 15:00,PATEK,93.35,96.4,93.1,96.15,971365.0,0.25,2.8,0.19,1373.68,2.8,282061.4,244.38,True,69.55,2024-12-31,92.9,3.5,0,,90.3,ATH,False,False
31-12-2024 15:00,EKSUN,6.67,6.84,6.67,6.83,2205159.0,0.01,0.16,0.02,595.65,0.16,934075.6,136.08,True,68.4,2024-12-31,6.59,3.64,0,,6.54,ATH,False,False
31-12-2024 15:00,GUBRF,274.25,281.25,273.5,280.5,1287643.0,0.75,6.25,0.32,1823.08,6.25,699720.2,84.02,True,55.81,2024-12-31,273.5,2.56,0,,272.0,289.5,False,False
31-12-2024 15:00,ALBRK,6.37,6.5,6.37,6.47,2603938.0,0.03,0.1,0.01,1328.57,0.1,1159401.8,124.59,True,65.72,2024-12-31,6.34,2.05,0,,6.22,6.48,False,False
31-12-2024 15:00,ALMAD,7.54,7.6,7.52,7.59,578300.0,0.01,0.05,0.01,525.0,0.05,304473.0,89.93,True,66.85,2024-12-31,7.47,1.61,0,,7.39,7.6,False,False
31-12-2024 15:00,HEDEF,3.17,3.26,3.16,3.24,630125.0,0.02,0.07,0.0,7.88129934789839e+16,0.07,166613.5,278.2,True,60.93,2024-12-31,3.23,0.31,0,,3.14,3.27,False,False
31-12-2024 15:00,QUAGR,3.17,3.26,3.16,3.24,9551274.0,0.02,0.07,0.0,2233.33,0.07,2358697.7,304.94,True,62.48,2024-12-31,3.17,2.21,0,,3.14,3.26,False,False
31-12-2024 15:00,BIENY,31.62,33.36,31.62,33.04,1402999.0,0.32,1.42,0.26,446.15,1.42,243627.8,475.88,True,87.8,2024-12-31,30.38,8.76,0,,30.34,ATH,False,False
31-12-2024 14:00,IPEKE,51.05,52.9,50.9,52.9,1232811.0,0.0,1.85,0.23,687.23,1.85,668583.8,84.39,True,73.33,2024-12-31,50.5,4.75,0,,49.58,ATH,False,False
