Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,rsi,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
02-01-2025 13:00,KIMMR,9.64,9.82,9.64,9.77,459331.0,0.05,0.13,0.01,900.0,0.13,225559.2,103.64,True,58.93,2025-01-02,9.61,1.66,0,,9.57,9.95,False,False
02-01-2025 13:00,ALFAS,67.85,69.4,67.7,69.05,591471.0,0.35,1.2,0.07,1746.15,1.2,265081.4,123.13,True,64.97,2025-01-02,67.95,1.62,0,,60.85,69.8,False,False
02-01-2025 13:00,ISCTR,13.72,13.86,13.69,13.85,88791186.0,0.01,0.13,0.02,441.67,0.13,57823150.4,53.56,True,69.06,2025-01-02,13.54,2.29,0,,13.4,13.97,False,False
02-01-2025 12:00,GIPTA,43.88,44.36,43.8,44.3,440145.0,0.06,0.42,0.08,438.46,0.42,218123.2,101.79,True,69.84,2025-01-02,44.04,0.59,0,,37.4,44.7,False,False
02-01-2025 12:00,PEKGY,1.5,1.51,1.49,1.51,21722168.0,0.0,0.01,0.0,233.33,0.01,13617635.7,59.51,True,53.21,2025-01-02,1.49,1.34,0,,1.46,1.55,True,False
02-01-2025 12:00,KLKIM,31.42,32.04,31.4,31.92,846273.0,0.12,0.5,0.1,420.83,0.5,289401.6,192.42,True,61.0,2025-01-02,31.2,2.31,0,,30.72,32.32,False,False
02-01-2025 12:00,SILVR,18.68,19.3,18.33,19.29,158234.0,0.01,0.61,0.0,12100.0,0.61,87056.1,81.76,True,50.74,2025-01-02,19.19,0.52,0,,18.81,19.53,False,False
02-01-2025 12:00,MAGEN,19.75,21.1,19.75,20.84,2621433.0,0.26,1.09,0.17,548.81,1.09,713166.9,267.58,True,73.87,2025-01-02,19.25,8.26,0,,18.86,ATH,False,False
02-01-2025 11:00,METUR,17.3,17.41,17.29,17.41,1018239.0,0.0,0.11,0.03,233.33,0.11,453818.5,124.37,True,80.21,2025-01-02,17.18,1.34,0,,15.48,ATH,False,False
02-01-2025 11:00,AYDEM,23.58,23.76,23.58,23.74,459394.0,0.02,0.16,0.01,2566.67,0.16,280316.3,63.88,True,45.25,2025-01-02,23.56,0.76,0,,23.66,24.64,False,False
02-01-2025 11:00,BARMA,16.77,17.0,16.77,16.97,155069.0,0.03,0.2,0.03,589.66,0.2,86487.8,79.3,True,61.36,2025-01-02,16.71,1.56,0,,16.59,17.24,False,False
02-01-2025 11:00,EGEPO,24.3,24.96,24.3,24.78,223228.0,0.18,0.48,0.11,344.44,0.48,75769.0,194.62,True,71.74,2025-01-02,23.9,3.68,0,,23.42,25.08,False,False
02-01-2025 11:00,EKOS,25.72,26.46,25.72,26.34,969422.0,0.12,0.62,0.11,474.07,0.62,288189.3,236.38,True,69.09,2025-01-02,25.34,3.95,0,,25.1,ATH,False,False
02-01-2025 11:00,BJKAS,4.76,5.08,4.76,5.03,32877379.0,0.05,0.27,0.02,1073.91,0.27,8504649.7,286.58,True,60.99,2025-01-02,4.7,7.02,0,,4.83,5.28,False,False
02-01-2025 11:00,ENTRA,8.04,8.2,8.04,8.16,7882297.0,0.04,0.12,0.03,361.54,0.12,2196038.2,258.93,True,68.54,2025-01-02,7.91,3.16,0,,7.87,ATH,False,False
02-01-2025 11:00,BNTAS,12.11,12.27,12.11,12.25,300844.0,0.02,0.14,0.02,677.78,0.14,186010.5,61.73,True,59.27,2025-01-02,12.05,1.66,0,,11.98,12.47,False,False
02-01-2025 11:00,LRSHO,2.22,2.24,2.21,2.24,2261736.0,0.0,0.02,0.0,1900.0,0.02,1181470.7,91.43,True,59.28,2025-01-02,2.2,1.82,0,,2.18,2.25,False,False
02-01-2025 11:00,BRLSM,14.99,15.13,14.95,15.11,356334.0,0.02,0.12,0.02,650.0,0.12,167186.0,113.14,True,58.69,2025-01-02,14.94,1.14,0,,14.86,15.31,False,False
02-01-2025 11:00,DNISI,26.28,27.4,26.28,27.32,1574502.0,0.08,1.04,0.14,622.22,1.04,358955.1,338.63,True,70.65,2025-01-02,25.96,5.24,0,,25.12,28.0,False,False
02-01-2025 11:00,CEMZY,13.0,13.43,13.0,13.33,3903398.0,0.1,0.33,0.04,768.42,0.33,2332071.0,67.38,True,66.34,2025-01-02,13.05,2.15,0,,12.3,ATH,False,False
02-01-2025 11:00,TSPOR,1.04,1.1,1.03,1.1,174511596.0,0.0,0.06,0.0,1400.0,0.06,45665182.4,282.15,True,77.57,2025-01-02,1.0,10.0,0,,1.0,ATH,False,False
02-01-2025 11:00,MHRGY,4.92,4.97,4.91,4.96,669090.0,0.01,0.04,0.01,400.0,0.04,419564.6,59.47,True,55.32,2025-01-02,4.93,0.61,0,,4.84,5.03,False,False
02-01-2025 11:00,CIMSA,47.44,48.7,47.34,48.52,4503054.0,0.18,1.08,0.23,377.88,1.08,1298709.2,246.73,True,77.8,2025-01-02,46.6,4.12,0,,45.88,ATH,False,False
02-01-2025 11:00,FENER,46.22,49.0,46.22,48.24,5333629.0,0.76,2.02,0.04,4950.0,2.02,1046754.5,409.54,True,63.74,2025-01-02,46.9,2.86,0,,42.86,48.74,False,False
02-01-2025 11:00,OZYSR,26.38,27.2,26.34,26.98,859939.0,0.22,0.6,0.11,435.71,0.6,184493.2,366.11,True,76.73,2025-01-02,26.0,3.77,0,,25.76,27.06,False,False
