Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
04-04-2025 17:00,ADEL,30.56,32.26,30.48,32.0,823590.0,0.26,1.44,0.09,1536.36,1.44,169768.9,385.12,0.18,True,67.43,2025-04-04,31.02,3.16,0,,30.54,32.5,True,True
04-04-2025 17:00,VSNMD,198.8,215.5,194.6,215.5,198661.0,0.0,16.7,2.44,584.43,16.7,87909.9,125.98,0.0,True,67.88,2025-04-04,196.9,9.45,0,,185.0,ATH,False,False
04-04-2025 17:00,GSRAY,1.96,1.98,1.95,1.98,18230930.0,0.0,0.02,0.0,1900.0,0.02,9331388.5,95.37,0.0,True,53.72,2025-04-04,1.98,0.0,0,,1.88,2.02,False,False
04-04-2025 17:00,DSTKF,142.4,148.8,140.7,148.3,238831.0,0.5,5.9,0.63,836.51,5.9,112310.0,112.65,0.08,True,61.58,2025-04-04,141.0,5.18,0,,140.7,153.5,False,False
04-04-2025 17:00,NTHOL,37.92,38.4,37.82,38.4,149119.0,0.0,0.48,0.0,11900.0,0.48,85489.7,74.43,0.0,True,58.41,2025-04-04,38.4,0.0,0,,36.1,38.64,False,False
04-04-2025 17:00,PRZMA,9.78,10.32,9.75,10.3,475382.0,0.02,0.52,0.05,1030.43,0.52,136140.7,249.18,0.04,True,65.93,2025-04-04,9.91,3.94,0,,9.45,10.5,False,False
04-04-2025 17:00,SAHOL,79.1,79.75,78.95,79.6,4347087.0,0.15,0.5,0.0,9900.0,0.5,2632985.2,65.1,0.3,True,42.5,2025-04-04,79.65,-0.06,0,,79.5,81.75,False,False
04-04-2025 17:00,ENSRI,18.24,18.99,18.21,18.95,562883.0,0.04,0.71,0.02,2858.33,0.71,146751.2,283.56,0.06,True,66.57,2025-04-04,18.76,1.01,0,,17.38,19.3,False,False
04-04-2025 16:00,ISFIN,13.26,13.78,13.24,13.78,1834742.0,0.0,0.52,0.07,622.22,0.52,677249.5,170.91,0.0,True,65.67,2025-04-04,12.95,6.41,0,,12.91,13.92,False,False
04-04-2025 16:00,GENTS,19.41,19.81,19.38,19.72,476117.0,0.09,0.31,0.01,2718.18,0.31,280987.1,69.44,0.29,True,62.31,2025-04-04,19.36,1.86,0,,19.17,20.18,False,False
04-04-2025 16:00,KOZAL,28.72,29.68,28.72,29.6,35112539.0,0.08,0.88,0.14,537.68,0.88,13742470.4,155.5,0.09,True,77.06,2025-04-04,28.14,5.19,0,,27.6,29.62,False,False
04-04-2025 16:00,IHGZT,1.38,1.46,1.37,1.45,17298398.0,0.01,0.07,0.01,1066.67,0.07,4111608.7,320.72,0.14,True,72.76,2025-04-04,1.37,5.84,0,,1.32,ATH,False,False
04-04-2025 16:00,IHLGM,1.6,1.64,1.59,1.63,4270362.0,0.01,0.03,0.0,2900.0,0.03,2027998.5,110.57,0.33,True,50.78,2025-04-04,1.63,0.0,0,,1.6,1.68,False,False
04-04-2025 15:00,ARENA,42.34,43.6,42.3,43.46,264843.0,0.14,1.12,0.12,849.15,1.12,172950.2,53.13,0.13,True,70.24,2025-04-04,42.52,2.21,0,,37.06,43.5,False,False
04-04-2025 15:00,ELITE,41.1,42.54,41.0,42.26,1493290.0,0.28,1.16,0.23,413.27,1.16,465338.6,220.9,0.24,True,71.28,2025-04-04,40.34,4.76,0,,38.4,ATH,False,False
04-04-2025 15:00,TATEN,35.52,36.58,35.46,36.5,299615.0,0.08,0.98,0.05,1941.67,0.98,139676.6,114.51,0.08,True,54.17,2025-04-04,36.28,0.61,0,,35.3,37.52,False,False
04-04-2025 15:00,TEZOL,16.33,16.7,16.33,16.62,1124515.0,0.08,0.29,0.05,437.04,0.29,487850.0,130.5,0.28,True,71.87,2025-04-04,16.1,3.23,0,,16.03,16.67,False,False
04-04-2025 15:00,TKFEN,132.5,137.3,131.6,137.0,4718572.0,0.3,4.5,0.86,423.26,4.5,2361709.5,99.79,0.07,True,53.77,2025-04-04,125.4,9.25,0,,124.6,165.0,True,True
04-04-2025 15:00,MGROS,467.75,477.0,467.5,476.5,336544.0,0.5,8.75,0.22,3788.89,8.75,161984.1,107.76,0.06,True,45.75,2025-04-04,473.5,0.63,0,,448.75,488.0,True,True
04-04-2025 15:00,DERIM,37.68,39.42,37.54,39.06,296204.0,0.36,1.38,0.09,1468.18,1.38,137589.6,115.28,0.26,True,67.19,2025-04-04,38.06,2.63,0,,36.26,39.28,False,False
04-04-2025 14:00,HRKET,58.45,59.15,58.1,59.05,433690.0,0.1,0.6,0.04,1400.0,0.6,181408.8,139.07,0.17,True,62.33,2025-04-04,58.25,1.37,0,,56.85,59.35,False,False
04-04-2025 14:00,BIGEN,12.01,12.3,11.98,12.27,6368820.0,0.03,0.26,0.05,430.61,0.26,2507612.8,153.98,0.12,True,68.09,2025-04-04,11.61,5.68,0,,11.61,12.49,False,False
04-04-2025 14:00,GLRYH,2.8,2.86,2.79,2.86,3427750.0,0.0,0.06,0.01,757.14,0.06,1933985.7,77.24,0.0,True,56.36,2025-04-04,2.78,2.88,0,,2.74,2.92,False,False
04-04-2025 14:00,MERIT,12.23,12.43,12.16,12.39,408192.0,0.04,0.16,0.0,7900.0,0.16,195391.7,108.91,0.25,True,60.81,2025-04-04,12.3,0.73,0,,12.11,12.5,False,False
04-04-2025 12:00,KOZAA,85.0,86.05,84.35,85.9,1268004.0,0.15,0.9,0.09,958.82,0.9,513096.8,147.13,0.17,True,62.11,2025-04-04,84.4,1.78,0,,79.9,88.0,False,False
04-04-2025 12:00,BSOKE,13.48,13.79,13.45,13.72,4292394.0,0.07,0.24,0.01,4700.0,0.24,1010412.7,324.82,0.29,True,73.82,2025-04-04,13.33,2.93,0,,12.97,ATH,False,False
04-04-2025 12:00,SANFM,44.1,46.22,43.48,46.2,191423.0,0.02,2.1,0.0,104900.0,2.1,104157.9,83.78,0.01,True,58.05,2025-04-04,45.72,1.05,0,,34.56,47.3,False,False
04-04-2025 12:00,AVOD,2.53,2.6,2.52,2.6,1222792.0,0.0,0.07,0.0,3400.0,0.07,489699.3,149.7,0.0,True,66.14,2025-04-04,2.53,2.77,0,,2.5,ATH,False,False
04-04-2025 12:00,EMKEL,20.8,21.5,20.6,21.46,1387605.0,0.04,0.66,0.17,290.53,0.66,810301.6,71.25,0.06,True,73.25,2025-04-04,20.54,4.48,0,,19.56,21.64,False,False
04-04-2025 12:00,NATEN,44.26,44.98,44.02,44.96,725847.0,0.02,0.7,0.02,2816.67,0.7,357887.9,102.81,0.03,True,58.44,2025-04-04,43.8,2.65,0,,43.52,46.36,False,False
04-04-2025 12:00,ESEN,38.34,39.28,38.2,39.28,844802.0,0.0,0.94,0.08,1136.84,0.94,283228.9,198.28,0.0,True,67.46,2025-04-04,37.4,5.03,0,,36.4,ATH,False,False
04-04-2025 12:00,ADGYO,31.14,31.6,31.0,31.56,157082.0,0.04,0.42,0.03,1212.5,0.42,90732.9,73.13,0.1,True,63.17,2025-04-04,31.0,1.81,0,,30.02,ATH,False,False
04-04-2025 11:00,SEYKM,3.36,3.48,3.34,3.48,1685471.0,0.0,0.12,0.01,823.08,0.12,547992.8,207.57,0.0,True,58.75,2025-04-04,3.33,4.5,0,,3.3,3.6,False,False
04-04-2025 11:00,BVSAN,103.0,107.4,103.0,107.4,338800.0,0.0,4.4,0.42,935.29,4.4,143453.4,136.17,0.0,True,73.27,2025-04-04,100.1,7.29,0,,99.15,ATH,False,False
04-04-2025 11:00,HUBVC,1.74,1.8,1.73,1.8,872510.0,0.0,0.06,0.0,1400.0,0.06,232805.3,274.78,0.0,True,60.48,2025-04-04,1.74,3.45,0,,1.71,1.82,False,False
04-04-2025 10:00,OZATD,123.5,127.4,123.5,127.0,1437161.0,0.4,3.5,0.29,1106.9,3.5,205847.2,598.17,0.11,True,65.06,2025-04-04,123.2,3.08,0,,122.7,128.3,False,False
04-04-2025 10:00,BULGS,23.38,24.54,23.06,24.28,14320231.0,0.26,0.9,0.23,298.23,0.9,5778126.9,147.84,0.29,True,85.22,2025-04-04,23.36,3.94,0,,19.35,ATH,False,False
04-04-2025 10:00,MHRGY,5.02,5.08,5.02,5.07,555495.0,0.01,0.05,0.0,2400.0,0.05,343254.2,61.83,0.2,True,55.17,2025-04-04,5.02,1.0,0,,3.91,5.17,False,False
04-04-2025 10:00,HEDEF,6.93,7.27,6.9,7.19,8499547.0,0.08,0.26,0.0,12900.0,0.26,2697584.0,215.08,0.31,True,72.18,2025-04-04,6.89,4.35,0,,6.64,7.37,False,False
04-04-2025 10:00,BUCIM,7.55,7.77,7.53,7.73,2797936.0,0.04,0.18,0.01,1536.36,0.18,669629.4,317.83,0.22,True,70.37,2025-04-04,7.52,2.79,0,,7.42,ATH,False,False
04-04-2025 10:00,INDES,7.11,7.15,7.05,7.14,1542525.0,0.01,0.03,0.0,1400.0,0.03,496286.4,210.81,0.33,True,54.35,2025-04-04,7.12,0.28,0,,7.02,7.22,False,False
04-04-2025 10:00,SMRVA,54.05,54.1,52.0,54.1,2150359.0,0.0,0.05,0.01,900.0,0.05,241723.0,789.6,0.0,True,90.26,2025-04-04,49.22,9.91,1,54.1,40.64,ATH,False,False
04-04-2025 10:00,TUREX,27.42,27.98,27.3,27.94,6414481.0,0.04,0.52,0.18,188.89,0.52,2142038.2,199.46,0.08,True,89.02,2025-04-04,27.4,1.97,0,,24.56,ATH,False,False
04-04-2025 10:00,KERVT,16.53,16.86,16.45,16.78,1329597.0,0.08,0.25,0.02,986.96,0.25,511094.4,160.15,0.32,True,63.17,2025-04-04,16.45,2.01,0,,15.58,17.08,False,False
04-04-2025 10:00,TTKOM,48.7,49.9,48.64,49.6,6776864.0,0.3,0.9,0.03,3361.54,0.9,2567957.4,163.9,0.33,True,60.57,2025-04-04,48.7,1.85,1,49.9,47.72,49.9,False,False
04-04-2025 10:00,TSPOR,1.03,1.05,1.03,1.05,51967028.0,0.0,0.02,0.0,900.0,0.02,21094340.2,146.36,0.0,True,60.97,2025-04-04,1.03,1.94,0,,1.02,1.08,False,False
04-04-2025 10:00,ALARK,104.5,107.5,104.5,106.9,4199041.0,0.6,2.4,0.38,531.58,2.4,2165636.3,93.89,0.25,True,71.75,2025-04-04,104.9,1.91,0,,101.3,107.2,False,False
04-04-2025 10:00,ETILR,10.48,10.72,10.34,10.72,4238432.0,0.0,0.24,0.02,900.0,0.24,666417.4,536.0,0.0,True,96.2,2025-04-04,9.75,9.95,0,,6.61,ATH,False,False
04-04-2025 10:00,EGEGY,15.48,15.71,15.44,15.67,524481.0,0.04,0.19,0.03,442.86,0.19,290360.6,80.63,0.21,True,60.06,2025-04-04,15.46,1.36,0,,14.97,15.84,False,False
04-04-2025 10:00,DCTTR,38.28,39.86,37.74,39.86,2409132.0,0.0,1.58,0.09,1737.21,1.58,770653.0,212.61,0.0,True,69.56,2025-04-04,38.0,4.89,0,,37.3,ATH,False,False
04-04-2025 10:00,MAKTK,12.52,13.35,12.37,13.31,22301900.0,0.04,0.79,0.08,900.0,0.79,2563224.6,770.07,0.05,True,92.0,2025-04-04,12.26,8.56,1,13.35,9.53,13.35,False,False
03-04-2025 17:00,RAYSG,250.75,264.25,248.9,264.0,497330.0,0.25,13.25,1.58,741.27,13.25,124850.6,298.34,0.02,True,65.4,2025-04-03,248.0,6.45,0,,245.3,301.0,True,True
03-04-2025 17:00,OSTIM,3.33,3.54,3.33,3.54,5798027.0,0.0,0.21,0.0,4100.0,0.21,3168561.1,82.99,0.0,True,60.67,2025-04-03,3.48,1.72,0,,3.32,3.65,False,False
03-04-2025 17:00,IEYHO,9.47,9.8,9.44,9.8,7176814.0,0.0,0.33,0.08,292.86,0.33,2131037.5,236.78,0.0,True,80.48,2025-04-03,8.91,9.99,0,,8.44,ATH,False,False
03-04-2025 17:00,AYDEM,18.89,19.11,18.86,19.09,482086.0,0.02,0.2,0.03,640.74,0.2,147123.9,227.67,0.1,True,60.79,2025-04-03,18.87,1.17,1,19.11,18.8,19.11,False,False
03-04-2025 17:00,ISKPL,22.58,22.88,22.54,22.88,161108.0,0.0,0.3,0.07,354.55,0.3,72783.3,121.35,0.0,True,68.09,2025-04-03,22.3,2.6,0,,22.16,23.0,False,False
03-04-2025 16:00,KRSTL,6.25,6.55,6.23,6.49,2237622.0,0.06,0.24,0.02,1100.0,0.24,818024.5,173.54,0.25,True,69.22,2025-04-03,6.18,5.02,0,,6.18,ATH,False,False
