Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
17-02-2025 13:00,ZRGYO,16.69,16.98,16.69,16.91,685750.0,0.07,0.22,0.06,243.75,0.22,174525.3,292.92,0.32,True,80.99,2025-02-17,16.33,3.55,0,,16.15,ATH,False,False
17-02-2025 13:00,KNFRT,11.86,12.19,11.82,12.11,763613.0,0.08,0.25,0.07,237.84,0.25,485896.7,57.16,0.32,True,82.5,2025-02-17,11.58,4.58,0,,ATL,12.95,False,False
17-02-2025 13:00,KAREL,8.7,8.76,8.7,8.76,542359.0,0.0,0.06,0.0,1400.0,0.06,283800.7,91.11,0.0,True,59.24,2025-02-17,8.69,0.81,0,,8.55,8.86,False,False
17-02-2025 13:00,MERCN,13.41,13.6,13.38,13.58,160516.0,0.02,0.17,0.03,466.67,0.17,106323.8,50.97,0.12,True,59.83,2025-02-17,13.3,2.11,0,,13.14,13.9,False,False
17-02-2025 13:00,AEFES,169.9,175.5,169.5,174.5,2060832.0,1.0,4.6,0.33,1293.94,4.6,736246.7,179.91,0.22,True,65.29,2025-02-17,171.9,1.51,0,,169.5,ATH,False,False
17-02-2025 12:00,EFORC,67.05,67.75,66.9,67.75,209167.0,0.0,0.7,0.01,4566.67,0.7,107476.9,94.62,0.0,True,51.24,2025-02-17,66.9,1.27,0,,65.25,68.85,False,False
17-02-2025 12:00,THYAO,317.75,320.5,316.5,319.75,6415570.0,0.75,2.0,0.08,2566.67,2.0,3054719.4,110.02,0.38,True,57.09,2025-02-17,316.75,0.95,0,,316.0,323.0,False,False
17-02-2025 12:00,ARMGD,35.4,36.08,35.38,35.94,990918.0,0.14,0.54,0.1,429.41,0.54,283066.9,250.06,0.26,True,61.75,2025-02-17,35.02,2.63,0,,34.48,37.48,True,False
17-02-2025 12:00,ETILR,5.17,5.28,5.16,5.27,470074.0,0.01,0.1,0.0,1900.0,0.1,180990.8,159.72,0.1,True,60.32,2025-02-17,5.15,2.33,0,,5.1,5.61,False,False
17-02-2025 11:00,XBANK,14588.04,14781.64,14566.08,14753.1,176792135.0,28.54,165.06,14.73,1020.8,165.06,109987296.1,60.74,0.17,True,59.54,2025-02-17,14704.05,0.33,0,,14490.81,14805.8,False,False
