Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
28-02-2025 10:00,PAPIL,13.98,14.7,13.96,14.65,5446731.0,0.05,0.67,0.09,652.81,0.67,1857813.4,193.18,0.07,True,85.47,2025-02-28,13.7,6.93,0,,11.9,ATH,False,False
28-02-2025 10:00,BULGS,20.28,21.06,20.28,21.06,4947104.0,0.0,0.78,0.08,828.57,0.78,3015221.4,64.07,0.0,True,87.76,2025-02-28,19.15,9.97,0,,15.11,ATH,False,False
27-02-2025 17:00,MNDRS,9.38,9.43,9.36,9.43,320175.0,0.0,0.05,0.0,1150.0,0.05,183003.7,74.96,0.0,True,62.23,2025-02-27,9.37,0.64,0,,9.05,9.5,False,False
27-02-2025 17:00,GWIND,26.82,27.34,26.82,27.3,303445.0,0.04,0.48,0.11,352.83,0.48,147017.0,106.4,0.08,True,62.57,2025-02-27,26.26,3.96,0,,25.78,28.82,False,False
27-02-2025 17:00,BINBN,107.8,112.0,107.5,111.0,439731.0,1.0,3.2,0.73,338.36,3.2,135745.8,223.94,0.31,True,66.01,2025-02-27,104.0,6.73,0,,98.25,119.6,False,False
27-02-2025 17:00,BAHKM,45.2,46.06,45.18,46.06,207796.0,0.0,0.86,0.09,834.78,0.86,83795.1,147.98,0.0,True,54.06,2025-02-27,44.8,2.81,0,,44.04,46.6,False,False
27-02-2025 17:00,BORSK,20.62,21.0,20.5,20.92,349223.0,0.08,0.3,0.03,837.5,0.3,131699.4,165.17,0.27,True,56.23,2025-02-27,20.58,1.65,0,,20.4,21.56,True,False
27-02-2025 17:00,AVPGY,63.85,64.65,63.8,64.45,391370.0,0.2,0.6,0.05,1100.0,0.6,153301.4,155.29,0.33,True,60.44,2025-02-27,63.7,1.18,0,,62.75,64.8,False,False
27-02-2025 17:00,DAPGM,7.46,7.6,7.46,7.59,2098235.0,0.01,0.13,0.02,712.5,0.13,830516.7,152.64,0.08,True,75.46,2025-02-27,7.4,2.57,0,,6.75,ATH,False,False
27-02-2025 17:00,DITAS,14.02,14.57,13.7,14.57,3851828.0,0.0,0.55,0.13,329.69,0.55,747380.2,415.38,0.0,True,80.21,2025-02-27,13.25,9.96,0,,13.03,14.59,False,False
27-02-2025 17:00,ESEN,36.72,39.9,36.62,39.9,6024440.0,0.0,3.18,0.19,1591.49,3.18,1195770.1,403.81,0.0,True,78.58,2025-02-27,37.62,6.06,0,,33.1,ATH,False,False
27-02-2025 17:00,GMTAS,10.36,10.57,10.36,10.56,370696.0,0.01,0.2,0.03,614.29,0.2,139542.9,165.65,0.05,True,68.17,2025-02-27,10.33,2.23,0,,9.91,10.8,False,False
27-02-2025 17:00,GOKNR,20.36,20.98,20.32,20.94,703696.0,0.04,0.58,0.03,1605.88,0.58,331750.7,112.12,0.07,True,60.46,2025-02-27,20.4,2.65,0,,19.5,22.3,False,False
27-02-2025 17:00,BIGEN,10.84,11.05,10.79,11.01,6690775.0,0.04,0.17,0.01,1207.69,0.17,1941884.6,244.55,0.24,True,56.5,2025-02-27,10.83,1.66,0,,10.67,11.25,False,False
27-02-2025 17:00,GSRAY,1.86,1.87,1.85,1.87,12531119.0,0.0,0.01,0.0,400.0,0.01,7010369.2,78.75,0.0,True,44.13,2025-02-27,1.86,0.54,0,,1.85,1.91,True,False
27-02-2025 17:00,GSDDE,8.04,8.08,8.0,8.07,103992.0,0.01,0.03,0.01,328.57,0.03,56699.6,83.41,0.33,True,43.66,2025-02-27,8.0,0.88,0,,7.86,8.73,True,False
27-02-2025 17:00,HUNER,3.27,3.31,3.25,3.31,1083649.0,0.0,0.04,0.01,344.44,0.04,459319.7,135.92,0.0,True,63.24,2025-02-27,3.22,2.8,0,,3.19,3.34,False,False
27-02-2025 17:00,SAFKR,71.5,72.5,71.4,72.3,160782.0,0.2,0.8,0.2,290.24,0.8,102478.9,56.89,0.25,True,88.63,2025-02-27,70.5,2.55,0,,ATL,ATH,False,False
27-02-2025 17:00,METUR,14.99,15.2,14.98,15.2,434071.0,0.0,0.21,0.01,1400.0,0.21,272030.1,59.57,0.0,True,60.97,2025-02-27,15.09,0.73,0,,14.8,16.11,False,False
27-02-2025 17:00,KNFRT,13.91,14.05,13.81,14.05,781411.0,0.0,0.14,0.01,1650.0,0.14,297610.2,162.56,0.0,True,63.03,2025-02-27,13.98,0.5,0,,13.49,14.13,False,False
27-02-2025 16:00,ENDAE,15.55,16.25,15.53,16.14,3512070.0,0.11,0.59,0.06,900.0,0.59,1730163.9,102.99,0.19,True,58.21,2025-02-27,15.48,4.26,0,,15.42,17.15,True,True
