Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,rsi,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
08-01-2025 16:00,AVOD,2.92,3.04,2.92,3.03,1838634.0,0.01,0.11,0.01,2100.0,0.11,469206.2,291.86,True,67.34,2025-01-08,2.98,1.68,0,,2.94,ATH,False,False
08-01-2025 16:00,HATEK,12.33,12.85,12.33,12.75,166633.0,0.1,0.42,0.05,757.14,0.42,61489.9,170.99,True,73.93,2025-01-08,12.29,3.74,0,,11.4,ATH,False,False
08-01-2025 15:00,SEGYO,4.93,5.08,4.92,5.07,2597388.0,0.01,0.14,0.0,2700.0,0.14,852981.7,204.51,True,56.71,2025-01-08,5.04,0.6,0,,5.0,5.11,False,False
08-01-2025 15:00,MHRGY,5.11,5.2,5.07,5.19,2131274.0,0.01,0.08,0.01,788.89,0.08,1103970.3,93.06,True,65.06,2025-01-08,5.1,1.76,0,,4.98,5.23,False,False
08-01-2025 15:00,IHEVA,2.65,2.74,2.62,2.74,1723878.0,0.0,0.09,0.01,900.0,0.09,411165.9,319.27,True,67.43,2025-01-08,2.65,3.4,0,,2.62,2.76,False,False
08-01-2025 15:00,SMRVA,26.64,27.22,26.52,27.16,1094367.0,0.06,0.52,0.06,766.67,0.52,551032.8,98.6,True,67.92,2025-01-08,26.58,2.18,0,,25.48,27.3,False,False
08-01-2025 15:00,IHLAS,3.55,3.8,3.52,3.79,21348891.0,0.01,0.24,0.03,757.14,0.24,5085784.3,319.78,True,75.75,2025-01-08,3.47,9.22,0,,3.4,3.8,False,False
08-01-2025 15:00,IHLGM,2.2,2.36,2.19,2.33,43060842.0,0.03,0.13,0.02,584.21,0.13,8807097.4,388.93,True,71.06,2025-01-08,2.17,7.37,0,,2.14,ATH,False,False
08-01-2025 14:00,KCHOL,185.7,188.0,185.5,187.7,3707439.0,0.3,2.0,0.05,3900.0,2.0,2243447.8,65.26,True,58.41,2025-01-08,185.7,1.08,0,,178.6,188.4,False,False
08-01-2025 13:00,OSTIM,8.71,8.87,8.67,8.87,2005324.0,0.0,0.16,0.03,433.33,0.16,548801.9,265.4,True,82.79,2025-01-08,8.64,2.66,0,,8.0,ATH,False,False
08-01-2025 13:00,KAREL,10.37,10.69,10.36,10.65,1275970.0,0.04,0.28,0.0,13900.0,0.28,561478.6,127.25,True,62.97,2025-01-08,10.49,1.53,0,,9.98,10.7,False,False
08-01-2025 13:00,SUNTK,36.7,37.36,36.66,37.28,730475.0,0.08,0.58,0.01,4042.86,0.58,472359.3,54.64,True,54.59,2025-01-08,36.38,2.47,0,,34.7,39.38,False,False
08-01-2025 12:00,MERKO,14.49,14.94,14.37,14.94,530199.0,0.0,0.45,0.03,1351.61,0.45,176987.4,199.57,True,62.88,2025-01-08,14.56,2.61,0,,14.16,15.01,False,False
08-01-2025 12:00,PLTUR,31.26,32.2,31.2,32.02,1025799.0,0.18,0.76,0.15,406.67,0.76,486943.5,110.66,True,64.4,2025-01-08,30.54,4.85,0,,29.9,33.7,False,False
08-01-2025 12:00,YKSLN,7.64,7.78,7.63,7.74,874109.0,0.04,0.1,0.01,1011.11,0.1,234277.0,273.11,True,53.61,2025-01-08,7.68,0.78,0,,7.51,7.91,False,False
08-01-2025 12:00,TRILC,18.54,19.58,18.51,19.29,11674192.0,0.29,0.75,0.13,485.94,0.75,4485427.5,160.27,True,72.28,2025-01-08,18.5,4.27,0,,17.94,ATH,False,False
08-01-2025 11:00,ARENA,34.5,37.54,34.38,37.06,3066826.0,0.48,2.56,0.31,736.6,2.56,426588.4,618.92,True,83.42,2025-01-08,34.14,8.55,0,,33.18,37.32,False,False
08-01-2025 11:00,OYLUM,8.45,8.64,8.45,8.6,161306.0,0.04,0.15,0.01,971.43,0.15,82348.4,95.88,True,57.64,2025-01-08,8.46,1.65,0,,8.34,8.62,False,False
08-01-2025 11:00,BERA,15.71,15.98,15.65,15.91,1572629.0,0.07,0.2,0.0,9900.0,0.2,671902.1,134.06,True,61.65,2025-01-08,15.72,1.21,0,,14.7,16.08,False,False
08-01-2025 11:00,GLRYH,13.82,14.24,13.82,14.18,1016409.0,0.06,0.36,0.03,1141.38,0.36,488570.3,108.04,True,60.64,2025-01-08,13.98,1.43,0,,13.52,14.3,False,False
08-01-2025 11:00,BEGYO,6.91,7.09,6.91,7.07,5079624.0,0.02,0.16,0.01,1900.0,0.16,2705184.3,87.77,True,55.65,2025-01-08,6.96,1.58,0,,6.83,7.23,False,False
08-01-2025 10:00,TAVHL,277.0,279.75,276.0,279.25,497164.0,0.5,2.25,0.38,500.0,2.25,203968.8,143.75,True,63.72,2025-01-08,276.0,1.18,0,,267.75,282.25,False,False
08-01-2025 10:00,TCELL,97.2,100.7,96.35,100.6,9817558.0,0.1,3.4,0.37,818.92,3.4,2619216.5,274.83,True,71.44,2025-01-08,97.5,3.18,0,,92.25,ATH,False,False
08-01-2025 10:00,DURKN,16.85,17.45,16.85,17.37,1805595.0,0.08,0.52,0.05,1006.38,0.52,454407.7,297.35,True,62.73,2025-01-08,16.91,2.72,0,,16.8,17.68,False,False
08-01-2025 10:00,EGGUB,67.15,73.85,66.65,73.85,1324389.0,0.0,6.7,0.65,922.9,6.7,183615.9,621.28,True,78.17,2025-01-08,67.15,9.98,0,,66.25,ATH,False,False
08-01-2025 10:00,NTHOL,43.2,43.72,43.2,43.62,200827.0,0.1,0.42,0.03,1400.0,0.42,72223.4,178.06,True,51.65,2025-01-08,43.32,0.69,0,,43.4,44.38,False,False
08-01-2025 10:00,DOHOL,14.72,15.11,14.7,15.08,10323032.0,0.03,0.36,0.02,1614.29,0.36,2492722.1,314.13,True,59.17,2025-01-08,14.79,1.96,0,,14.19,15.15,False,False
08-01-2025 10:00,TDGYO,11.91,11.99,11.8,11.98,152529.0,0.01,0.07,0.01,1300.0,0.07,97029.2,57.2,True,59.51,2025-01-08,11.94,0.34,0,,11.6,12.07,False,False
08-01-2025 10:00,ISCTR,13.96,14.08,13.92,14.06,83746479.0,0.02,0.1,0.0,inf,0.1,47163178.8,77.57,True,52.35,2025-01-08,14.0,0.43,0,,13.4,14.15,False,False
08-01-2025 10:00,BSOKE,11.7,11.81,11.65,11.79,900015.0,0.02,0.09,0.01,1400.0,0.09,389779.1,130.9,True,43.07,2025-01-08,11.7,0.77,0,,11.63,12.17,False,False
08-01-2025 10:00,MERCN,14.26,14.91,14.26,14.87,1439512.0,0.04,0.61,0.1,535.42,0.61,422642.3,240.6,True,82.43,2025-01-08,14.31,3.91,0,,12.31,ATH,False,False
08-01-2025 10:00,RTALB,17.49,18.97,17.2,18.63,31550710.0,0.34,1.14,0.22,411.21,1.14,7820481.8,303.44,True,80.91,2025-01-08,17.58,5.97,0,,14.43,ATH,False,False
08-01-2025 10:00,FZLGY,29.2,29.8,29.2,29.72,3898188.0,0.08,0.52,0.06,738.71,0.52,699915.8,456.95,True,71.62,2025-01-08,29.12,2.06,0,,27.06,ATH,False,False
