Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
14-04-2025 13:00,AKGRT,6.56,6.61,6.5,6.61,2329642.0,0.0,0.05,0.0,4900.0,0.05,1020126.0,128.37,0.0,True,63.51,2025-04-14,6.5,1.69,0,,6.32,6.67,False,False
14-04-2025 10:00,A1CAP,4.76,4.94,4.75,4.93,3304702.0,0.01,0.17,0.01,1445.45,0.17,732683.1,351.04,0.06,True,64.43,2025-04-14,4.71,4.67,0,,4.69,4.99,False,False
14-04-2025 10:00,ADESE,1.9,1.92,1.9,1.92,7076257.0,0.0,0.02,0.0,900.0,0.02,3630616.6,94.91,0.0,True,58.17,2025-04-14,1.9,1.05,0,,1.87,1.94,False,False
14-04-2025 10:00,AKSA,10.9,11.12,10.9,11.12,4286559.0,0.0,0.22,0.01,1366.67,0.22,1367091.0,213.55,0.0,True,67.19,2025-04-14,10.87,2.3,0,,10.79,11.31,False,False
11-04-2025 11:00,ADGYO,30.1,30.9,30.1,30.86,254826.0,0.04,0.76,0.03,2614.29,0.76,112756.6,126.0,0.05,True,49.13,2025-04-11,30.5,1.18,0,,29.94,32.28,True,True
10-04-2025 10:00,AKYHO,3.72,3.87,3.66,3.87,3517350.0,0.0,0.15,0.01,900.0,0.15,524718.6,570.33,0.0,True,95.61,2025-04-10,3.52,9.94,1,3.87,2.79,ATH,False,False
09-04-2025 16:00,AEFES,163.0,166.7,162.9,166.0,1737726.0,0.7,3.0,0.09,3233.33,3.0,658519.8,163.88,0.23,True,59.68,2025-04-09,165.7,0.18,0,,161.5,167.3,False,False
09-04-2025 11:00,AKSUE,20.14,20.96,20.12,20.94,283424.0,0.02,0.8,0.1,669.23,0.8,110296.1,156.97,0.02,True,78.6,2025-04-09,20.04,4.49,1,20.96,19.56,20.96,False,False
09-04-2025 10:00,AKFIS,19.57,20.32,19.42,20.14,5263327.0,0.18,0.57,0.07,776.92,0.57,869397.7,505.4,0.32,True,71.11,2025-04-09,19.65,2.49,2,19.42,19.42,21.06,False,False
09-04-2025 10:00,AHSGY,21.16,22.84,21.16,22.56,1109603.0,0.28,1.4,0.17,743.37,1.4,231965.9,378.35,0.2,True,70.01,2025-04-09,21.48,5.03,0,,19.51,ATH,False,False
08-04-2025 16:00,ALBRK,5.93,6.04,5.92,6.02,4078878.0,0.02,0.09,0.0,8900.0,0.09,2328909.6,75.14,0.22,True,55.77,2025-04-08,5.91,1.86,0,,5.62,6.07,False,False
08-04-2025 10:00,AKFYE,17.22,17.86,17.22,17.77,3017394.0,0.09,0.55,0.09,511.11,0.55,1128093.9,167.48,0.16,True,78.05,2025-04-08,17.16,3.55,0,,15.67,ATH,False,False
08-04-2025 10:00,AHGAZ,21.0,22.1,20.98,21.96,2766406.0,0.14,0.96,0.14,576.06,0.96,574806.2,381.28,0.15,True,79.58,2025-04-08,20.82,5.48,0,,20.02,ATH,False,False
07-04-2025 14:00,AKSEN,32.86,33.7,32.84,33.62,797206.0,0.08,0.76,0.12,512.9,0.76,426998.5,86.7,0.11,True,55.35,2025-04-07,32.94,2.06,0,,31.62,35.02,True,True
04-04-2025 17:00,ADEL,30.56,32.26,30.48,32.0,823590.0,0.26,1.44,0.09,1536.36,1.44,169768.9,385.12,0.18,True,68.45,2025-04-04,31.02,3.16,0,,30.28,32.5,True,True
04-04-2025 10:00,ALARK,104.5,107.5,104.5,106.9,4199041.0,0.6,2.4,0.38,531.58,2.4,2165636.3,93.89,0.25,True,72.8,2025-04-04,104.9,1.91,1,107.5,101.3,107.5,False,False
02-04-2025 10:00,AKBNK,52.0,52.95,51.4,52.95,33217448.0,0.0,0.95,0.09,1017.65,0.95,14267279.8,132.82,0.0,True,57.16,2025-04-02,52.25,1.34,0,,ATL,ATH,False,False
