Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,rsi,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
16-01-2025 15:00,ZEDUR,8.42,8.62,8.39,8.58,1199739.0,0.04,0.16,0.01,2185.71,0.16,381967.1,214.09,True,57.24,2025-01-16,8.45,1.54,0,,8.34,8.6,True,True
16-01-2025 15:00,PRKME,21.76,22.22,21.74,22.1,178444.0,0.12,0.34,0.04,794.74,0.34,84613.9,110.89,True,55.8,2025-01-16,21.74,1.66,0,,21.38,24.3,True,True
16-01-2025 14:00,TURSG,16.11,16.55,16.08,16.52,4672393.0,0.03,0.41,0.04,900.0,0.41,1584884.8,194.81,True,65.83,2025-01-16,15.87,4.1,0,,15.73,16.55,False,False
16-01-2025 14:00,ANHYT,101.4,104.6,101.1,104.3,448774.0,0.3,2.9,0.64,356.69,2.9,188868.0,137.61,True,72.54,2025-01-16,96.9,7.64,0,,95.75,ATH,False,False
16-01-2025 14:00,NTHOL,42.92,43.56,42.9,43.4,211622.0,0.16,0.48,0.06,727.59,0.48,108643.6,94.79,True,51.26,2025-01-16,42.74,1.54,0,,42.54,45.28,True,True
16-01-2025 14:00,MAGEN,22.86,23.28,22.86,23.2,544397.0,0.08,0.34,0.04,672.73,0.34,352107.1,54.61,True,55.97,2025-01-16,22.64,2.47,0,,22.5,23.52,False,False
16-01-2025 14:00,SKTAS,4.81,4.95,4.81,4.93,1275148.0,0.02,0.12,0.01,900.0,0.12,319331.9,299.32,True,56.91,2025-01-16,4.82,2.28,0,,4.77,5.2,True,False
16-01-2025 14:00,SARKY,19.14,19.35,19.14,19.3,182665.0,0.05,0.16,0.01,1677.78,0.16,107057.7,70.62,True,52.26,2025-01-16,19.06,1.26,0,,18.83,19.66,False,False
16-01-2025 14:00,PASEU,29.94,31.26,29.92,31.12,2515128.0,0.14,1.18,0.21,467.31,1.18,580125.1,333.55,True,76.61,2025-01-16,29.0,7.31,0,,29.0,ATH,False,False
16-01-2025 14:00,CEMZY,12.84,13.39,12.82,13.3,2933034.0,0.09,0.46,0.05,784.62,0.46,1448646.0,102.47,True,58.37,2025-01-16,12.61,5.47,0,,13.14,15.06,True,False
16-01-2025 14:00,LILAK,27.46,27.88,27.44,27.8,651864.0,0.08,0.34,0.06,466.67,0.34,293439.5,122.15,True,58.06,2025-01-16,27.44,1.31,0,,27.0,28.16,False,False
16-01-2025 13:00,LKMNH,20.78,21.2,20.76,21.12,266984.0,0.08,0.34,0.04,750.0,0.34,138461.2,92.82,True,61.1,2025-01-16,20.9,1.05,0,,20.24,22.06,False,False
16-01-2025 13:00,FORMT,6.94,7.18,6.9,7.12,6109923.0,0.06,0.18,0.03,566.67,0.18,1950087.1,213.32,True,60.19,2025-01-16,6.72,5.95,0,,6.6,7.68,False,False
