Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
28-03-2025 17:00,AVPGY,55.95,56.9,55.85,56.7,234652.0,0.2,0.75,0.17,341.18,0.75,96991.4,141.93,0.27,True,66.71,2025-03-28,54.85,3.37,0,,54.65,ATH,False,False
28-03-2025 17:00,KZBGY,6.87,7.46,6.86,7.42,15684515.0,0.04,0.55,0.06,801.64,0.55,3224349.2,386.44,0.07,True,77.78,2025-03-28,6.8,9.12,0,,5.4,ATH,False,False
28-03-2025 17:00,ARTMS,27.5,27.88,27.4,27.88,127273.0,0.0,0.38,0.05,726.09,0.38,72056.2,76.63,0.0,True,62.59,2025-03-28,27.46,1.53,0,,26.5,27.96,False,False
28-03-2025 17:00,PETUN,8.37,8.46,8.36,8.46,148783.0,0.0,0.09,0.02,462.5,0.09,94816.8,56.92,0.0,True,64.12,2025-03-28,8.36,1.2,0,,8.19,9.35,False,False
28-03-2025 17:00,PASEU,37.78,38.82,37.76,38.82,3771156.0,0.0,1.04,0.34,204.09,1.04,1156888.8,225.97,0.0,True,78.8,2025-03-28,35.3,9.97,0,,34.84,39.66,False,False
28-03-2025 17:00,OSTIM,3.37,3.48,3.33,3.46,7175078.0,0.02,0.09,0.01,800.0,0.09,3270318.4,119.4,0.22,True,68.27,2025-03-28,3.28,5.49,0,,3.21,ATH,False,False
28-03-2025 17:00,ORGE,84.05,86.4,83.9,86.0,433442.0,0.4,1.95,0.2,875.0,1.95,143553.3,201.94,0.21,True,65.71,2025-03-28,84.0,2.38,0,,80.4,99.1,False,False
28-03-2025 17:00,OBAMS,44.58,45.42,44.56,45.42,252633.0,0.0,0.84,0.02,4100.0,0.84,138964.4,81.8,0.0,True,58.06,2025-03-28,45.2,0.49,0,,43.5,49.0,False,False
28-03-2025 17:00,MOBTL,3.74,3.8,3.73,3.8,717486.0,0.0,0.06,0.0,1900.0,0.06,320423.0,123.92,0.0,True,63.86,2025-03-28,3.73,1.88,0,,3.42,3.83,False,False
28-03-2025 17:00,MNDRS,9.15,9.42,9.14,9.42,413229.0,0.0,0.27,0.02,1250.0,0.27,188087.6,119.7,0.0,True,69.23,2025-03-28,9.15,2.95,0,,8.35,ATH,False,False
28-03-2025 17:00,METUR,15.78,16.24,15.73,16.11,970582.0,0.13,0.33,0.1,230.0,0.33,530983.4,82.79,0.39,True,72.45,2025-03-28,15.08,6.83,0,,14.94,16.43,False,False
28-03-2025 17:00,LIDFA,2.78,2.82,2.77,2.81,1403482.0,0.01,0.03,0.0,2900.0,0.03,725401.6,93.48,0.33,True,61.94,2025-03-28,2.79,0.72,0,,2.73,2.84,False,False
28-03-2025 17:00,BNTAS,5.42,5.55,5.42,5.55,1123284.0,0.0,0.13,0.02,519.05,0.13,524442.5,114.19,0.0,True,64.23,2025-03-28,5.35,3.74,0,,5.34,5.57,False,False
28-03-2025 17:00,ARDYZ,27.24,27.9,27.2,27.76,395112.0,0.14,0.52,0.04,1344.44,0.52,193239.3,104.47,0.27,True,60.2,2025-03-28,27.52,0.87,0,,26.0,28.68,False,False
