Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,rsi,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
03-01-2025 10:00,INDES,7.69,7.89,7.67,7.85,2188557.0,0.04,0.16,0.02,595.65,0.16,493783.8,343.22,True,71.88,2025-01-03,7.66,2.48,0,,7.46,ATH,False,False
03-01-2025 10:00,MNDRS,9.96,10.06,9.94,10.06,1087702.0,0.0,0.1,0.02,426.32,0.1,344994.4,215.28,True,72.29,2025-01-03,9.92,1.41,0,,9.74,10.2,False,False
03-01-2025 10:00,DERIM,39.8,41.2,39.1,41.14,542006.0,0.06,1.34,0.2,583.67,1.34,195504.6,177.23,True,72.92,2025-01-03,39.78,3.42,0,,37.76,ATH,False,False
03-01-2025 10:00,DOHOL,14.71,14.82,14.66,14.82,6255284.0,0.0,0.11,0.02,478.95,0.11,2064829.2,202.94,True,60.39,2025-01-03,14.64,1.23,0,,14.19,15.85,False,False
03-01-2025 10:00,DURKN,16.13,16.91,16.13,16.78,3365992.0,0.13,0.65,0.05,1174.51,0.65,611165.7,450.75,True,61.2,2025-01-03,16.09,4.29,0,,16.13,18.14,True,True
03-01-2025 10:00,GESAN,47.2,48.2,47.12,48.12,1530599.0,0.08,0.92,0.12,654.1,0.92,433397.5,253.16,True,65.21,2025-01-03,47.06,2.25,0,,46.84,49.56,True,False
03-01-2025 10:00,GMTAS,10.98,11.71,10.95,11.7,1174197.0,0.01,0.72,0.12,476.0,0.72,276665.2,324.41,True,84.52,2025-01-03,10.93,7.04,0,,10.45,ATH,False,False
03-01-2025 10:00,HEDEF,3.75,3.93,3.75,3.93,2166507.0,0.0,0.18,0.02,900.0,0.18,406880.4,432.47,True,94.33,2025-01-03,3.58,9.78,0,,3.15,ATH,False,False
03-01-2025 10:00,INVEO,7.37,7.49,7.32,7.47,1120262.0,0.02,0.1,0.01,1566.67,0.1,327738.4,241.82,True,56.86,2025-01-03,7.34,1.77,0,,7.35,7.51,False,False
03-01-2025 10:00,ISDMR,40.92,41.5,40.88,41.44,868772.0,0.06,0.52,0.07,687.88,0.52,194489.8,346.69,True,62.95,2025-01-03,40.78,1.62,0,,40.48,41.46,False,False
03-01-2025 10:00,IZMDC,5.46,5.49,5.45,5.49,450562.0,0.0,0.03,0.0,900.0,0.03,276462.1,62.97,True,57.73,2025-01-03,5.44,0.92,0,,5.34,5.52,False,False
03-01-2025 10:00,KARSN,12.18,12.24,12.17,12.23,3926473.0,0.01,0.05,0.01,525.0,0.05,1228736.1,219.55,True,59.62,2025-01-03,12.14,0.74,0,,12.04,12.45,True,False
03-01-2025 10:00,KZBGY,27.04,27.2,26.84,27.18,2701015.0,0.02,0.14,0.02,600.0,0.14,789843.5,241.97,True,55.24,2025-01-03,26.96,0.82,0,,23.98,27.68,False,False
03-01-2025 10:00,MAKTK,7.02,7.3,7.0,7.22,3554184.0,0.08,0.2,0.01,1328.57,0.2,676785.1,425.16,True,61.77,2025-01-03,6.96,3.74,0,,7.0,7.64,False,False
03-01-2025 10:00,NIBAS,17.92,18.01,17.89,18.0,159003.0,0.01,0.08,0.0,3900.0,0.08,91530.6,73.72,True,52.48,2025-01-03,17.88,0.67,0,,ATL,18.16,False,False
03-01-2025 10:00,ASELS,73.45,74.75,73.45,74.7,5979931.0,0.05,1.25,0.2,541.03,1.25,2544171.0,135.04,True,67.71,2025-01-03,73.5,1.63,0,,72.2,74.9,False,False
