Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
24-07-2025 16:00,SNICA,4.41,4.5,4.4,4.49,5022125.0,0.01,0.08,0.02,400.0,0.08,1474746.6,240.54,0.12,True,75.5,2025-07-24,4.27,5.15,0,,4.27,ATH,False,False
24-07-2025 16:00,GIPTA,114.3,116.2,114.2,115.7,218011.0,0.5,1.4,0.2,600.0,1.4,71050.2,206.84,0.36,True,62.47,2025-07-24,114.4,1.14,0,,112.4,117.1,False,False
24-07-2025 15:00,IPEKE,62.6,63.85,62.55,63.6,615363.0,0.25,1.0,0.1,852.38,1.0,254540.1,141.75,0.25,True,63.86,2025-07-24,62.05,2.5,0,,61.85,64.1,False,False
24-07-2025 15:00,MGROS,527.0,535.0,524.0,533.0,561425.0,2.0,6.0,1.4,328.57,6.0,175802.4,219.35,0.33,True,78.6,2025-07-24,518.5,2.8,0,,493.25,ATH,False,False
24-07-2025 15:00,OFSYM,55.35,56.3,55.35,56.05,250778.0,0.25,0.7,0.12,483.33,0.7,125426.1,99.94,0.36,True,65.34,2025-07-24,54.25,3.32,0,,53.3,56.75,False,False
24-07-2025 15:00,ORGE,71.45,72.25,71.3,72.05,178747.0,0.2,0.6,0.06,900.0,0.6,118595.2,50.72,0.33,True,57.22,2025-07-24,71.4,0.91,0,,71.35,73.75,False,False
24-07-2025 15:00,PGSUS,263.5,265.75,262.75,265.25,2507229.0,0.5,1.75,0.12,1300.0,1.75,1372090.6,82.73,0.29,True,58.91,2025-07-24,263.0,0.86,0,,262.25,268.0,False,False
24-07-2025 15:00,BAYRK,27.24,29.24,27.2,29.08,3335723.0,0.16,1.84,0.09,1990.91,1.84,1320318.2,152.65,0.09,True,71.12,2025-07-24,27.92,4.15,0,,24.8,ATH,False,False
24-07-2025 15:00,SMART,26.2,26.38,26.2,26.34,144280.0,0.04,0.14,0.04,218.18,0.14,72543.5,98.89,0.29,True,64.17,2025-07-24,26.04,1.15,0,,25.84,26.58,False,False
24-07-2025 15:00,GMTAS,19.24,19.64,19.24,19.58,342945.0,0.06,0.34,0.07,359.46,0.34,157104.0,118.29,0.18,True,72.45,2025-07-24,18.86,3.82,0,,18.8,ATH,False,False
24-07-2025 15:00,FLAP,9.59,9.9,9.59,9.83,843160.0,0.07,0.24,0.07,263.64,0.24,280481.8,200.61,0.29,True,76.51,2025-07-24,9.23,6.5,0,,8.86,ATH,False,False
24-07-2025 15:00,CRDFA,15.21,15.64,15.18,15.63,265643.0,0.01,0.42,0.01,3718.18,0.42,171709.3,54.71,0.02,True,56.99,2025-07-24,15.64,-0.06,0,,13.82,15.76,False,False
24-07-2025 15:00,DOAS,186.2,188.0,186.1,187.5,507687.0,0.5,1.3,0.1,1200.0,1.3,304333.7,66.82,0.38,True,52.61,2025-07-24,186.2,0.7,0,,183.6,191.0,False,False
24-07-2025 15:00,DGNMO,7.02,7.15,7.02,7.12,560287.0,0.03,0.1,0.0,1.125899906842629e+17,0.1,275935.9,103.05,0.3,True,60.64,2025-07-24,7.01,1.57,0,,6.6,7.24,False,False
24-07-2025 15:00,BIMAS,507.5,515.5,506.5,513.5,2188054.0,2.0,6.0,1.2,400.0,6.0,653945.5,234.59,0.33,True,71.51,2025-07-24,499.25,2.85,0,,499.25,ATH,False,False
24-07-2025 15:00,CVKMD,11.6,11.93,11.58,11.85,6499082.0,0.08,0.25,0.04,509.76,0.25,2832925.3,129.41,0.32,True,68.29,2025-07-24,11.36,4.31,0,,11.34,12.24,False,False
24-07-2025 14:00,IHEVA,2.58,2.65,2.53,2.65,1871222.0,0.0,0.07,0.01,400.0,0.07,978490.6,91.24,0.0,True,84.53,2025-07-24,2.53,4.74,0,,2.35,ATH,False,False
24-07-2025 14:00,KRVGD,2.14,2.16,2.13,2.16,1978906.0,0.0,0.02,0.0,1900.0,0.02,1000654.1,97.76,0.0,True,56.48,2025-07-24,2.14,0.93,0,,2.13,ATH,False,False
24-07-2025 14:00,KCHOL,171.5,175.5,170.6,174.4,20856709.0,1.1,2.9,0.17,1605.88,2.9,3596588.1,479.9,0.38,True,64.99,2025-07-24,170.6,2.23,0,,170.4,175.6,False,False
24-07-2025 14:00,INDES,7.4,7.48,7.37,7.46,786593.0,0.02,0.06,0.01,566.67,0.06,332428.8,136.62,0.33,True,64.15,2025-07-24,7.39,0.95,0,,7.34,7.52,False,False
24-07-2025 14:00,MTRKS,21.52,22.06,21.5,22.04,493196.0,0.02,0.52,0.0,25900.0,0.52,171727.0,187.2,0.04,True,60.78,2025-07-24,21.48,2.61,0,,21.38,23.2,False,False
24-07-2025 14:00,IMASM,4.1,4.32,4.05,4.26,30758175.0,0.06,0.16,0.0,5233.33,0.16,10305100.9,198.48,0.38,True,56.26,2025-07-24,4.11,3.65,0,,3.76,4.54,False,False
