Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,rsi,Tarih1,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
03-12-2024 09:00,PEKGY,1.3,1.43,1.28,1.43,340173504.56,0.0,0.13,0.03,400.0,0.13,184804731.97,84.07,True,79.86,2024-12-03,9.9,0,,1.09,ATH,False,False
03-12-2024 09:00,BMSCH,38.18,41.84,38.18,41.84,2963250.0,0.0,3.66,1.06,244.63,3.66,1731696.7,71.12,True,86.46,2024-12-03,9.99,0,,25.18,ATH,False,False
03-12-2024 09:00,HDFGS,1.56,1.67,1.55,1.66,35640262.0,0.01,0.1,0.02,426.32,0.1,12305472.2,189.63,True,79.29,2024-12-03,6.41,0,,1.34,ATH,False,False
03-12-2024 09:00,DCTTR,26.6,29.0,26.6,28.78,7020463.0,0.22,2.18,0.49,343.09,2.18,3469433.7,102.35,True,76.08,2024-12-03,8.6,0,,22.4,ATH,False,False
03-12-2024 09:00,VKFYO,20.32,21.36,20.3,21.08,1357627.0,0.28,0.76,0.09,726.09,0.76,802026.0,69.27,True,62.33,2024-12-03,3.74,0,,17.71,22.98,False,False
02-12-2024 09:00,DOAS,214.0,227.2,210.1,224.0,3166718.0,3.2,10.0,1.23,713.01,10.0,1452065.9,118.08,True,64.29,2024-12-02,4.67,0,,202.3,225.6,False,False
02-12-2024 09:00,METRO,2.69,2.93,2.68,2.93,40041894.0,0.0,0.24,0.05,389.8,0.24,14363869.7,178.77,True,86.05,2024-12-02,9.74,0,,2.04,ATH,False,False
02-12-2024 09:00,MZHLD,6.96,7.65,6.92,7.65,9224849.0,0.0,0.69,0.07,858.33,0.69,2389500.5,286.06,True,70.58,2024-12-02,9.91,0,,6.22,ATH,False,False
02-12-2024 09:00,HOROZ,59.55,65.5,59.05,65.3,7396033.0,0.2,5.75,0.71,709.86,5.75,2731885.2,170.73,True,69.17,2024-12-02,9.66,0,,54.15,ATH,False,False
02-12-2024 09:00,IHAAS,20.3,22.32,20.06,22.32,8852960.0,0.0,2.02,0.28,613.78,2.02,4809760.7,84.06,True,62.88,2024-12-02,9.95,0,,18.42,24.46,False,False
02-12-2024 09:00,PAPIL,13.08,14.38,13.08,14.38,41284136.0,0.0,1.3,0.23,473.53,1.3,19611849.37,110.51,True,74.48,2024-12-02,9.94,0,,9.73,ATH,False,False
02-12-2024 09:00,ALKLC,30.6,32.3,30.06,31.92,10556924.0,0.38,1.32,0.38,245.55,1.32,7012751.1,50.54,True,64.54,2024-12-02,4.25,0,,26.24,34.7,False,False
02-12-2024 09:00,SEKFK,7.7,8.38,7.67,8.38,8702933.0,0.0,0.68,0.01,5566.67,0.68,4125561.6,110.95,True,63.44,2024-12-02,9.97,0,,7.59,9.01,False,False
02-12-2024 09:00,IHYAY,4.99,5.48,4.97,5.48,48198762.0,0.0,0.49,0.04,1224.32,0.49,26449212.1,82.23,True,66.22,2024-12-02,9.82,0,,3.42,5.55,False,False
02-12-2024 09:00,SOKE,13.46,14.79,13.26,14.43,9687651.0,0.36,0.97,0.03,3029.03,0.97,4279570.7,126.37,True,54.87,2024-12-02,7.29,0,,13.2,15.95,False,False
29-11-2024 09:00,YAYLA,16.78,18.12,16.0,18.12,12685530.0,0.0,1.34,0.22,495.56,1.34,8034995.3,57.88,True,80.14,2024-11-29,9.95,0,,13.15,ATH,False,False
29-11-2024 09:00,TKNSA,29.1,30.74,28.52,30.6,3977397.0,0.14,1.5,0.19,673.2,1.5,2593771.2,53.34,True,75.61,2024-11-29,5.15,0,,24.94,ATH,False,False
29-11-2024 09:00,IHGZT,1.7,1.87,1.69,1.85,227543177.0,0.02,0.15,0.04,248.84,0.15,140919519.9,61.47,True,73.89,2024-11-29,8.82,0,,1.08,ATH,False,False
29-11-2024 09:00,GUNDG,45.4,49.5,44.62,49.5,6575730.0,0.0,4.1,0.12,3260.66,4.1,1904160.5,245.33,True,60.82,2024-11-29,10.0,0,,43.12,49.88,False,False
29-11-2024 09:00,BTCIM,4.65,4.94,4.65,4.93,54875038.75,0.0,0.28,0.04,556.49,0.28,31709532.52,73.06,True,57.82,2024-11-29,5.74,0,,4.13,5.24,False,False
29-11-2024 09:00,ANSGR,89.0,94.8,88.05,93.95,4697676.0,0.85,4.95,0.16,3093.55,4.95,2577486.9,82.26,True,68.21,2024-11-29,8.36,0,,80.3,ATH,False,False
29-11-2024 09:00,BERA,14.91,15.9,14.75,15.9,16587560.0,0.0,0.99,0.13,661.54,0.99,9574883.0,73.24,True,70.81,2024-11-29,6.71,0,,12.35,17.09,False,False
28-11-2024 09:00,TBORG,130.0,135.8,126.2,135.2,810319.0,0.6,5.2,0.35,1385.71,5.2,434417.4,86.53,True,60.11,2024-11-28,3.76,0,,123.5,144.4,False,False
28-11-2024 09:00,YYAPI,2.02,2.22,1.99,2.22,153711862.87,0.0,0.2,0.05,312.7,0.2,81575764.83,88.43,True,76.93,2024-11-28,9.93,0,,1.43,ATH,False,False
28-11-2024 09:00,DARDL,5.14,5.45,5.13,5.45,9196873.0,0.0,0.31,0.02,1191.67,0.31,4129232.4,122.73,True,67.4,2024-11-28,6.03,0,,4.81,ATH,False,False
28-11-2024 09:00,HUBVC,2.32,2.54,2.3,2.54,22890956.0,0.0,0.23,0.05,367.01,0.23,15139319.2,51.2,True,69.89,2024-11-28,9.94,0,,1.88,ATH,False,False
28-11-2024 09:00,AGROT,12.99,14.21,12.5,14.17,107128540.0,0.04,1.18,0.15,708.22,1.18,39100203.7,173.98,True,64.08,2024-11-28,9.67,0,,11.52,15.55,True,False
28-11-2024 09:00,ULUSE,183.4,199.6,182.9,195.8,417523.0,3.8,12.4,2.08,496.15,12.4,183608.7,127.4,True,72.89,2024-11-28,6.82,0,,145.9,ATH,False,False
28-11-2024 09:00,OFSYM,39.08,40.6,38.5,40.34,1195235.0,0.26,1.26,0.06,1868.75,1.26,727140.0,64.37,True,69.23,2024-11-28,2.96,0,,33.46,42.9,False,False
27-11-2024 09:00,EPLAS,5.95,6.5,5.79,6.35,14714663.0,0.15,0.4,0.11,257.14,0.4,5525781.5,166.29,True,81.12,2024-11-27,6.19,0,,4.94,ATH,False,False
27-11-2024 09:00,ULAS,30.04,32.72,29.6,32.6,1116384.0,0.12,2.56,0.92,177.66,2.56,376827.7,196.26,True,64.03,2024-11-27,6.61,0,,25.0,34.88,False,False
27-11-2024 09:00,ERSU,17.28,18.97,17.27,18.97,6307053.0,0.0,1.69,0.08,2123.68,1.69,2226409.2,183.28,True,57.76,2024-11-27,9.97,0,,16.75,22.14,False,False
26-11-2024 09:00,INFO,2.19,2.4,2.17,2.38,23123853.04,0.02,0.19,0.02,690.0,0.19,9137045.45,153.08,True,73.01,2024-11-26,9.15,0,,1.91,ATH,False,False
26-11-2024 09:00,GOZDE,26.26,27.08,26.2,27.08,3508077.0,0.0,0.82,0.07,1071.43,0.82,2103578.3,66.77,True,58.86,2024-11-26,3.44,0,,24.12,31.52,False,False
26-11-2024 09:00,ETILR,15.17,16.41,15.11,16.4,27240414.24,0.01,1.23,0.41,201.3,1.23,17270580.77,57.73,True,72.08,2024-11-26,8.85,0,,10.7,ATH,False,False
26-11-2024 09:00,GZNMI,59.0,64.25,59.0,64.2,2399322.0,0.05,5.2,1.57,231.63,5.2,735156.6,226.37,True,75.51,2024-11-26,8.81,0,,45.7,ATH,False,False
26-11-2024 09:00,SAFKR,60.7,64.5,59.75,63.9,2294730.0,0.6,3.2,0.58,447.01,3.2,889611.8,157.95,True,63.24,2024-11-26,5.62,0,,50.05,68.4,False,False
25-11-2024 09:00,OBAMS,39.18,42.9,39.18,42.02,20613743.0,0.88,2.84,0.28,907.09,2.84,6320129.0,226.16,True,74.3,2024-11-25,7.74,0,,36.1,ATH,False,False
25-11-2024 09:00,SANEL,23.0,23.96,22.18,23.96,250204.0,0.0,0.96,0.21,357.14,0.96,162764.3,53.72,True,58.14,2024-11-25,5.55,0,,21.38,24.5,False,False
25-11-2024 09:00,PARSN,85.5,89.9,85.0,89.9,1801029.0,0.0,4.4,0.03,14566.67,4.4,468863.6,284.13,True,64.26,2024-11-25,9.97,0,,78.6,96.8,False,False
25-11-2024 09:00,ZRGYO,12.62,13.8,12.62,13.53,9488961.0,0.27,0.91,0.14,569.12,0.91,3814364.8,148.77,True,82.3,2024-11-25,7.81,0,,11.0,ATH,False,False
25-11-2024 09:00,VAKKO,88.0,95.2,87.9,95.2,2840799.0,0.0,7.2,0.96,646.11,7.2,1250643.3,127.15,True,64.17,2024-11-25,9.99,0,,75.2,117.8,False,False
25-11-2024 09:00,LYDHO,98.0,106.9,98.0,106.9,902963.0,0.0,8.9,1.1,709.09,8.9,516186.5,74.93,True,65.54,2024-11-25,9.92,0,,81.0,ATH,False,False
22-11-2024 09:00,SASA,3.9,4.25,3.87,4.17,1088023720.0,0.08,0.27,0.02,1127.27,0.27,519385581.4,109.48,True,62.79,2024-11-22,6.65,0,,3.65,4.58,False,False
22-11-2024 09:00,RAYSG,396.0,434.5,387.5,434.5,422323.0,0.0,38.5,2.78,1287.39,38.5,98808.2,327.42,True,63.9,2024-11-22,10.0,0,,378.75,469.0,True,False
22-11-2024 09:00,BSOKE,13.15,14.46,13.06,14.45,33328185.57,0.01,1.3,0.17,642.13,1.3,8743637.42,281.17,True,63.54,2024-11-22,9.87,0,,11.3,24.22,False,False
22-11-2024 09:00,BOSSA,6.61,7.11,6.48,7.11,18084114.0,0.0,0.5,0.06,681.25,0.5,6396813.0,182.71,True,66.31,2024-11-22,9.89,0,,5.93,8.3,False,False
22-11-2024 09:00,BMSTL,27.52,30.0,27.42,30.0,12624112.94,0.0,2.48,0.53,372.22,2.48,4750823.61,165.72,True,84.26,2024-11-22,10.0,0,,23.1,ATH,False,False
22-11-2024 09:00,KUVVA,46.1,49.46,46.1,49.46,160048.0,0.0,3.36,0.17,1853.49,3.36,64125.0,149.59,True,70.77,2024-11-22,9.91,0,,40.0,ATH,False,False
22-11-2024 09:00,PINSU,6.3,6.65,6.3,6.65,1549123.0,0.0,0.35,0.01,2592.31,0.35,1007367.3,53.78,True,53.27,2024-11-22,4.23,0,,6.23,6.75,False,False
21-11-2024 09:00,KOPOL,5.15,5.56,5.06,5.56,62197370.0,0.0,0.41,0.02,2441.67,0.41,13530610.3,359.68,True,56.91,2024-11-21,9.95,0,,4.97,5.9,False,False
21-11-2024 09:00,KOZAL,20.3,21.56,20.12,21.56,221483523.0,0.0,1.26,0.14,768.97,1.26,98819024.7,124.13,True,61.7,2024-11-21,10.0,0,,18.47,ATH,False,False
21-11-2024 09:00,KRDMB,20.82,22.72,20.82,22.72,6623177.0,0.0,1.9,0.25,656.97,1.9,4189454.3,58.09,True,76.06,2024-11-21,9.97,0,,17.22,ATH,False,False
21-11-2024 09:00,KLSER,32.26,35.3,32.08,35.3,6406530.0,0.0,3.04,0.28,978.01,3.04,2058834.2,211.17,True,53.91,2024-11-21,9.97,0,,32.0,36.0,True,True
20-11-2024 09:00,OZRDN,7.64,8.4,7.56,8.4,4130908.0,0.0,0.76,0.06,1257.14,0.76,1175278.8,251.48,True,57.91,2024-11-20,9.95,2,7.56,7.56,8.63,False,False
20-11-2024 09:00,ORCAY,9.48,10.17,9.41,10.17,26055781.0,0.0,0.69,0.12,475.0,0.69,5300291.0,391.59,True,68.65,2024-11-20,9.95,1,10.17,8.42,ATH,False,False
19-11-2024 09:00,MEGAP,2.71,2.93,2.71,2.93,3652683.0,0.0,0.22,0.04,464.1,0.22,1852665.7,97.16,True,74.81,2024-11-19,9.74,0,,2.3,ATH,False,False
19-11-2024 09:00,MHRGY,4.71,5.01,4.65,4.93,9094726.0,0.08,0.22,0.04,494.59,0.22,3758932.0,141.95,True,69.87,2024-11-19,4.67,0,,4.38,4.94,False,False
19-11-2024 09:00,CRDFA,6.5,7.04,6.18,6.94,26600637.0,0.1,0.44,0.07,556.72,0.44,6165710.5,331.43,True,74.12,2024-11-19,7.1,0,,5.01,ATH,False,False
18-11-2024 09:00,FENER,45.39,49.0,44.92,48.02,11562163.71,0.99,2.62,0.51,414.77,2.62,5672744.94,103.82,True,64.92,2024-11-18,6.29,0,,41.48,58.34,False,False
18-11-2024 09:00,OZATD,81.05,87.0,81.05,85.95,5753883.0,1.05,4.9,0.75,553.33,4.9,3225829.8,78.37,True,58.78,2024-11-18,6.44,0,,71.25,ATH,True,False
18-11-2024 09:00,CWENE,23.25,25.43,23.25,25.0,18784056.57,0.43,1.74,0.31,455.12,1.74,10267141.82,82.95,True,67.52,2024-11-18,7.62,0,,18.95,ATH,False,False
18-11-2024 09:00,TUCLK,10.29,10.66,10.16,10.58,9510286.0,0.08,0.29,0.0,9566.67,0.29,6063980.3,56.83,True,49.3,2024-11-18,3.22,0,,10.1,11.73,False,False
18-11-2024 09:00,EBEBK,47.88,50.3,47.42,49.9,1721727.0,0.4,2.02,0.36,458.01,2.02,901866.5,90.91,True,66.48,2024-11-18,4.18,0,,40.98,ATH,False,False
18-11-2024 09:00,ECILC,42.76,46.0,42.46,45.8,10102902.0,0.2,3.04,0.56,442.86,3.04,4076833.2,147.81,True,69.88,2024-11-18,7.21,0,,37.2,48.66,False,False
15-11-2024 09:00,KMPUR,17.4,18.5,17.22,18.5,4963467.0,0.0,1.1,0.09,1164.37,1.1,1614060.6,207.51,True,60.25,2024-11-15,7.0,0,,16.41,ATH,True,False
15-11-2024 09:00,COSMO,113.4,122.0,112.9,120.0,376141.0,2.0,6.6,0.46,1334.78,6.6,235155.7,59.95,True,67.16,2024-11-15,5.82,0,,99.5,126.1,False,False
15-11-2024 09:00,MARTI,3.53,3.73,3.5,3.72,20703901.0,0.01,0.19,0.03,630.77,0.19,13264727.3,56.08,True,72.47,2024-11-15,5.98,0,,3.07,ATH,False,False
15-11-2024 09:00,UNLU,13.45,14.07,13.45,14.07,735467.0,0.0,0.62,0.08,646.99,0.62,435413.3,68.91,True,64.02,2024-11-15,4.61,0,,12.56,15.1,False,False
14-11-2024 09:00,KERVN,2.06,2.49,2.06,2.43,3699670.0,0.06,0.37,0.07,406.85,0.37,2115754.0,74.86,True,70.33,2024-11-14,7.05,0,,1.61,2.68,False,False
14-11-2024 09:00,GENIL,92.45,98.8,92.45,97.15,3020983.0,1.65,4.7,1.42,230.99,4.7,1212968.8,149.06,True,72.66,2024-11-14,5.08,0,,79.95,ATH,False,False
13-11-2024 09:00,ESCAR,36.68,40.48,35.73,40.45,4565119.71,0.03,3.77,0.25,1427.47,3.77,1338146.41,241.15,True,63.94,2024-11-13,9.88,0,,34.94,41.38,False,False
12-11-2024 09:00,AVHOL,35.1,37.94,33.8,37.2,9268044.0,0.74,2.1,0.09,2286.36,2.1,1412006.9,556.37,True,67.05,2024-11-12,7.83,0,,31.26,38.06,False,False
12-11-2024 09:00,KUTPO,69.0,72.25,68.6,72.25,1133315.0,0.0,3.25,0.2,1566.67,3.25,292036.4,288.07,True,65.12,2024-11-12,9.97,0,,60.85,82.25,True,False
11-11-2024 09:00,AVGYO,9.45,10.39,9.39,10.39,5196773.0,0.0,0.94,0.12,664.23,0.94,3392608.5,53.18,True,70.13,2024-11-11,9.95,0,,8.06,ATH,False,False
11-11-2024 09:00,IMASM,2.54,2.6,2.44,2.6,41573521.0,0.0,0.06,0.01,900.0,0.06,11702989.3,255.24,True,59.71,2024-11-11,9.7,0,,2.21,3.13,True,False
11-11-2024 09:00,INDES,6.38,6.65,6.33,6.65,8160047.0,0.0,0.27,0.04,629.73,0.27,4402786.6,85.34,True,61.18,2024-11-11,4.07,0,,5.9,7.2,True,False
11-11-2024 09:00,SEKUR,13.15,14.05,13.14,13.96,2693735.0,0.09,0.81,0.18,347.51,0.81,1259983.7,113.79,True,80.23,2024-11-11,6.32,1,14.05,9.79,14.05,False,False
11-11-2024 09:00,IZINV,44.98,48.38,44.76,47.76,311109.0,0.62,2.78,0.09,3059.09,2.78,136222.7,128.38,True,53.24,2024-11-11,6.89,0,,43.06,61.55,True,True
11-11-2024 09:00,KARYE,27.56,29.58,27.5,29.58,8973427.0,0.0,2.02,0.34,497.63,2.02,2433291.6,268.78,True,69.47,2024-11-11,9.96,0,,24.9,ATH,False,False
11-11-2024 09:00,LRSHO,2.02,2.14,2.02,2.12,18733333.0,0.02,0.1,0.01,1566.67,0.1,9207984.9,103.45,True,47.69,2024-11-11,5.47,0,,1.93,ATH,True,False
11-11-2024 09:00,LOGO,112.0,117.2,111.0,116.7,882265.0,0.5,4.7,0.69,581.16,4.7,391807.5,125.18,True,69.94,2024-11-11,6.77,0,,87.1,ATH,False,False
11-11-2024 09:00,ARDYZ,34.84,37.44,34.64,36.82,5058266.0,0.62,1.98,0.67,195.52,1.98,3274800.6,54.46,True,72.09,2024-11-11,6.72,1,37.44,28.68,37.44,False,False
11-11-2024 09:00,NTHOL,43.46,47.78,43.46,47.6,2843256.0,0.18,4.14,0.86,379.17,4.14,1589735.9,78.85,True,71.4,2024-11-11,9.53,0,,35.58,ATH,False,False
11-11-2024 09:00,FADE,14.56,15.85,14.56,15.85,3923370.0,0.0,1.29,0.15,783.56,1.29,1005569.4,290.16,True,70.51,2024-11-11,9.99,0,,13.27,16.0,False,False
11-11-2024 09:00,BAKAB,40.12,44.12,38.62,44.12,2900034.0,0.0,4.0,0.1,3981.63,4.0,1384107.9,109.52,True,72.29,2024-11-11,9.97,0,,28.98,ATH,False,False
08-11-2024 09:00,SAHOL,80.0,83.4,79.65,83.0,25331810.0,0.4,3.0,0.09,3057.89,3.0,15918277.9,59.14,True,44.99,2024-11-08,3.75,0,,79.1,103.0,True,True
08-11-2024 09:00,ARSAN,21.2,22.42,21.14,22.42,1142744.0,0.0,1.22,0.01,15150.0,1.22,725414.7,57.53,True,58.67,2024-11-08,5.85,0,,20.74,24.36,False,False
08-11-2024 09:00,GOKNR,24.54,25.94,24.54,25.72,3242752.0,0.22,1.18,0.07,1538.89,1.18,2146028.9,51.1,True,51.29,2024-11-08,4.81,0,,23.1,ATH,True,False
08-11-2024 09:00,DAPGM,4.47,4.89,4.46,4.89,34496002.0,0.0,0.42,0.02,1650.0,0.42,15385147.4,124.22,True,57.31,2024-11-08,9.89,0,,4.36,6.42,True,True
08-11-2024 09:00,FZLGY,18.9,20.4,18.3,19.98,13321570.0,0.42,1.08,0.19,453.85,1.08,6214405.4,114.37,True,74.58,2024-11-08,5.71,0,,ATL,ATH,False,False
08-11-2024 09:00,KONTR,46.24,50.65,45.8,50.5,35919375.0,0.15,4.26,0.55,677.37,4.26,16731482.3,114.68,True,71.13,2024-11-08,9.35,0,,40.5,ATH,False,False
08-11-2024 09:00,ISDMR,36.32,37.2,36.16,37.0,4118624.0,0.2,0.68,0.16,335.9,0.68,2040794.0,101.81,True,60.79,2024-11-08,1.82,0,,34.92,39.58,False,False
08-11-2024 09:00,YKSLN,7.19,7.7,7.18,7.61,2408648.0,0.09,0.42,0.0,10400.0,0.42,977516.5,146.4,True,51.12,2024-11-08,5.84,0,,6.92,8.02,True,True
08-11-2024 09:00,XBANK,11695.81,12392.84,11649.54,12298.91,1219565290.0,93.93,603.1,8.05,7390.06,603.1,709450369.7,71.9,True,49.1,2024-11-08,5.2,0,,11190.85,15071.3,True,True
08-11-2024 09:00,ALBRK,5.25,5.7,5.21,5.64,21742105.0,0.06,0.39,0.02,2066.67,0.39,13192568.9,64.81,True,57.3,2024-11-08,7.43,0,,4.92,6.45,True,False
08-11-2024 09:00,MIATK,42.52,45.4,42.32,45.08,29399030.0,0.32,2.56,0.34,648.54,2.56,16728336.3,75.74,True,62.76,2024-11-08,6.52,0,,36.32,ATH,False,False
08-11-2024 09:00,AKBNK,48.4,52.05,48.04,51.2,137637546.0,0.85,2.8,0.13,2087.5,2.8,81286954.9,69.32,True,48.52,2024-11-08,5.79,0,,46.12,65.1,True,True
08-11-2024 09:00,KCHOL,162.1,172.2,161.6,171.4,22914158.0,0.8,9.3,0.06,15400.0,9.3,14157679.0,61.85,True,48.51,2024-11-08,4.26,0,,160.2,194.0,False,False
08-11-2024 09:00,BEYAZ,21.96,24.08,21.94,24.08,4030876.0,0.0,2.12,0.23,838.05,2.12,1494639.8,169.69,True,61.78,2024-11-08,9.95,0,,21.04,ATH,True,False
08-11-2024 09:00,KRONT,21.6,23.48,21.36,23.0,2712485.0,0.48,1.4,0.11,1138.94,1.4,933740.3,190.5,True,68.61,2024-11-08,7.68,1,23.48,18.0,23.48,False,False
08-11-2024 09:00,TLMAN,86.75,95.35,86.7,95.35,810798.0,0.0,8.6,0.54,1492.59,8.6,184490.8,339.48,True,62.27,2024-11-08,9.98,0,,81.4,102.4,False,False
08-11-2024 09:00,YKBNK,23.64,25.44,23.6,25.34,264150494.0,0.1,1.7,0.07,2475.76,1.7,134015349.1,97.1,True,49.1,2024-11-08,7.19,0,,22.66,32.12,True,True
07-11-2024 09:00,MTRKS,17.14,18.38,16.97,18.18,3711702.5,0.2,1.04,0.08,1254.17,1.04,1451440.75,155.73,True,57.58,2024-11-07,6.07,0,,16.71,18.7,False,False
07-11-2024 09:00,TCELL,85.65,89.0,85.5,89.0,29981371.0,0.0,3.35,0.01,33400.0,3.35,19106203.5,56.92,True,54.25,2024-11-07,4.58,0,,82.5,98.5,False,False
07-11-2024 09:00,MARKA,65.7,71.5,65.7,71.5,931169.0,0.0,5.8,0.75,673.33,5.8,378593.7,145.95,True,64.84,2024-11-07,10.0,0,,59.5,74.4,False,False
07-11-2024 09:00,ALARK,86.35,93.35,86.0,92.5,8433493.0,0.85,6.15,0.75,714.57,6.15,3924936.4,114.87,True,60.68,2024-11-07,7.12,0,,81.7,96.8,False,False
07-11-2024 09:00,TTRAK,734.5,756.0,734.5,755.0,637635.0,1.0,20.5,3.85,432.47,20.5,301465.3,111.51,True,63.43,2024-11-07,3.21,0,,713.5,ATH,False,False
07-11-2024 09:00,BRISA,79.25,86.5,79.25,85.75,1204643.0,0.75,6.5,0.55,1081.82,6.5,341028.2,253.24,True,55.84,2024-11-07,8.34,0,,78.0,99.4,True,True
06-11-2024 09:00,KAPLM,192.9,209.7,190.0,209.7,508469.0,0.0,16.8,0.36,4566.67,16.8,335123.6,51.73,True,69.76,2024-11-06,9.96,0,,170.0,ATH,False,False
06-11-2024 09:00,AYGAZ,152.0,157.2,147.3,156.5,562098.0,0.7,4.5,0.22,1945.45,4.5,307986.0,82.51,True,63.75,2024-11-06,3.1,2,147.3,147.3,160.6,False,False
06-11-2024 09:00,EREGL,23.75,24.51,23.44,24.38,247302346.0,0.13,0.63,0.03,1868.75,0.63,139197521.8,77.66,True,53.55,2024-11-06,2.09,0,,22.75,24.84,False,False
06-11-2024 09:00,ENKAI,48.48,52.4,48.38,51.95,40260104.0,0.45,3.47,0.23,1402.16,3.47,13838840.5,190.92,True,65.69,2024-11-06,8.77,0,,42.6,ATH,False,False
06-11-2024 09:00,MGROS,414.75,437.75,413.25,437.75,3198377.0,0.0,23.0,0.6,3733.33,23.0,1603963.3,99.4,True,54.13,2024-11-06,9.99,0,,397.0,534.0,True,True
06-11-2024 09:00,BIMAS,461.5,493.75,460.5,492.5,9921353.0,1.25,31.0,2.5,1140.0,31.0,5467019.5,81.48,True,53.71,2024-11-06,7.07,0,,445.75,623.0,True,False
05-11-2024 09:00,LUKSK,77.0,82.95,75.0,82.95,472390.0,0.0,5.95,0.34,1624.64,5.95,157135.9,200.63,True,56.94,2024-11-05,7.73,0,,70.3,ATH,False,False
05-11-2024 09:00,PENGD,6.1,6.34,5.99,6.29,4702326.0,0.05,0.19,0.04,375.0,0.19,2092896.5,124.68,True,55.7,2024-11-05,3.28,0,,5.83,ATH,False,False
05-11-2024 09:00,IHLGM,1.12,1.23,1.1,1.23,94754968.0,0.0,0.11,0.01,1122.22,0.11,23396620.4,304.99,True,60.74,2024-11-05,9.82,0,,1.08,1.36,True,False
05-11-2024 09:00,ENJSA,54.0,55.8,52.5,55.7,5359864.0,0.1,1.7,0.23,623.4,1.7,3409861.7,57.19,True,49.58,2024-11-05,0.63,2,52.5,52.5,61.1,False,False
04-11-2024 09:00,NTGAZ,4.78,5.2,4.64,5.2,30123958.0,0.0,0.42,0.06,624.14,0.42,7772786.3,287.56,True,76.71,2024-11-04,9.94,0,,4.14,ATH,False,False
01-11-2024 09:00,BVSAN,83.4,89.5,82.2,89.0,1117608.0,0.5,5.6,0.78,613.38,5.6,413775.7,170.1,True,65.03,2024-11-01,7.1,0,,75.35,92.9,False,False
31-10-2024 09:00,DURDO,17.94,20.14,17.53,19.89,2559402.0,0.25,1.95,0.71,174.26,1.95,1613300.7,58.64,True,67.27,2024-10-31,8.63,0,,14.1,20.6,False,False
31-10-2024 09:00,KTLEV,52.3,57.0,52.1,57.0,7883505.0,0.0,4.7,0.64,640.16,4.7,3340985.1,135.96,True,71.25,2024-10-31,9.09,0,,44.64,57.4,False,False
31-10-2024 09:00,RUBNS,24.98,26.0,24.6,26.0,1816814.0,0.0,1.02,0.15,562.34,1.02,845293.5,114.93,True,49.14,2024-10-31,1.33,0,,24.0,30.8,True,False
30-10-2024 09:00,CVKMD,284.0,312.25,283.5,312.25,1369751.0,0.0,28.25,1.95,1348.72,28.25,831932.9,64.65,True,51.62,2024-10-30,9.95,0,,255.5,547.0,True,False
30-10-2024 09:00,DESPC,46.58,51.0,46.58,50.3,760013.0,0.7,3.72,0.21,1654.72,3.72,444933.9,70.81,True,65.4,2024-10-30,7.99,0,,43.44,54.65,False,False
30-10-2024 09:00,MARBL,12.2,12.46,12.13,12.39,2504965.0,0.07,0.19,0.01,1257.14,0.19,1490494.1,68.06,True,52.29,2024-10-30,1.72,0,,11.51,14.15,True,False
28-10-2024 09:00,BANVT,341.0,375.0,341.0,375.0,641359.0,0.0,34.0,5.9,476.27,34.0,402993.7,59.15,True,65.57,2024-10-28,9.97,0,,299.0,ATH,False,False
25-10-2024 09:00,KBORU,72.75,79.65,72.0,79.65,2398312.0,0.0,6.9,0.77,796.1,6.9,1451593.8,65.22,True,64.44,2024-10-25,9.94,0,,65.8,84.0,True,False
25-10-2024 09:00,KERVT,12.85,13.65,12.7,13.55,4727085.0,0.1,0.7,0.19,276.34,0.7,2892079.8,63.45,True,60.5,2024-10-25,5.86,0,,10.94,14.72,False,False
25-10-2024 09:00,LIDFA,2.88,3.0,2.86,2.99,7785152.0,0.01,0.11,0.01,900.0,0.11,4894452.2,59.06,True,53.77,2024-10-25,4.18,0,,2.71,3.13,False,False
24-10-2024 09:00,METUR,16.5,16.9,16.31,16.9,3718953.0,0.0,0.4,0.18,128.57,0.4,2256275.9,64.83,True,70.93,2024-10-24,3.55,0,,13.45,18.78,False,False
24-10-2024 09:00,OZYSR,27.1,29.5,27.1,29.5,13027140.0,0.0,2.4,0.39,509.14,2.4,2992478.4,335.33,True,70.95,2024-10-24,9.26,0,,23.3,ATH,False,False
23-10-2024 09:00,SANKO,22.22,24.28,21.28,24.28,5361368.0,0.0,2.06,0.32,535.8,2.06,850451.4,530.41,True,66.94,2024-10-23,9.96,0,,19.82,26.0,True,False
23-10-2024 09:00,SDTTR,239.5,256.75,235.5,252.5,2055532.0,4.25,13.0,0.38,3321.05,13.0,980830.3,109.57,True,57.37,2024-10-23,5.43,0,,223.5,270.5,False,False
22-10-2024 09:00,HTTBT,35.28,38.65,34.83,38.59,779197.65,0.06,3.32,0.33,912.99,3.32,483282.82,61.23,True,59.63,2024-10-22,8.87,0,,33.89,39.74,False,False
