Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,rsi,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
13-01-2025 17:00,SEGMN,22.02,22.56,21.92,22.52,2606419.0,0.04,0.5,0.04,1215.79,0.5,410023.0,535.68,True,62.02,2025-01-13,22.02,2.27,0,,21.98,22.62,False,False
13-01-2025 17:00,AHSGY,20.58,23.0,20.58,23.0,5427616.0,0.0,2.42,0.17,1290.8,2.42,727881.0,645.67,True,78.78,2025-01-13,20.92,9.94,0,,20.4,ATH,False,False
13-01-2025 17:00,SUNTK,38.4,39.76,38.4,39.7,837884.0,0.06,1.3,0.29,342.18,1.3,545342.5,53.64,True,85.08,2025-01-13,36.6,8.47,0,,36.14,ATH,False,False
13-01-2025 17:00,SKYMD,13.57,14.5,13.49,14.39,3709388.0,0.11,0.82,0.06,1181.25,0.82,1679078.1,120.92,True,51.95,2025-01-13,13.8,4.28,0,,13.32,15.27,True,False
13-01-2025 17:00,DURKN,16.59,16.91,16.37,16.89,893197.0,0.02,0.3,0.03,900.0,0.3,402602.1,121.86,True,59.05,2025-01-13,16.57,1.93,0,,16.44,16.98,True,True
13-01-2025 17:00,SMRTG,39.92,40.76,39.78,40.76,402926.0,0.0,0.84,0.01,13900.0,0.84,259015.6,55.56,True,53.83,2025-01-13,40.7,0.15,0,,40.66,41.48,True,True
13-01-2025 17:00,TEZOL,17.0,17.1,16.91,17.1,940744.0,0.0,0.1,0.0,2.8147497671065904e+16,0.1,382858.7,145.72,True,53.74,2025-01-13,17.1,0.0,0,,16.9,17.95,False,False
13-01-2025 17:00,KRVGD,2.24,2.3,2.22,2.29,5493913.0,0.01,0.05,0.0,1566.67,0.05,2052211.2,167.71,True,46.03,2025-01-13,2.3,-0.43,0,,2.28,2.37,False,False
13-01-2025 17:00,CIMSA,46.64,47.66,46.64,47.5,5277220.0,0.16,0.86,0.06,1243.75,0.86,1342196.0,293.18,True,65.78,2025-01-13,46.8,1.5,0,,44.62,48.96,False,False
13-01-2025 17:00,EFORC,61.75,62.2,61.65,62.2,333137.0,0.0,0.45,0.02,2150.0,0.45,107718.8,209.27,True,57.08,2025-01-13,62.1,0.16,0,,60.5,62.5,False,False
13-01-2025 16:00,TABGD,160.9,163.3,160.9,163.2,266638.0,0.1,2.3,0.27,751.85,2.3,148704.7,79.31,True,67.13,2025-01-13,161.1,1.3,0,,157.0,ATH,False,False
13-01-2025 16:00,NATEN,73.15,74.5,73.1,74.3,717301.0,0.2,1.15,0.14,693.1,1.15,256456.6,179.7,True,66.29,2025-01-13,72.95,1.85,0,,71.65,77.6,False,False
13-01-2025 16:00,BERA,15.65,16.07,15.61,16.04,3481450.0,0.03,0.39,0.02,2337.5,0.39,1302691.7,167.25,True,58.83,2025-01-13,16.02,0.12,0,,15.62,16.25,False,False
13-01-2025 15:00,GWIND,30.4,31.44,30.18,31.36,811478.0,0.08,0.96,0.09,921.28,0.96,365886.7,121.78,True,63.82,2025-01-13,30.84,1.69,0,,29.98,32.28,False,False
13-01-2025 14:00,IZFAS,68.95,69.7,68.8,69.5,351561.0,0.2,0.55,0.21,161.9,0.55,121737.2,188.79,True,80.89,2025-01-13,67.4,3.12,0,,60.35,ATH,False,False
13-01-2025 14:00,GENTS,11.06,11.19,11.03,11.16,176150.0,0.03,0.1,0.01,1328.57,0.1,117338.5,50.12,True,47.81,2025-01-13,11.17,-0.09,0,,10.82,11.27,True,True
13-01-2025 14:00,SURGY,42.86,43.76,42.84,43.62,600912.0,0.14,0.76,0.12,533.33,0.76,218201.2,175.39,True,80.37,2025-01-13,42.28,3.17,0,,42.1,ATH,False,False
13-01-2025 12:00,BEGYO,7.6,7.84,7.6,7.82,6781156.0,0.02,0.22,0.04,436.59,0.22,1821203.1,272.34,True,76.05,2025-01-13,7.38,5.96,0,,7.05,ATH,False,False
13-01-2025 12:00,TCKRC,33.54,33.96,33.44,33.96,543246.0,0.0,0.42,0.08,452.63,0.42,307552.2,76.64,True,70.01,2025-01-13,33.18,2.35,0,,32.96,ATH,False,False
13-01-2025 12:00,ADEL,34.34,35.04,34.26,35.0,730367.0,0.04,0.66,0.05,1275.0,0.66,365314.6,99.93,True,56.42,2025-01-13,34.88,0.34,0,,34.4,35.1,False,False
13-01-2025 12:00,ENTRA,8.47,8.69,8.45,8.63,14562311.0,0.06,0.16,0.01,1500.0,0.16,5137692.4,183.44,True,65.43,2025-01-13,8.51,1.41,0,,8.19,8.71,False,False
13-01-2025 11:00,ALKA,9.19,9.57,9.19,9.55,2776261.0,0.02,0.36,0.03,1284.62,0.36,716095.7,287.69,True,63.71,2025-01-13,9.21,3.69,0,,9.2,9.8,True,True
13-01-2025 11:00,DAGI,18.29,18.65,18.29,18.6,484883.0,0.05,0.31,0.06,425.42,0.31,121632.5,298.65,True,65.15,2025-01-13,18.2,2.2,0,,16.68,18.9,False,False
13-01-2025 11:00,GUNDG,61.85,64.7,61.8,64.5,509505.0,0.2,2.65,0.16,1609.68,2.65,279786.2,82.11,True,70.7,2025-01-13,62.95,2.46,0,,53.6,65.0,False,False
13-01-2025 10:00,NTHOL,44.0,45.0,43.78,44.84,356034.0,0.16,0.84,0.15,452.63,0.84,158942.1,124.0,True,68.36,2025-01-13,44.18,1.49,2,43.78,43.78,ATH,False,False
13-01-2025 10:00,SEYKM,3.27,3.33,3.26,3.32,895850.0,0.01,0.05,0.0,1566.67,0.05,224094.1,299.77,True,55.45,2025-01-13,3.28,1.22,0,,3.24,ATH,True,True
13-01-2025 10:00,SEGYO,4.75,5.08,4.74,4.99,5127928.0,0.09,0.24,0.01,2081.82,0.24,1253630.8,309.05,True,52.78,2025-01-13,4.85,2.89,1,5.08,4.73,5.08,True,True
13-01-2025 10:00,SAMAT,21.26,22.46,20.38,22.12,4894624.0,0.34,0.86,0.01,7066.67,0.86,1018890.5,380.39,True,54.86,2025-01-13,21.08,4.93,3,,19.11,24.64,False,False
13-01-2025 10:00,IEYHO,11.61,11.7,11.59,11.69,2386423.0,0.01,0.08,0.01,788.89,0.08,1054342.0,126.34,True,54.99,2025-01-13,11.6,0.78,1,11.7,11.49,11.7,False,False
13-01-2025 10:00,KRDMB,24.54,24.86,24.48,24.84,355272.0,0.02,0.3,0.0,14900.0,0.3,75545.8,370.27,True,52.56,2025-01-13,24.48,1.47,2,24.48,24.48,24.98,False,False
13-01-2025 10:00,FORTE,60.0,60.8,59.3,60.8,244373.0,0.0,0.8,0.15,416.13,0.8,160699.6,52.07,True,75.89,2025-01-13,60.0,1.33,0,,55.6,61.05,False,False
13-01-2025 10:00,CGCAM,33.58,36.3,33.14,35.58,24359663.0,0.72,2.0,0.32,517.28,2.0,4389910.9,454.9,True,83.49,2025-01-13,33.0,7.82,0,,29.8,38.7,False,False
13-01-2025 10:00,AVHOL,36.32,38.2,36.14,37.72,671057.0,0.48,1.4,0.16,786.08,1.4,163330.5,310.86,True,61.94,2025-01-13,36.6,3.06,0,,35.8,39.38,False,False
