Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
18-11-2025 14:00,GEREL,18.82,19.45,18.81,19.28,3192393.0,0.17,0.46,0.09,434.88,0.46,1299410.8,145.68,0.37,True,84.18,0.55,0.06,0.49,2025-11-18,18.31,5.3,0,,16.62,ATH,False,False
18-11-2025 13:00,MEGMT,39.52,40.38,39.22,40.38,1532303.0,0.0,0.86,0.08,975.0,0.86,709065.4,116.1,0.0,True,65.7,0.23,0.18,0.05,2025-11-18,39.04,3.43,0,,36.84,41.2,False,False
18-11-2025 13:00,IPEKE,78.25,82.8,78.1,82.55,2842494.0,0.25,4.3,0.31,1287.1,4.3,972078.8,192.41,0.06,True,73.25,0.7,0.26,0.43,2025-11-18,77.6,6.38,0,,73.25,ATH,False,False
18-11-2025 13:00,DOAS,184.9,188.3,184.8,187.7,389589.0,0.6,2.8,0.42,566.67,2.8,240188.5,62.2,0.21,True,66.73,1.12,0.34,0.78,2025-11-18,183.6,2.23,0,,178.2,190.4,False,False
18-11-2025 13:00,ENERY,9.88,10.01,9.88,10.0,4882640.0,0.01,0.12,0.03,313.79,0.12,2659448.6,83.6,0.08,True,71.56,0.09,0.02,0.07,2025-11-18,9.75,2.56,0,,9.22,ATH,False,False
18-11-2025 13:00,ALVES,26.6,26.94,26.6,26.92,924086.0,0.02,0.32,0.03,1130.77,0.32,497547.7,85.73,0.06,True,65.35,0.07,0.08,-0.01,2025-11-18,26.36,2.12,0,,25.8,28.22,False,False
18-11-2025 12:00,SAFKR,26.66,27.16,26.66,27.1,790826.0,0.06,0.44,0.03,1366.67,0.44,466488.7,69.53,0.14,True,66.78,0.15,0.08,0.07,2025-11-18,26.6,1.88,0,,25.68,27.34,False,False
18-11-2025 12:00,BRSAN,481.0,495.25,480.25,492.25,849889.0,3.0,11.25,1.15,878.26,11.25,234987.4,261.67,0.27,True,58.82,-2.86,2.19,-5.05,2025-11-18,480.5,2.45,0,,470.0,544.0,True,False
18-11-2025 12:00,PNSUT,11.38,11.54,11.27,11.54,423099.0,0.0,0.16,0.02,627.27,0.16,130846.9,223.35,0.0,True,61.27,0.0,0.03,-0.02,2025-11-18,11.26,2.49,0,,11.04,11.86,False,False
18-11-2025 12:00,KZBGY,11.51,11.96,11.51,11.86,5719414.0,0.1,0.35,0.09,276.34,0.35,2934244.2,94.92,0.29,True,55.44,-0.24,0.18,-0.42,2025-11-18,11.39,4.13,0,,10.55,14.12,True,False
