Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
14-11-2025 13:00,VKING,35.08,36.22,35.0,36.2,566736.0,0.02,1.12,0.19,477.32,1.12,240581.3,135.57,0.02,True,77.14,0.47,0.17,0.3,2025-11-14,34.24,5.72,0,,32.52,ATH,False,False
14-11-2025 13:00,TRCAS,39.24,40.56,39.22,40.2,678120.0,0.36,0.96,0.12,713.56,0.96,141901.9,377.88,0.37,True,60.67,-0.25,0.21,-0.46,2025-11-14,39.2,2.55,0,,38.42,44.74,True,False
14-11-2025 13:00,ADESE,2.24,2.39,2.23,2.37,86760366.0,0.02,0.13,0.01,900.0,0.13,24144749.3,259.33,0.15,True,49.31,-0.08,0.03,-0.11,2025-11-14,2.27,4.41,0,,2.21,3.25,True,False
14-11-2025 13:00,HATEK,18.68,20.16,18.68,20.1,6633574.0,0.06,1.42,0.19,631.96,1.42,1584799.3,318.58,0.04,True,77.76,0.44,0.13,0.31,2025-11-14,18.42,9.12,0,,16.56,ATH,False,False
14-11-2025 13:00,MERKO,13.88,14.52,13.86,14.37,2114244.0,0.15,0.49,0.05,900.0,0.49,509746.1,314.76,0.31,True,66.44,-0.04,0.04,-0.08,2025-11-14,13.85,3.75,0,,13.81,15.18,False,False
14-11-2025 12:00,GOODY,15.25,15.42,15.24,15.4,217318.0,0.02,0.15,0.01,2900.0,0.15,62645.9,246.9,0.13,True,53.75,-0.07,0.03,-0.1,2025-11-14,15.24,1.05,0,,15.15,16.73,True,False
14-11-2025 12:00,BULGS,41.28,43.6,40.9,43.54,3398166.0,0.06,2.26,0.15,1427.03,2.26,1264213.7,168.8,0.03,True,57.41,-0.58,0.11,-0.7,2025-11-14,41.2,5.68,0,,42.7,48.7,True,True
14-11-2025 11:00,MOBTL,7.14,7.4,7.1,7.36,1738373.0,0.04,0.22,0.01,2100.0,0.22,684315.1,154.03,0.18,True,45.8,-0.13,0.01,-0.14,2025-11-14,7.17,2.65,0,,ATL,8.11,True,True
14-11-2025 11:00,SERNT,8.9,9.01,8.83,8.98,1006675.0,0.03,0.08,0.0,1900.0,0.08,518743.2,94.06,0.37,True,46.84,-0.1,0.04,-0.14,2025-11-14,8.82,1.81,0,,8.79,9.03,True,False
14-11-2025 11:00,INVEO,9.82,9.95,9.8,9.94,1650147.0,0.01,0.12,0.02,605.88,0.12,934303.4,76.62,0.08,True,51.44,-0.08,0.02,-0.1,2025-11-14,9.76,1.84,0,,9.77,10.81,True,False
