Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
04-08-2025 10:00,GARAN,146.9,150.5,146.6,149.8,3171130.0,0.7,2.9,0.48,504.17,2.9,2033469.3,55.95,0.24,True,83.33,2025-08-04,145.5,2.96,0,,137.0,ATH,False,False
04-08-2025 10:00,YKBNK,33.5,34.16,33.5,34.02,40976517.0,0.14,0.52,0.04,1138.1,0.52,14210362.9,188.36,0.27,True,68.83,2025-08-04,33.26,2.29,0,,32.6,34.04,False,False
04-08-2025 10:00,YAYLA,35.66,37.02,35.34,37.02,746728.0,0.0,1.36,0.14,900.0,1.36,188566.7,296.0,0.0,True,95.99,2025-08-04,33.66,9.98,0,,24.0,ATH,False,False
04-08-2025 10:00,ALKLC,54.85,55.95,54.85,55.75,386633.0,0.2,0.9,0.02,5900.0,0.9,131079.7,194.96,0.22,True,49.3,2025-08-04,54.75,1.83,0,,ATL,57.45,True,True
04-08-2025 10:00,PINSU,9.63,10.28,9.63,10.28,6691370.0,0.0,0.65,0.12,455.56,0.65,2710262.3,146.89,0.0,True,83.28,2025-08-04,9.35,9.95,0,,8.38,ATH,False,False
04-08-2025 10:00,YIGIT,26.08,27.08,26.08,26.96,1896303.0,0.12,0.88,0.09,856.52,0.88,416616.9,355.17,0.14,True,79.94,2025-08-04,25.7,4.9,0,,25.14,ATH,False,False
01-08-2025 17:00,GLRMK,160.9,164.7,160.4,164.0,761450.0,0.7,3.1,0.3,933.33,3.1,302608.6,151.63,0.23,True,60.07,2025-08-01,160.3,2.31,0,,159.7,167.9,False,False
01-08-2025 17:00,OYAKC,23.8,24.06,23.72,24.0,3373018.0,0.06,0.2,0.01,2400.0,0.2,1842473.3,83.07,0.3,True,57.05,2025-08-01,23.92,0.33,0,,23.1,24.24,False,False
01-08-2025 17:00,ORGE,75.95,77.0,75.9,77.0,257813.0,0.0,1.05,0.1,1005.26,1.05,124210.1,107.56,0.0,True,64.91,2025-08-01,75.7,1.72,0,,74.4,78.55,False,False
01-08-2025 17:00,GLRYH,4.73,4.84,4.69,4.84,5011797.0,0.0,0.11,0.01,1275.0,0.11,1984109.4,152.6,0.0,True,63.15,2025-08-01,4.76,1.68,0,,4.61,4.88,False,False
01-08-2025 17:00,BRLSM,16.26,16.36,16.21,16.36,377082.0,0.0,0.1,0.0,2400.0,0.1,192904.2,95.48,0.0,True,57.0,2025-08-01,16.39,-0.18,0,,16.07,16.42,False,False
01-08-2025 17:00,LILAK,25.16,26.08,25.1,26.02,2893430.0,0.06,0.86,0.02,3483.33,0.86,726046.1,298.52,0.07,True,60.47,2025-08-01,25.58,1.72,0,,25.06,27.14,False,False
01-08-2025 17:00,KRVGD,2.18,2.23,2.17,2.23,8707096.0,0.0,0.05,0.01,733.33,0.05,2487402.1,250.05,0.0,True,71.47,2025-08-01,2.15,3.72,0,,2.1,ATH,False,False
01-08-2025 17:00,AFYON,15.7,16.29,15.67,16.16,1689601.0,0.13,0.46,0.06,679.66,0.46,591011.5,185.88,0.28,True,80.5,2025-08-01,15.52,4.12,0,,14.96,ATH,False,False
01-08-2025 17:00,ISCTR,14.78,14.94,14.74,14.92,72281375.0,0.02,0.14,0.02,723.53,0.14,30499656.5,136.99,0.14,True,70.01,2025-08-01,14.82,0.67,0,,14.26,ATH,False,False
01-08-2025 17:00,KAREL,9.05,9.2,9.02,9.17,2403747.0,0.03,0.12,0.01,900.0,0.12,1132031.0,112.34,0.25,True,66.57,2025-08-01,9.02,1.66,0,,8.92,9.18,False,False
01-08-2025 17:00,PRKAB,34.0,35.0,33.9,34.76,528597.0,0.24,0.76,0.18,317.58,0.76,184397.5,186.66,0.32,True,76.1,2025-08-01,32.78,6.04,0,,32.02,34.88,False,False
01-08-2025 17:00,ISFIN,17.44,17.91,17.39,17.91,1447607.0,0.0,0.47,0.01,4172.73,0.47,534444.6,170.86,0.0,True,66.99,2025-08-01,17.78,0.73,0,,16.1,18.38,False,False
01-08-2025 17:00,RYSAS,17.07,17.45,17.04,17.45,2879750.0,0.0,0.38,0.03,1017.65,0.38,492018.0,485.29,0.0,True,68.54,2025-08-01,17.05,2.35,0,,16.94,17.49,False,False
01-08-2025 17:00,TRILC,21.36,23.44,21.3,22.86,11177958.0,0.58,1.5,0.15,927.4,1.5,1316304.5,749.19,0.39,True,81.03,2025-08-01,21.32,7.22,0,,21.2,ATH,False,False
01-08-2025 16:00,SEYKM,3.77,3.85,3.73,3.83,954974.0,0.02,0.06,0.01,400.0,0.06,506061.3,88.71,0.33,True,70.54,2025-08-01,3.72,2.96,0,,3.69,ATH,False,False
01-08-2025 16:00,AHSGY,23.4,24.9,23.4,24.86,2272866.0,0.04,1.46,0.09,1597.67,1.46,733598.8,209.82,0.03,True,70.37,2025-08-01,23.4,6.24,0,,22.72,ATH,False,False
01-08-2025 16:00,BIOEN,22.32,23.38,22.26,23.38,3289574.0,0.0,1.06,0.22,390.74,1.06,1548177.5,112.48,0.0,True,81.43,2025-08-01,21.26,9.97,0,,20.52,ATH,False,False
01-08-2025 16:00,BASGZ,36.0,36.38,35.94,36.34,253273.0,0.04,0.34,0.03,900.0,0.34,141819.4,78.59,0.12,True,66.17,2025-08-01,35.8,1.51,0,,35.58,36.94,False,False
01-08-2025 16:00,YYAPI,2.27,2.36,2.26,2.35,22188082.0,0.01,0.08,0.0,7900.0,0.08,11663221.0,90.24,0.12,True,62.41,2025-08-01,2.32,1.29,0,,2.15,2.41,False,False
01-08-2025 15:00,DYOBY,15.82,16.03,15.81,15.98,1834298.0,0.05,0.16,0.02,627.27,0.16,525253.6,249.22,0.31,True,63.12,2025-08-01,15.74,1.52,0,,15.61,16.26,False,False
01-08-2025 15:00,TSPOR,1.14,1.15,1.14,1.15,58343779.0,0.0,0.01,0.0,900.0,0.01,30555734.4,90.94,0.0,True,53.79,2025-08-01,1.13,1.77,0,,1.11,1.18,False,False
01-08-2025 15:00,MHRGY,5.73,5.83,5.73,5.81,931849.0,0.02,0.08,0.01,900.0,0.08,471120.7,97.79,0.25,True,59.21,2025-08-01,5.71,1.75,0,,5.68,5.89,False,False
01-08-2025 15:00,TOASO,227.5,232.0,226.5,231.0,1257401.0,1.0,3.5,0.21,1566.67,3.5,671483.0,87.26,0.29,True,62.85,2025-08-01,230.8,0.09,0,,213.4,233.0,False,False
01-08-2025 15:00,HURGZ,7.63,8.15,7.61,8.06,5216675.0,0.09,0.43,0.03,1620.0,0.43,1453007.6,259.03,0.21,True,64.97,2025-08-01,7.64,5.5,0,,7.59,8.67,False,False
