Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
26-05-2025 10:00,MOBTL,7.14,7.65,7.08,7.51,5670113.0,0.14,0.37,0.01,5185.71,0.37,2648044.5,114.12,0.38,True,45.56,2025-05-26,7.31,2.74,0,,7.3,9.06,True,True
26-05-2025 10:00,DITAS,17.88,19.25,17.1,19.0,2144462.0,0.25,1.12,0.12,841.18,1.12,477366.6,349.23,0.22,True,85.31,2025-05-26,17.6,7.95,0,,12.31,ATH,False,False
26-05-2025 10:00,KRDMB,21.84,22.34,21.84,22.26,579524.0,0.08,0.42,0.01,4100.0,0.42,129953.6,345.95,0.19,True,56.83,2025-05-26,21.78,2.2,0,,21.78,23.1,True,True
26-05-2025 10:00,KRDMD,23.1,23.66,23.1,23.64,21860253.0,0.02,0.54,0.03,1488.24,0.54,6326469.3,245.54,0.04,True,57.25,2025-05-26,22.98,2.87,0,,22.9,24.48,True,True
26-05-2025 10:00,FLAP,9.31,9.75,9.3,9.72,2046120.0,0.03,0.41,0.05,673.58,0.41,404705.0,405.58,0.07,True,68.23,2025-05-26,9.21,5.54,0,,8.64,ATH,False,False
26-05-2025 10:00,ESCOM,2.83,2.97,2.83,2.93,10056081.0,0.04,0.1,0.01,809.09,0.1,2520864.5,298.91,0.4,True,64.29,2025-05-26,2.82,3.9,0,,2.74,3.01,False,False
26-05-2025 10:00,EPLAS,5.5,5.7,5.49,5.68,1307812.0,0.02,0.18,0.0,3500.0,0.18,397216.8,229.24,0.11,True,53.79,2025-05-26,5.47,3.84,0,,5.42,6.08,True,True
26-05-2025 10:00,SKYMD,11.59,12.96,11.4,12.96,15915005.0,0.0,1.37,0.0,45566.67,1.37,4279852.3,271.86,0.0,True,63.84,2025-05-26,11.79,9.92,0,,10.25,13.67,False,False
26-05-2025 10:00,TMSN,108.4,116.3,104.1,114.4,2510540.0,1.9,6.0,0.23,2508.7,6.0,675511.2,271.65,0.32,True,78.29,2025-05-26,109.0,4.95,0,,94.45,ATH,False,False
26-05-2025 10:00,KRDMA,35.04,37.9,35.04,37.74,2734903.0,0.16,2.7,0.2,1277.55,2.7,1256229.4,117.71,0.06,True,52.52,2025-05-26,35.04,7.71,0,,ATL,44.04,True,True
