Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
11-04-2025 10:00,METUR,17.59,18.58,17.2,18.35,2709462.0,0.23,0.76,0.08,900.0,0.76,463259.3,484.87,0.3,True,93.01,2025-04-11,17.09,7.37,0,,15.0,ATH,False,False
11-04-2025 10:00,SERNT,11.9,12.3,11.69,12.27,10957633.0,0.03,0.37,0.06,560.71,0.37,4344886.6,152.2,0.08,True,83.76,2025-04-11,11.63,5.5,0,,9.89,ATH,False,False
11-04-2025 10:00,DMRGD,17.55,18.12,16.9,18.05,1283090.0,0.07,0.5,0.05,900.0,0.5,247965.2,417.45,0.14,True,87.31,2025-04-11,16.74,7.83,0,,15.04,ATH,False,False
11-04-2025 10:00,SMART,30.1,31.5,30.0,31.1,1116690.0,0.4,1.0,0.32,210.56,1.0,411444.3,171.41,0.4,True,85.28,2025-04-11,29.7,4.71,0,,26.94,ATH,False,False
11-04-2025 10:00,TERA,71.35,76.1,71.2,75.0,1256452.0,1.1,3.65,0.49,644.9,3.65,472773.2,165.76,0.3,True,87.25,2025-04-11,70.2,6.84,0,,49.54,ATH,False,False
10-04-2025 17:00,EGEGY,18.33,19.4,18.14,19.17,2185515.0,0.23,0.84,0.01,8300.0,0.84,1266454.9,72.57,0.27,True,72.01,2025-04-10,18.7,2.51,0,,15.47,19.4,False,False
10-04-2025 17:00,IZENR,6.05,6.69,5.97,6.55,29186362.0,0.14,0.5,0.02,2400.0,0.5,7258994.7,302.07,0.28,True,73.65,2025-04-10,6.12,7.03,0,,5.41,ATH,False,False
10-04-2025 17:00,ULUUN,5.96,6.12,5.95,6.08,2236579.0,0.04,0.12,0.01,700.0,0.12,612239.2,265.31,0.33,True,61.36,2025-04-10,5.77,5.37,0,,5.73,6.29,False,False
10-04-2025 17:00,GENTS,22.28,23.22,21.96,23.18,1270331.0,0.04,0.9,0.03,2712.5,0.9,452274.7,180.88,0.04,True,61.5,2025-04-10,22.48,3.11,0,,18.89,23.5,False,False
10-04-2025 17:00,ORCAY,10.18,10.68,10.1,10.61,312728.0,0.07,0.43,0.01,7066.67,0.43,194491.4,60.79,0.16,True,54.97,2025-04-10,10.3,3.01,0,,10.01,11.3,False,False
10-04-2025 16:00,BINBN,223.0,231.1,222.6,231.0,205750.0,0.1,8.0,1.28,525.0,8.0,89038.7,131.08,0.01,True,82.66,2025-04-10,213.5,8.2,0,,201.0,ATH,False,False
10-04-2025 15:00,VBTYZ,19.08,19.28,19.05,19.28,181961.0,0.0,0.2,0.01,1566.67,0.2,84548.5,115.21,0.0,True,62.26,2025-04-10,18.57,3.82,0,,18.54,19.3,False,False
10-04-2025 15:00,TURSG,17.53,17.72,17.49,17.67,2229880.0,0.05,0.14,0.0,3400.0,0.14,1152914.0,93.41,0.36,True,58.87,2025-04-10,17.01,3.88,0,,17.0,17.9,False,False
10-04-2025 15:00,EDIP,20.62,22.02,20.62,21.8,1002121.0,0.22,1.18,0.07,1687.88,1.18,244267.4,310.26,0.19,True,74.39,2025-04-10,20.3,7.39,0,,19.89,ATH,False,False
10-04-2025 15:00,GOODY,15.81,16.2,15.79,16.16,478051.0,0.04,0.35,0.02,2087.5,0.35,172106.9,177.76,0.11,True,63.86,2025-04-10,15.55,3.92,0,,15.5,16.35,False,False
10-04-2025 14:00,AVGYO,8.78,9.0,8.77,8.95,193707.0,0.05,0.17,0.0,16900.0,0.17,86709.8,123.4,0.29,True,47.79,2025-04-10,8.74,2.4,0,,8.69,9.89,True,True
10-04-2025 14:00,DOFER,25.98,26.78,25.82,26.72,707436.0,0.06,0.74,0.07,1021.21,0.74,169648.9,317.0,0.08,True,71.94,2025-04-10,25.38,5.28,0,,24.84,29.32,False,False
10-04-2025 14:00,AYDEM,18.88,19.01,18.87,19.01,737647.0,0.0,0.13,0.01,1081.82,0.13,155667.1,373.86,0.0,True,65.37,2025-04-10,18.52,2.65,0,,18.51,19.11,False,False
10-04-2025 14:00,KORDS,59.5,60.4,59.5,60.3,315794.0,0.1,0.8,0.04,1900.0,0.8,157546.6,100.44,0.13,True,60.75,2025-04-10,58.65,2.81,0,,57.95,60.7,False,False
10-04-2025 14:00,GENIL,145.4,152.6,145.2,151.6,487621.0,1.0,6.2,0.61,916.39,6.2,305505.1,59.61,0.16,True,44.63,2025-04-10,153.0,-0.92,0,,142.0,173.4,False,False
10-04-2025 13:00,DENGE,2.79,2.87,2.78,2.85,6152606.0,0.02,0.06,0.01,566.67,0.06,2022894.2,204.15,0.33,True,72.31,2025-04-10,2.77,2.89,0,,2.68,2.9,False,False
10-04-2025 13:00,FZLGY,35.12,36.28,35.04,36.2,1036088.0,0.08,1.08,0.13,743.75,1.08,426770.4,142.77,0.07,True,67.15,2025-04-10,35.2,2.84,0,,33.52,ATH,False,False
10-04-2025 12:00,PRDGS,5.08,5.18,5.05,5.17,649180.0,0.01,0.09,0.0,1.0133099161583589e+17,0.09,301628.3,115.23,0.11,True,63.45,2025-04-10,5.0,3.4,1,5.18,5.0,5.18,False,False
10-04-2025 12:00,ARMGD,31.16,32.28,31.1,32.16,1945034.0,0.12,1.0,0.09,963.83,1.0,431206.8,351.07,0.12,True,71.81,2025-04-10,30.52,5.37,1,32.28,30.1,32.28,False,False
10-04-2025 12:00,PINSU,5.71,5.76,5.7,5.75,326158.0,0.01,0.04,0.0,3900.0,0.04,147451.6,121.2,0.25,True,58.04,2025-04-10,5.62,2.31,0,,5.62,5.77,False,False
10-04-2025 12:00,SARKY,18.55,18.98,18.54,18.89,334912.0,0.09,0.34,0.0,16900.0,0.34,189212.7,77.0,0.26,True,55.31,2025-04-10,18.21,3.73,1,18.98,18.21,18.98,False,False
10-04-2025 12:00,MHRGY,4.81,4.92,4.79,4.9,1015559.0,0.02,0.09,0.0,8900.0,0.09,380420.3,166.96,0.22,True,60.72,2025-04-10,4.74,3.38,0,,4.74,5.2,False,False
10-04-2025 12:00,HDFGS,1.77,1.84,1.76,1.84,13912463.0,0.0,0.07,0.01,600.0,0.07,4836436.1,187.66,0.0,True,76.77,2025-04-10,1.72,6.98,0,,1.7,ATH,False,False
10-04-2025 12:00,SKBNK,5.23,5.33,5.23,5.32,9369174.0,0.01,0.09,0.0,8900.0,0.09,5480670.7,70.95,0.11,True,57.71,2025-04-10,5.18,2.7,0,,5.14,5.55,False,False
10-04-2025 12:00,ENSRI,20.98,21.88,20.96,21.8,2407640.0,0.08,0.82,0.04,2057.89,0.82,526508.4,357.28,0.1,True,73.51,2025-04-10,20.18,8.03,0,,19.45,ATH,False,False
10-04-2025 11:00,SEKUR,15.49,16.1,15.48,16.1,264742.0,0.0,0.61,0.1,535.42,0.61,164412.6,61.02,0.0,True,61.2,2025-04-10,14.8,8.78,0,,14.05,16.7,False,False
10-04-2025 11:00,ENERY,3.58,3.68,3.57,3.68,15021927.0,0.0,0.1,0.01,733.33,0.1,5824912.9,157.89,0.0,True,75.54,2025-04-10,3.43,7.29,0,,3.43,ATH,False,False
10-04-2025 11:00,PLTUR,26.32,26.9,26.26,26.88,540045.0,0.02,0.56,0.06,900.0,0.56,297295.2,81.65,0.04,True,57.34,2025-04-10,25.94,3.62,0,,25.68,27.26,False,False
10-04-2025 11:00,KCAER,12.07,12.5,12.06,12.38,6253465.0,0.12,0.31,0.02,1837.5,0.31,1461603.4,327.85,0.39,True,64.8,2025-04-10,11.66,6.17,1,12.5,11.66,12.5,False,False
10-04-2025 10:00,TUREX,30.8,31.3,30.32,31.22,5765002.0,0.08,0.42,0.06,577.42,0.42,1573034.6,266.49,0.19,True,89.07,2025-04-10,30.4,2.7,0,,24.56,ATH,False,False
10-04-2025 10:00,KLSYN,5.71,5.95,5.65,5.89,4592364.0,0.06,0.18,0.0,4400.0,0.18,870810.7,427.37,0.33,True,66.49,2025-04-10,5.57,5.75,0,,5.57,ATH,False,False
