Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
03-09-2025 17:00,KBORU,15.53,15.95,15.46,15.89,5001516.0,0.06,0.36,0.08,373.68,0.36,1534871.0,225.86,0.17,True,67.34,0.11,0.05,0.06,2025-09-03,15.05,5.58,0,,14.49,15.96,False,False
03-09-2025 17:00,REEDR,10.0,10.39,9.99,10.37,6489322.0,0.02,0.37,0.03,1021.21,0.37,2469527.7,162.78,0.05,True,62.79,-0.08,0.03,-0.1,2025-09-03,9.97,4.01,0,,9.8,10.62,True,True
03-09-2025 17:00,FZLGY,12.11,12.45,12.06,12.36,2049397.0,0.09,0.25,0.02,1370.59,0.25,616608.4,232.37,0.36,True,57.68,0.01,0.04,-0.03,2025-09-03,12.1,2.15,0,,11.51,12.42,False,False
03-09-2025 17:00,TURSG,9.26,9.42,9.23,9.41,3644578.0,0.01,0.15,0.02,614.29,0.15,2222013.7,64.02,0.07,True,53.23,-0.09,0.02,-0.12,2025-09-03,9.15,2.84,0,,ATL,10.0,True,False
03-09-2025 17:00,NETAS,78.25,79.75,77.65,79.6,303827.0,0.15,1.35,0.18,650.0,1.35,126718.1,139.77,0.11,True,52.13,-0.77,0.19,-0.96,2025-09-03,78.2,1.79,0,,75.1,86.95,True,False
03-09-2025 16:00,KRSTL,10.4,10.74,10.4,10.67,2966164.0,0.07,0.27,0.06,357.63,0.27,956334.4,210.16,0.26,True,65.14,-0.04,0.05,-0.08,2025-09-03,10.13,5.33,0,,9.77,10.74,False,False
03-09-2025 16:00,KZBGY,13.98,14.25,13.91,14.21,3845105.0,0.04,0.23,0.04,505.26,0.23,2424086.2,58.62,0.17,True,66.14,0.1,0.01,0.09,2025-09-03,13.9,2.23,0,,13.39,14.37,False,False
03-09-2025 16:00,VKING,30.92,31.8,30.66,31.78,142652.0,0.02,0.86,0.1,777.55,0.86,78880.5,80.85,0.02,True,53.1,-0.44,0.09,-0.54,2025-09-03,30.7,3.52,0,,29.68,33.76,False,False
03-09-2025 16:00,ATAKP,50.0,51.0,49.8,50.95,188444.0,0.05,0.95,0.02,3700.0,0.95,103697.5,81.72,0.05,True,53.15,-0.35,0.01,-0.36,2025-09-03,50.8,0.3,0,,48.88,52.45,False,False
03-09-2025 16:00,GLRMK,172.8,175.3,172.8,175.2,680116.0,0.1,2.4,0.39,515.38,2.4,329218.4,106.59,0.04,True,61.86,0.77,-0.06,0.84,2025-09-03,172.6,1.51,0,,167.2,176.1,False,False
03-09-2025 16:00,KONTR,25.94,26.64,25.94,26.5,5373185.0,0.14,0.56,0.04,1233.33,0.56,1968807.8,172.92,0.25,True,47.15,-0.41,0.06,-0.47,2025-09-03,26.2,1.15,0,,25.08,27.62,False,False
03-09-2025 16:00,CEMZY,26.08,27.62,26.0,27.2,1895950.0,0.42,1.12,0.15,627.27,1.12,578761.8,227.59,0.38,True,79.17,0.36,0.11,0.25,2025-09-03,25.68,5.92,0,,24.68,ATH,False,False
03-09-2025 16:00,CATES,34.34,34.82,34.32,34.74,188040.0,0.08,0.4,0.07,506.06,0.4,121487.5,54.78,0.2,True,54.75,-0.13,0.03,-0.16,2025-09-03,34.0,2.18,0,,33.18,35.76,False,False
03-09-2025 16:00,YATAS,32.22,32.86,32.16,32.82,289624.0,0.04,0.6,0.16,265.85,0.6,159263.0,81.85,0.07,True,60.5,0.07,0.05,0.03,2025-09-03,32.12,2.18,0,,30.88,32.86,False,False
03-09-2025 16:00,ARASE,55.45,58.0,55.35,57.3,331786.0,0.7,1.85,0.23,704.35,1.85,86936.2,281.64,0.38,True,61.48,-0.12,0.14,-0.26,2025-09-03,55.05,4.09,0,,55.15,57.35,False,False
03-09-2025 16:00,KOZAL,23.26,24.06,23.26,24.04,18808965.0,0.02,0.78,0.1,712.5,0.78,8583155.2,119.14,0.03,True,57.21,-0.2,0.03,-0.23,2025-09-03,23.26,3.35,0,,22.62,24.54,False,False
