Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
10-06-2025 17:00,PATEK,19.55,21.52,19.35,21.52,28171138.0,0.0,1.97,0.14,1297.16,1.97,11978747.5,135.18,0.0,True,82.45,2025-06-10,19.58,9.91,0,,3.45,ATH,False,False
10-06-2025 17:00,ESEN,68.55,69.5,68.45,69.45,232086.0,0.05,0.9,0.1,757.14,0.9,108695.8,113.52,0.06,True,71.51,2025-06-10,68.35,1.61,0,,66.0,ATH,False,False
10-06-2025 17:00,EPLAS,5.08,5.17,5.08,5.16,1119720.0,0.01,0.08,0.01,900.0,0.08,444012.1,152.18,0.12,True,63.54,2025-06-10,5.03,2.58,0,,4.9,6.71,False,False
10-06-2025 17:00,BIGEN,15.55,17.24,15.32,17.24,8548893.0,0.0,1.69,0.13,1220.31,1.69,4080680.6,109.5,0.0,True,81.8,2025-06-10,15.97,7.95,0,,11.07,ATH,False,False
10-06-2025 17:00,MGROS,493.25,497.5,492.5,497.25,439660.0,0.25,4.0,0.18,2185.71,4.0,176902.9,148.53,0.06,True,66.86,2025-06-10,491.25,1.22,0,,476.0,498.0,False,False
10-06-2025 17:00,MAVI,32.46,32.76,32.38,32.7,1751006.0,0.06,0.24,0.06,275.0,0.24,1044663.6,67.61,0.25,True,79.05,2025-06-10,31.98,2.25,0,,29.92,ATH,False,False
10-06-2025 17:00,ENJSA,55.35,56.6,55.3,56.45,751770.0,0.15,1.1,0.24,358.33,1.1,382777.8,96.4,0.14,True,76.87,2025-06-10,53.95,4.63,0,,53.25,ATH,False,False
10-06-2025 17:00,HUNER,3.61,3.64,3.61,3.64,2785915.0,0.0,0.03,0.01,500.0,0.03,1729234.3,61.11,0.0,True,76.88,2025-06-10,3.56,2.25,0,,3.33,ATH,False,False
10-06-2025 16:00,ZRGYO,24.12,24.54,24.1,24.48,1082497.0,0.06,0.36,0.04,757.14,0.36,292045.2,270.66,0.17,True,66.23,2025-06-10,24.02,1.92,0,,23.68,25.18,False,False
10-06-2025 16:00,KCAER,13.39,13.6,13.35,13.59,2460543.0,0.01,0.2,0.01,1566.67,0.2,973780.0,152.68,0.05,True,63.83,2025-06-10,13.39,1.49,0,,13.35,13.6,False,False
