Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
14-03-2025 13:00,AKFYE,17.99,18.15,17.95,18.13,1142941.0,0.02,0.14,0.02,460.0,0.14,514211.5,122.27,0.14,True,66.89,2025-03-14,17.65,2.72,0,,17.02,18.26,False,False
14-03-2025 13:00,CELHA,21.8,22.98,21.78,22.94,2135224.0,0.04,1.14,0.28,304.26,1.14,733181.8,191.23,0.04,True,89.4,2025-03-14,20.9,9.76,0,,19.51,ATH,False,False
14-03-2025 13:00,ENKAI,56.2,56.9,56.05,56.85,3614422.0,0.05,0.65,0.05,1081.82,0.65,2137419.3,69.1,0.08,True,63.41,2025-03-14,56.2,1.16,0,,54.6,56.95,False,False
14-03-2025 13:00,SURGY,43.18,44.8,43.16,44.7,569416.0,0.1,1.52,0.11,1333.96,1.52,159734.9,256.48,0.07,True,61.0,2025-03-14,43.1,3.71,0,,42.96,46.46,True,True
14-03-2025 12:00,TKFEN,90.5,93.45,90.4,93.3,1585107.0,0.15,2.8,0.54,418.52,2.8,608535.2,160.48,0.05,True,82.44,2025-03-14,88.0,6.02,0,,69.85,ATH,False,False
14-03-2025 12:00,PCILT,16.58,16.77,16.52,16.77,161765.0,0.0,0.19,0.02,900.0,0.19,93506.2,73.0,0.0,True,62.5,2025-03-14,16.52,1.51,0,,16.36,16.88,False,False
14-03-2025 12:00,TATGD,12.88,12.96,12.87,12.96,169084.0,0.0,0.08,0.0,3900.0,0.08,94551.0,78.83,0.0,True,59.32,2025-03-14,12.91,0.39,0,,12.34,13.05,False,False
14-03-2025 12:00,TEZOL,19.06,19.49,19.04,19.4,2023989.0,0.09,0.34,0.03,1159.26,0.34,940122.4,115.29,0.26,True,66.81,2025-03-14,19.0,2.11,0,,18.16,ATH,False,False
14-03-2025 12:00,KERVT,16.97,17.72,16.97,17.59,3463516.0,0.13,0.62,0.13,388.19,0.62,1205510.8,187.31,0.21,True,76.93,2025-03-14,17.0,3.47,0,,16.09,ATH,False,False
14-03-2025 12:00,CGCAM,28.72,29.6,28.66,29.5,2996159.0,0.1,0.78,0.09,729.79,0.78,759426.1,294.53,0.13,True,70.91,2025-03-14,28.58,3.22,0,,27.46,ATH,False,False
14-03-2025 12:00,ARDYZ,31.2,31.66,31.08,31.66,783829.0,0.0,0.46,0.03,1433.33,0.46,461657.7,69.79,0.0,True,67.35,2025-03-14,30.92,2.39,0,,29.98,32.5,False,False
14-03-2025 11:00,BALSU,16.81,17.19,16.78,17.16,4402735.0,0.03,0.35,0.01,4900.0,0.35,1289934.4,241.31,0.09,True,60.66,2025-03-14,16.74,2.51,0,,15.78,17.31,False,False
14-03-2025 11:00,VAKBN,27.68,28.1,27.62,28.08,10474549.0,0.02,0.4,0.03,1233.33,0.4,3664093.8,185.87,0.05,True,67.22,2025-03-14,27.5,2.11,0,,27.16,ATH,False,False
14-03-2025 11:00,VAKFN,2.43,2.54,2.42,2.54,71941406.0,0.0,0.11,0.02,450.0,0.11,13692678.1,425.4,0.0,True,84.71,2025-03-14,2.31,9.96,0,,2.19,ATH,False,False
14-03-2025 11:00,HALKB,21.94,22.1,21.9,22.1,10880753.0,0.0,0.16,0.01,1233.33,0.16,4838610.4,124.87,0.0,True,64.17,2025-03-14,21.9,0.91,0,,21.7,22.16,False,False
14-03-2025 11:00,KRVGD,2.47,2.51,2.47,2.51,2083757.0,0.0,0.04,0.01,400.0,0.04,1028019.1,102.7,0.0,True,68.59,2025-03-14,2.46,2.03,0,,2.43,ATH,False,False
14-03-2025 11:00,TCELL,108.3,110.3,107.9,110.2,12373169.0,0.1,1.9,0.22,763.64,1.9,3632488.0,240.63,0.05,True,74.98,2025-03-14,107.5,2.51,0,,102.8,ATH,False,False
14-03-2025 11:00,KCAER,11.46,11.68,11.45,11.66,5474206.0,0.02,0.2,0.05,344.44,0.2,2452866.7,123.18,0.1,True,80.6,2025-03-14,11.25,3.64,0,,10.9,ATH,False,False
14-03-2025 11:00,ALTIN,36.89,37.2,36.88,37.16,5522260.0,0.04,0.27,0.04,575.0,0.27,3033825.0,82.02,0.15,True,75.22,2025-03-14,36.68,1.31,0,,36.0,ATH,False,False
14-03-2025 11:00,AEFES,184.2,190.2,184.0,188.9,3467606.0,1.3,4.7,0.5,840.0,4.7,1278062.8,171.32,0.28,True,72.36,2025-03-14,182.7,3.39,0,,180.1,ATH,False,False
14-03-2025 11:00,OYAKC,29.82,30.48,29.78,30.42,3666500.0,0.06,0.6,0.12,400.0,0.6,2254099.4,62.66,0.1,True,82.59,2025-03-14,29.86,1.88,0,,26.94,ATH,False,False
14-03-2025 10:00,KBORU,75.0,75.45,74.8,75.4,250665.0,0.05,0.4,0.03,1042.86,0.4,93690.1,167.55,0.12,True,67.26,2025-03-14,74.55,1.14,0,,73.65,75.5,False,False
14-03-2025 10:00,KZGYO,21.44,21.94,21.44,21.84,534943.0,0.1,0.4,0.01,3900.0,0.4,246295.4,117.2,0.25,True,67.65,2025-03-14,21.4,2.06,0,,19.5,22.6,False,False
14-03-2025 10:00,IZENR,5.62,5.78,5.59,5.74,5329994.0,0.04,0.12,0.02,605.88,0.12,1639869.6,225.03,0.33,True,72.59,2025-03-14,5.59,2.68,0,,5.28,6.11,False,False
14-03-2025 10:00,KLYPV,67.95,70.1,67.9,69.5,1617532.0,0.6,1.55,0.17,811.76,1.55,409739.2,294.77,0.39,True,70.13,2025-03-14,67.85,2.43,0,,67.3,70.5,False,False
14-03-2025 10:00,BOBET,21.84,22.14,21.72,22.06,649341.0,0.08,0.22,0.02,1275.0,0.22,256173.7,153.48,0.36,True,61.75,2025-03-14,21.8,1.19,0,,20.9,22.2,False,False
14-03-2025 10:00,KRPLS,7.09,7.2,7.08,7.18,225685.0,0.02,0.09,0.01,900.0,0.09,85406.0,164.25,0.22,True,67.54,2025-03-14,7.07,1.56,0,,6.95,7.2,False,False
14-03-2025 10:00,KZBGY,6.16,6.35,6.09,6.31,11032989.0,0.04,0.15,0.0,2900.0,0.15,5285679.0,108.73,0.27,True,72.9,2025-03-14,6.16,2.44,0,,5.2,6.35,False,False
14-03-2025 10:00,BRLSM,17.08,18.04,16.5,17.78,7846585.0,0.26,0.7,0.11,548.15,0.7,1491377.6,426.13,0.37,True,89.64,2025-03-14,16.79,5.9,0,,15.27,ATH,False,False
14-03-2025 10:00,A1CAP,5.14,5.43,5.1,5.38,6518909.0,0.05,0.24,0.02,990.91,0.24,1314448.5,395.94,0.21,True,77.11,2025-03-14,5.11,5.28,0,,4.98,ATH,False,False
14-03-2025 10:00,GOODY,16.65,16.83,16.63,16.78,438978.0,0.05,0.13,0.01,766.67,0.13,160861.5,172.89,0.38,True,73.64,2025-03-14,16.66,0.72,0,,16.01,ATH,False,False
14-03-2025 10:00,INDES,8.04,8.16,8.04,8.14,1948412.0,0.02,0.1,0.0,2400.0,0.1,761840.0,155.75,0.2,True,56.82,2025-03-14,8.0,1.75,0,,7.66,8.2,False,False
14-03-2025 10:00,BUCIM,8.11,8.21,8.07,8.2,1799753.0,0.01,0.09,0.02,500.0,0.09,944318.1,90.59,0.11,True,79.43,2025-03-14,8.06,1.74,0,,7.68,ATH,False,False
14-03-2025 10:00,GWIND,28.58,28.8,28.5,28.76,585109.0,0.04,0.18,0.01,2150.0,0.18,268520.5,117.9,0.22,True,61.46,2025-03-14,28.42,1.2,0,,27.76,28.8,False,False
14-03-2025 10:00,CANTE,1.48,1.52,1.48,1.51,65941162.0,0.01,0.03,0.0,650.0,0.03,14760724.0,346.73,0.33,True,71.79,2025-03-14,1.48,2.03,0,,1.42,ATH,False,False
14-03-2025 10:00,GSDHO,4.0,4.05,3.97,4.05,5080854.0,0.0,0.05,0.01,525.0,0.05,2217883.2,129.09,0.0,True,77.68,2025-03-14,3.99,1.5,0,,3.63,ATH,False,False
14-03-2025 10:00,LUKSK,94.75,99.15,94.35,98.4,315795.0,0.75,3.65,0.37,886.49,3.65,80853.3,290.58,0.21,True,63.35,2025-03-14,93.65,5.07,0,,88.2,99.5,False,False
14-03-2025 10:00,GLRYH,2.93,2.98,2.92,2.97,4525815.0,0.01,0.04,0.0,700.0,0.04,2311242.7,95.82,0.25,True,58.36,2025-03-14,2.91,2.06,0,,2.87,3.13,False,False
