Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
10-10-2025 11:00,EGSER,3.44,3.48,3.43,3.47,573881.0,0.01,0.03,0.0,2900.0,0.03,299112.4,91.86,0.33,True,58.4,-0.0,0.0,-0.0,2025-10-10,3.4,2.06,0,,3.4,3.49,False,False
10-10-2025 11:00,AVPGY,61.95,62.85,61.7,62.75,177412.0,0.1,0.8,0.18,344.44,0.8,118112.1,50.21,0.13,True,79.76,0.44,0.15,0.29,2025-10-10,61.45,2.12,0,,59.9,ATH,False,False
10-10-2025 11:00,BTCIM,4.24,4.31,4.22,4.29,34432872.0,0.02,0.05,0.0,4900.0,0.05,13468332.7,155.66,0.4,True,45.76,-0.04,0.01,-0.05,2025-10-10,4.24,1.18,0,,4.2,4.62,True,False
10-10-2025 11:00,ESCOM,3.05,3.25,3.05,3.25,24696747.0,0.0,0.2,0.03,640.74,0.2,4596831.8,437.26,0.0,True,82.06,0.03,0.02,0.0,2025-10-10,2.96,9.8,0,,2.94,ATH,False,False
10-10-2025 11:00,FORMT,4.08,4.17,4.08,4.15,17265915.0,0.02,0.07,0.01,1066.67,0.07,7882190.6,119.05,0.29,True,65.56,0.02,0.01,0.02,2025-10-10,4.11,0.97,0,,3.98,4.26,False,False
10-10-2025 11:00,ALBRK,7.85,7.95,7.83,7.93,4325293.0,0.02,0.08,0.01,627.27,0.08,1653383.6,161.6,0.25,True,61.3,-0.02,0.02,-0.04,2025-10-10,7.75,2.32,0,,7.72,8.05,False,False
10-10-2025 11:00,VRGYO,3.17,3.22,3.16,3.21,10226472.0,0.01,0.04,0.01,566.67,0.04,3133202.2,226.39,0.25,True,61.39,-0.0,0.01,-0.01,2025-10-10,3.11,3.22,0,,3.1,3.32,False,False
10-10-2025 11:00,EGEPO,7.81,8.22,7.8,8.18,2085992.0,0.04,0.37,0.04,927.78,0.37,471856.0,342.08,0.11,True,70.91,-0.01,0.03,-0.04,2025-10-10,7.75,5.55,0,,7.62,8.21,False,False
10-10-2025 11:00,MEKAG,4.88,5.07,4.87,5.04,2864046.0,0.03,0.16,0.02,841.18,0.16,1039165.0,175.61,0.19,True,62.34,-0.02,0.01,-0.03,2025-10-10,4.84,4.13,0,,4.89,5.24,True,True
10-10-2025 11:00,DESA,15.13,15.4,15.13,15.38,264106.0,0.02,0.25,0.03,762.07,0.25,134291.6,96.67,0.08,True,60.56,0.04,0.01,0.04,2025-10-10,15.1,1.85,0,,14.73,15.48,False,False
