Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
29-09-2025 13:00,POLHO,19.15,21.02,19.15,20.82,9442633.0,0.2,1.67,0.16,943.75,1.67,1983399.7,376.08,0.12,True,83.46,0.19,0.08,0.11,2025-09-29,19.13,8.83,0,,18.96,ATH,False,False
29-09-2025 13:00,YYAPI,1.95,2.02,1.94,2.0,58927506.0,0.02,0.05,0.0,2400.0,0.05,23497984.3,150.78,0.4,True,62.44,0.0,0.01,-0.01,2025-09-29,1.93,3.63,0,,1.85,2.01,False,False
29-09-2025 13:00,PASEU,112.5,114.9,112.5,114.8,375541.0,0.1,2.3,0.48,379.17,2.3,234876.0,59.89,0.04,True,68.81,0.4,0.45,-0.05,2025-09-29,109.4,4.94,0,,108.7,115.8,False,False
29-09-2025 13:00,DERIM,41.1,43.5,41.1,42.86,730347.0,0.64,1.76,0.27,551.85,1.76,239215.8,205.31,0.36,True,67.53,0.23,0.23,-0.0,2025-09-29,41.66,2.88,0,,39.3,43.34,False,False
29-09-2025 12:00,TKFEN,88.7,90.6,88.55,90.5,483807.0,0.1,1.8,0.08,2150.0,1.8,303116.9,59.61,0.06,True,45.69,-1.17,-0.03,-1.14,2025-09-29,89.2,1.46,0,,89.85,96.2,True,True
29-09-2025 12:00,KRVGD,2.54,2.58,2.52,2.57,7511435.0,0.01,0.03,0.0,650.0,0.03,2556432.0,193.82,0.33,True,51.27,-0.01,0.0,-0.01,2025-09-29,2.55,0.78,0,,2.49,2.6,False,False
29-09-2025 11:00,IZFAS,131.1,133.1,130.9,133.0,118289.0,0.1,1.9,0.18,955.56,1.9,49030.1,141.26,0.05,True,60.62,0.78,0.05,0.74,2025-09-29,131.5,1.14,0,,126.2,134.7,False,False
29-09-2025 11:00,ESEN,13.33,13.69,13.25,13.67,5079738.0,0.02,0.34,0.01,2733.33,0.34,3016796.6,68.38,0.06,True,56.21,0.06,-0.02,0.08,2025-09-29,13.65,0.15,0,,12.99,14.03,False,False
29-09-2025 11:00,HATEK,16.21,16.73,16.11,16.63,822782.0,0.1,0.42,0.01,2700.0,0.42,282108.7,191.65,0.24,True,51.38,-0.17,0.02,-0.18,2025-09-29,16.19,2.72,0,,16.25,17.9,True,True
29-09-2025 10:00,NIBAS,23.38,24.22,22.32,24.1,165393.0,0.12,0.72,0.02,3900.0,0.72,64751.5,155.43,0.17,True,56.12,-0.2,0.04,-0.24,2025-09-29,23.34,3.26,0,,23.34,24.66,True,True
29-09-2025 10:00,DESA,15.15,15.75,15.05,15.65,1133084.0,0.1,0.5,0.06,719.67,0.5,272651.4,315.58,0.2,True,59.47,-0.05,0.03,-0.07,2025-09-29,15.01,4.26,0,,14.75,15.87,False,False
29-09-2025 10:00,PEKGY,8.27,8.98,8.27,8.78,308193009.0,0.2,0.51,0.04,1207.69,0.51,60583467.5,408.71,0.39,True,68.55,0.18,-0.03,0.21,2025-09-29,8.32,5.53,0,,7.12,ATH,False,False
29-09-2025 10:00,OZRDN,9.8,10.0,9.6,10.0,160946.0,0.0,0.2,0.01,2400.0,0.2,55119.5,191.99,0.0,True,48.35,-0.07,-0.01,-0.07,2025-09-29,9.9,1.01,0,,9.89,10.37,False,False
29-09-2025 10:00,ONRYT,81.1,83.5,79.15,83.5,366709.0,0.0,2.4,0.02,15900.0,2.4,96416.5,280.34,0.0,True,42.42,-1.38,-0.1,-1.28,2025-09-29,82.25,1.52,0,,ATL,94.55,True,True
29-09-2025 10:00,OBAMS,46.44,47.18,45.5,47.18,2063661.0,0.0,0.74,0.0,36900.0,0.74,713865.1,189.08,0.0,True,62.73,0.16,-0.07,0.23,2025-09-29,46.08,2.39,0,,43.8,47.82,False,False
29-09-2025 10:00,ATATP,164.0,174.7,163.9,173.4,607881.0,1.3,9.4,1.19,689.92,9.4,125104.0,385.9,0.14,True,68.91,1.17,0.39,0.78,2025-09-29,164.2,5.6,0,,160.3,ATH,False,False
29-09-2025 10:00,BIMAS,526.0,541.5,525.0,539.5,1726789.0,2.0,13.5,0.5,2600.0,13.5,557860.2,209.54,0.15,True,59.16,-1.38,0.09,-1.47,2025-09-29,526.0,2.57,0,,527.5,542.5,False,False
29-09-2025 10:00,GLRYH,4.41,4.65,4.4,4.59,14575295.0,0.06,0.18,0.01,2900.0,0.18,2354811.7,518.96,0.33,True,64.25,0.01,-0.0,0.02,2025-09-29,4.37,5.03,0,,4.34,4.64,False,False
