Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
18-09-2025 11:00,KRPLS,8.68,8.88,8.67,8.88,282925.0,0.0,0.2,0.02,900.0,0.2,187261.9,51.09,0.0,True,79.24,0.14,0.02,0.12,2025-09-18,8.55,3.86,0,,7.63,ATH,False,False
18-09-2025 10:00,SKTAS,3.4,3.46,3.39,3.45,4355958.0,0.01,0.05,0.0,4900.0,0.05,1500016.8,190.39,0.2,True,62.99,0.02,0.01,0.01,2025-09-18,3.36,2.68,0,,3.19,3.53,False,False
18-09-2025 10:00,MOGAN,10.42,10.57,10.41,10.54,1609562.0,0.03,0.12,0.01,1900.0,0.12,637016.7,152.67,0.25,True,73.45,0.17,-0.0,0.17,2025-09-18,10.37,1.64,0,,9.12,ATH,False,False
18-09-2025 10:00,BORSK,24.3,24.7,24.2,24.64,496692.0,0.06,0.34,0.01,4150.0,0.34,244527.9,103.12,0.18,True,67.83,0.18,-0.03,0.21,2025-09-18,24.14,2.07,0,,22.1,25.36,False,False
18-09-2025 10:00,IHLGM,3.02,3.08,3.01,3.07,7948768.0,0.01,0.05,0.0,1566.67,0.05,3817532.4,108.22,0.2,True,63.84,0.02,-0.0,0.02,2025-09-18,2.99,2.68,0,,2.76,3.09,False,False
18-09-2025 10:00,TSKB,13.91,14.04,13.88,14.03,4775068.0,0.01,0.12,0.01,1233.33,0.12,1764018.6,170.69,0.08,True,66.5,0.07,-0.01,0.08,2025-09-18,13.87,1.15,0,,13.77,14.04,False,False
18-09-2025 10:00,EREGL,27.58,27.94,27.56,27.88,39975572.0,0.06,0.3,0.01,2042.86,0.3,17105057.4,133.71,0.2,True,72.77,0.21,-0.04,0.25,2025-09-18,27.52,1.31,0,,25.42,ATH,False,False
18-09-2025 10:00,IMASM,3.9,4.09,3.9,4.06,24920972.0,0.03,0.16,0.01,1042.86,0.16,5484971.0,354.35,0.19,True,79.07,0.06,0.01,0.06,2025-09-18,3.84,5.73,0,,3.41,4.1,False,False
18-09-2025 10:00,ISDMR,37.22,37.54,37.2,37.54,582180.0,0.0,0.32,0.02,1354.55,0.32,270585.6,115.16,0.0,True,69.53,0.16,-0.01,0.17,2025-09-18,37.1,1.19,0,,35.3,ATH,False,False
18-09-2025 10:00,OSTIM,3.65,3.76,3.64,3.75,4559534.0,0.01,0.1,0.01,1011.11,0.1,1154897.1,294.8,0.1,True,70.16,0.03,-0.0,0.03,2025-09-18,3.62,3.59,0,,3.33,3.86,False,False
18-09-2025 10:00,IZENR,9.55,9.7,9.47,9.69,5247561.0,0.01,0.14,0.01,1900.0,0.14,2571790.7,104.04,0.07,True,59.53,0.07,-0.02,0.09,2025-09-18,9.51,1.89,0,,8.84,9.84,False,False
18-09-2025 10:00,SURGY,48.1,49.2,48.02,49.12,866022.0,0.08,1.02,0.02,5000.0,1.02,241569.3,258.5,0.08,True,57.81,0.03,-0.04,0.08,2025-09-18,48.02,2.29,0,,47.46,49.18,False,False
18-09-2025 10:00,DSTKF,720.0,759.0,720.0,749.0,746802.0,10.0,29.0,4.95,485.86,29.0,205249.1,263.85,0.34,True,90.69,30.79,5.1,25.69,2025-09-18,700.0,7.0,0,,526.5,929.0,False,False
18-09-2025 10:00,NATEN,9.54,9.71,9.54,9.71,2998279.0,0.0,0.17,0.01,1600.0,0.17,1035404.3,189.58,0.0,True,69.16,0.1,-0.01,0.11,2025-09-18,9.47,2.53,0,,8.58,ATH,False,False
18-09-2025 10:00,KAYSE,19.43,19.92,19.42,19.86,874680.0,0.06,0.43,0.02,1691.67,0.43,295794.2,195.71,0.14,True,71.03,0.12,0.02,0.1,2025-09-18,19.38,2.48,0,,18.3,21.3,False,False
18-09-2025 10:00,ULUUN,7.82,8.06,7.82,8.01,2398084.0,0.05,0.19,0.03,512.9,0.19,723843.1,231.3,0.26,True,79.75,0.11,0.01,0.09,2025-09-18,7.76,3.22,0,,7.05,ATH,False,False
18-09-2025 10:00,KBORU,16.1,16.77,16.1,16.63,6367958.0,0.14,0.53,0.04,1258.97,0.53,1322008.0,381.69,0.26,True,70.76,0.17,0.0,0.17,2025-09-18,16.04,3.68,0,,14.26,ATH,False,False
18-09-2025 10:00,UNLU,15.23,15.48,15.23,15.44,415089.0,0.04,0.21,0.02,1212.5,0.21,117568.0,253.06,0.19,True,70.11,0.15,0.01,0.14,2025-09-18,15.2,1.58,0,,14.68,15.54,False,False
