Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
25-08-2025 11:00,ECILC,69.8,71.3,69.6,71.0,1287407.0,0.3,1.2,0.2,485.37,1.2,602050.5,113.84,0.25,True,73.53,1.55,-0.0,1.55,2025-08-25,69.0,2.9,0,,64.35,ATH,False,False
25-08-2025 11:00,BAYRK,30.54,31.28,30.42,31.2,730024.0,0.08,0.66,0.03,2257.14,0.66,473876.6,54.05,0.12,True,70.42,0.62,0.06,0.56,2025-08-25,29.98,4.07,0,,26.52,ATH,False,False
25-08-2025 11:00,PCILT,21.4,21.76,21.4,21.74,363286.0,0.02,0.34,0.06,448.39,0.34,179103.5,102.84,0.06,True,65.77,0.15,0.04,0.11,2025-08-25,21.5,1.12,0,,20.72,ATH,False,False
25-08-2025 11:00,TRILC,23.4,23.98,23.34,23.98,2628695.0,0.0,0.58,0.04,1511.11,0.58,988778.6,165.85,0.0,True,65.61,0.15,0.04,0.11,2025-08-25,23.02,4.17,0,,22.8,ATH,False,False
25-08-2025 11:00,TOASO,245.5,248.0,244.5,247.4,591687.0,0.6,1.9,0.02,9400.0,1.9,342987.9,72.51,0.32,True,59.82,1.33,-0.27,1.59,2025-08-25,246.0,0.57,0,,233.0,248.5,False,False
25-08-2025 11:00,VSNMD,237.4,246.7,234.4,245.0,1877688.0,1.7,7.6,1.03,637.86,7.6,836893.3,124.36,0.22,True,25.05,-17.31,-0.47,-16.84,2025-08-25,257.25,-4.76,0,,ATL,354.25,False,False
25-08-2025 11:00,CEMZY,23.88,24.2,23.68,24.18,1102351.0,0.02,0.3,0.03,837.5,0.3,727521.0,51.52,0.07,True,62.16,0.11,-0.03,0.14,2025-08-25,23.8,1.6,0,,23.22,25.0,False,False
25-08-2025 11:00,KOTON,17.62,17.88,17.58,17.85,1434906.0,0.03,0.23,0.04,521.62,0.23,903797.8,58.76,0.13,True,72.83,0.17,0.02,0.15,2025-08-25,17.52,1.88,0,,17.19,ATH,False,False
25-08-2025 11:00,POLHO,4.57,4.79,4.55,4.75,23896404.0,0.04,0.18,0.03,566.67,0.18,8348770.9,186.23,0.22,True,78.83,0.08,0.02,0.06,2025-08-25,4.44,6.98,0,,4.12,4.77,False,False
25-08-2025 11:00,DOKTA,27.06,28.06,26.96,28.06,439003.0,0.0,1.0,0.08,1119.51,1.0,118586.0,270.2,0.0,True,69.48,0.2,-0.02,0.23,2025-08-25,26.96,4.08,0,,24.02,28.14,False,False
25-08-2025 11:00,AKYHO,3.52,3.63,3.51,3.62,1069447.0,0.01,0.1,0.01,809.09,0.1,450467.9,137.41,0.1,True,67.43,-0.0,0.01,-0.01,2025-08-25,3.47,4.32,0,,3.45,ATH,False,False
25-08-2025 11:00,MAKTK,18.42,18.74,18.32,18.67,2916062.0,0.07,0.25,0.01,2172.73,0.25,1053153.2,176.89,0.28,True,76.58,0.36,0.06,0.3,2025-08-25,17.99,3.78,0,,16.52,ATH,False,False
25-08-2025 11:00,KFEIN,11.34,11.61,11.33,11.6,3262449.0,0.01,0.26,0.03,862.96,0.26,1794875.9,81.76,0.04,True,77.94,0.23,0.04,0.19,2025-08-25,11.27,2.93,0,,10.51,11.72,False,False
