Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
28-10-2025 11:30,AKFYE,17.01,17.21,16.99,17.17,1309659.0,0.04,0.16,0.01,1500.0,0.16,417373.6,213.79,0.25,True,65.02,0.02,0.0,0.02,2025-10-28,16.94,1.36,0,,16.71,17.19,False,False
28-10-2025 11:30,BLCYT,24.02,25.52,23.98,25.52,585584.0,0.0,1.5,0.16,849.37,1.5,188007.0,211.47,0.0,True,73.9,0.1,0.09,0.01,2025-10-28,23.52,8.5,0,,23.52,ATH,False,False
28-10-2025 11:30,YUNSA,7.3,7.38,7.29,7.37,831830.0,0.01,0.07,0.0,2233.33,0.07,463698.3,79.39,0.14,True,56.56,0.02,-0.01,0.02,2025-10-28,7.35,0.27,0,,7.19,7.44,False,False
28-10-2025 11:30,BORLS,27.32,27.92,27.16,27.78,491369.0,0.14,0.46,0.05,784.62,0.46,182399.1,169.39,0.3,True,56.92,0.07,-0.03,0.11,2025-10-28,27.64,0.51,0,,27.1,28.7,False,False
28-10-2025 11:30,INFO,4.37,4.68,4.35,4.62,27447087.0,0.06,0.25,0.03,733.33,0.25,10124851.3,171.09,0.24,True,70.5,0.03,0.03,-0.0,2025-10-28,4.39,5.24,0,,4.22,4.91,False,False
28-10-2025 11:30,DOFER,63.95,65.0,63.7,65.0,337589.0,0.0,1.05,0.25,328.57,1.05,160103.6,110.86,0.0,True,69.77,0.34,0.13,0.21,2025-10-28,63.35,2.6,0,,61.95,ATH,False,False
28-10-2025 11:30,BAYRK,35.4,36.08,35.34,36.02,541970.0,0.06,0.62,0.07,785.71,0.62,256860.7,111.0,0.1,True,62.38,0.09,0.01,0.08,2025-10-28,35.12,2.56,0,,34.2,36.5,False,False
28-10-2025 11:30,ONCSM,189.1,207.3,187.4,206.7,1663781.0,0.6,17.6,1.47,1097.28,17.6,377914.0,340.25,0.03,True,79.82,6.2,1.2,5.01,2025-10-28,188.5,9.66,0,,159.4,ATH,False,False
28-10-2025 11:30,CEMAS,5.68,6.09,5.66,6.08,24906409.0,0.01,0.4,0.03,1328.57,0.4,7819135.1,218.53,0.02,True,67.56,0.03,0.0,0.03,2025-10-28,5.69,6.85,0,,5.3,6.11,False,False
28-10-2025 11:30,PASEU,134.4,147.0,131.2,146.2,1514462.0,0.8,11.8,0.94,1155.32,11.8,380520.4,298.0,0.07,True,64.24,-1.08,0.48,-1.56,2025-10-28,134.5,8.7,0,,144.5,155.6,True,True
28-10-2025 11:30,UNLU,14.89,15.24,14.85,15.2,463378.0,0.04,0.31,0.04,620.93,0.31,187173.1,147.57,0.13,True,68.76,0.13,0.01,0.12,2025-10-28,14.8,2.7,0,,14.01,15.59,False,False
28-10-2025 11:30,EKOS,27.24,28.28,27.16,28.08,2748896.0,0.2,0.84,0.17,400.0,0.84,736004.3,273.49,0.24,True,79.58,0.49,0.18,0.31,2025-10-28,26.46,6.12,0,,24.6,ATH,False,False
28-10-2025 11:30,VRGYO,3.23,3.29,3.22,3.28,5720124.0,0.01,0.05,0.0,1150.0,0.05,2511270.9,127.78,0.2,True,62.46,0.02,-0.01,0.02,2025-10-28,3.21,2.18,0,,3.08,3.34,False,False
28-10-2025 10:30,DENGE,2.85,2.93,2.84,2.92,8114296.0,0.01,0.07,0.0,3400.0,0.07,4608445.3,76.07,0.14,True,58.5,0.01,-0.01,0.02,2025-10-28,2.88,1.39,0,,2.75,2.94,False,False
28-10-2025 10:30,DOFRB,89.3,94.7,89.2,93.5,1543045.0,1.2,4.2,0.34,1117.39,4.2,509874.5,202.63,0.29,True,53.96,-1.84,0.54,-2.38,2025-10-28,87.0,7.47,0,,88.0,95.75,True,True
28-10-2025 10:30,TEKTU,22.88,23.8,22.52,23.76,4703391.0,0.04,0.88,0.12,633.33,0.88,3112226.7,51.13,0.05,True,63.98,0.18,0.27,-0.09,2025-10-28,23.02,3.21,0,,20.32,25.2,False,False
28-10-2025 10:30,INDES,8.11,8.24,8.1,8.22,927167.0,0.02,0.11,0.0,6.19244948763449e+16,0.11,566457.4,63.68,0.18,True,61.04,0.02,-0.01,0.03,2025-10-28,8.11,1.36,0,,7.96,8.33,False,False
28-10-2025 10:30,AVPGY,57.75,58.55,57.75,58.35,133566.0,0.2,0.6,0.01,5900.0,0.6,57423.5,132.6,0.33,True,58.0,0.18,-0.09,0.27,2025-10-28,57.75,1.04,0,,56.0,58.95,False,False
28-10-2025 10:30,TAVHL,258.75,264.25,258.75,263.75,555714.0,0.5,5.0,0.28,1718.18,5.0,317668.5,74.94,0.1,True,66.34,3.31,-0.77,4.08,2025-10-28,262.25,0.57,0,,242.1,264.0,False,False
28-10-2025 10:30,CVKMD,19.68,20.22,19.67,20.12,7493528.0,0.1,0.44,0.02,2650.0,0.44,2874923.0,160.65,0.23,True,52.19,-0.08,-0.04,-0.04,2025-10-28,19.66,2.34,0,,19.21,20.98,False,False
28-10-2025 10:30,MNDTR,7.84,8.1,7.8,8.03,2707849.0,0.07,0.19,0.02,955.56,0.19,751386.2,260.38,0.37,True,72.32,0.07,0.01,0.06,2025-10-28,7.78,3.21,0,,7.45,8.1,False,False
28-10-2025 10:30,SOKM,44.44,45.2,44.44,45.02,1173291.0,0.18,0.58,0.04,1218.18,0.58,598176.1,96.14,0.31,True,66.03,0.36,-0.04,0.4,2025-10-28,44.62,0.9,0,,42.76,45.18,False,False
28-10-2025 10:30,BTCIM,4.21,4.29,4.2,4.28,38722316.0,0.01,0.07,0.0,2233.33,0.07,11733053.0,230.03,0.14,True,62.54,0.0,-0.0,0.0,2025-10-28,4.2,1.9,0,,4.19,4.31,False,False
28-10-2025 10:30,SEGMN,21.58,21.8,21.5,21.8,161817.0,0.0,0.22,0.0,5400.0,0.22,102298.5,58.18,0.0,True,56.95,0.08,-0.01,0.09,2025-10-28,21.72,0.37,0,,21.52,22.0,False,False
28-10-2025 10:30,TUREX,7.74,8.15,7.72,8.07,23542466.0,0.08,0.33,0.01,2438.46,0.33,4130862.5,469.92,0.24,True,69.93,0.04,-0.0,0.04,2025-10-28,7.81,3.33,0,,7.56,8.29,False,False
28-10-2025 10:30,DOHOL,16.51,16.79,16.5,16.78,5918141.0,0.01,0.27,0.01,2600.0,0.27,2659640.5,122.52,0.04,True,52.48,-0.06,0.01,-0.07,2025-10-28,16.58,1.21,0,,16.4,17.29,False,False
28-10-2025 10:30,GLRMK,185.8,190.1,185.6,189.4,231024.0,0.7,3.6,0.15,2300.0,3.6,144542.0,59.83,0.19,True,55.15,0.44,-0.18,0.62,2025-10-28,188.4,0.53,0,,182.6,191.2,False,False
28-10-2025 10:30,KRDMD,27.74,28.62,27.7,28.52,11819651.0,0.1,0.78,0.03,2337.5,0.78,6696976.8,76.49,0.13,True,62.6,0.38,-0.09,0.47,2025-10-28,28.18,1.21,0,,23.72,28.82,False,False
28-10-2025 10:30,MARMR,3.09,3.48,3.08,3.38,23653982.0,0.1,0.29,0.01,2130.77,0.29,8683350.2,172.41,0.34,True,49.94,-0.06,-0.0,-0.06,2025-10-28,3.19,5.96,0,,3.2,3.58,False,False
28-10-2025 10:30,ADESE,3.95,4.14,3.95,4.11,64285368.0,0.03,0.16,0.01,1130.77,0.16,31135082.3,106.47,0.19,True,50.84,-0.04,-0.01,-0.03,2025-10-28,3.99,3.01,0,,3.62,4.45,False,False
28-10-2025 10:30,ULUUN,7.6,7.71,7.59,7.71,622020.0,0.0,0.11,0.01,1733.33,0.11,246552.7,152.29,0.0,True,66.96,0.04,-0.01,0.05,2025-10-28,7.62,1.18,0,,7.37,ATH,False,False
28-10-2025 10:30,KRDMA,28.72,29.66,28.72,29.58,734955.0,0.08,0.86,0.06,1287.1,0.86,242578.8,202.98,0.09,True,66.36,0.25,0.01,0.24,2025-10-28,29.02,1.93,0,,27.34,30.6,False,False
28-10-2025 10:30,GLRYH,4.54,4.63,4.52,4.62,3857972.0,0.01,0.08,0.01,700.0,0.08,2120548.3,81.93,0.12,True,73.59,0.05,0.01,0.04,2025-10-28,4.4,5.0,0,,4.18,ATH,False,False
28-10-2025 10:30,YIGIT,24.82,25.14,24.76,25.12,391972.0,0.02,0.3,0.02,1400.0,0.3,194193.4,101.85,0.07,True,61.87,0.16,-0.03,0.18,2025-10-28,24.96,0.64,0,,23.84,25.32,False,False
28-10-2025 10:30,ERSU,20.18,20.74,20.06,20.7,150433.0,0.04,0.52,0.08,575.32,0.52,71474.9,110.47,0.08,True,56.29,-0.12,0.04,-0.16,2025-10-28,19.98,3.6,0,,19.63,22.92,False,False
28-10-2025 10:30,KTLEV,13.18,13.52,13.16,13.5,18333750.0,0.02,0.32,0.04,661.9,0.32,5219140.6,251.28,0.06,True,66.97,0.04,0.03,0.01,2025-10-28,12.97,4.09,0,,12.95,13.76,False,False
28-10-2025 10:30,INVEO,10.91,11.32,10.89,11.29,3900581.0,0.03,0.38,0.02,2011.11,0.38,1481324.1,163.32,0.08,True,65.72,0.08,0.02,0.06,2025-10-28,10.92,3.39,0,,10.5,11.38,False,False
28-10-2025 09:30,BULGS,40.4,42.6,40.24,42.56,12543950.0,0.04,2.16,0.49,342.62,2.16,4785101.2,162.15,0.02,True,90.96,1.62,0.45,1.17,2025-10-28,39.44,7.91,0,,32.9,ATH,False,False
