Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,Tarih1,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
25-03-2025 09:00,ISMEN,45.2,48.18,45.2,48.0,16904278.0,0.18,2.8,0.29,879.02,2.8,11218885.4,50.68,0.06,True,54.05,2025-03-25,7.87,0,,38.34,54.15,False,False
25-03-2025 09:00,DYOBY,25.26,27.86,24.82,27.86,10410822.0,0.0,2.6,0.33,697.55,2.6,2978762.3,249.5,0.0,True,58.57,2025-03-25,9.94,0,,23.34,28.66,False,False
25-03-2025 09:00,ADGYO,27.9,30.36,27.74,30.36,1955567.0,0.0,2.46,0.19,1222.58,2.46,1154120.1,69.44,0.0,True,55.59,2025-03-25,10.0,0,,27.6,31.88,False,False
25-03-2025 09:00,OBASE,25.86,28.1,25.86,28.1,1011288.0,0.0,2.24,0.08,2847.37,2.24,527149.0,91.84,0.0,True,45.09,2025-03-25,9.94,0,,27.12,30.98,False,False
25-03-2025 09:00,DERHL,32.96,37.78,32.3,37.78,14525185.0,0.0,4.82,0.38,1175.13,4.82,9202226.3,57.84,0.0,True,66.11,2025-03-25,9.95,0,,17.51,ATH,False,False
25-03-2025 09:00,KTSKR,59.4,63.6,58.05,62.85,853549.0,0.75,3.45,0.21,1504.65,3.45,453654.0,88.15,0.22,True,56.15,2025-03-25,8.64,0,,54.75,65.75,False,False
25-03-2025 09:00,SEYKM,2.87,3.21,2.73,3.21,6794891.0,0.0,0.34,0.05,655.56,0.34,3121995.7,117.65,0.0,True,55.8,2025-03-25,9.93,0,,2.85,3.5,False,False
24-03-2025 09:00,BORLS,79.5,88.2,75.75,86.5,1321836.0,1.7,7.0,0.65,968.7,7.0,814643.6,62.26,0.24,True,52.2,2025-03-24,7.86,0,,79.1,88.6,False,False
24-03-2025 09:00,PAMEL,74.2,83.45,73.5,83.45,566807.0,0.0,9.25,1.22,661.32,9.25,371515.5,52.57,0.0,True,48.23,2025-03-24,9.8,0,,75.8,97.3,False,False
24-03-2025 09:00,GLYHO,7.31,7.77,7.29,7.77,59732048.0,0.0,0.46,0.02,1816.67,0.46,29856012.7,100.07,0.0,True,61.06,2025-03-24,9.9,0,,4.9,8.58,False,False
21-03-2025 09:00,RUBNS,23.8,24.44,22.84,24.44,8287268.0,0.0,0.64,0.04,1584.21,0.64,1582882.9,423.56,0.0,True,53.61,2025-03-21,9.99,0,,21.32,25.9,False,False
20-03-2025 09:00,GZNMI,85.0,91.0,83.1,90.5,705371.0,0.5,5.5,1.91,187.96,5.5,427110.3,65.15,0.09,True,74.4,2025-03-20,7.48,0,,64.2,ATH,False,False
20-03-2025 09:00,AVGYO,7.01,8.05,7.01,8.05,1244618.0,0.0,1.04,0.1,900.0,1.04,502932.5,147.47,0.0,True,56.9,2025-03-20,9.97,0,,6.95,8.49,False,False
20-03-2025 09:00,PETUN,7.94,8.52,7.94,8.39,3880811.0,0.13,0.45,0.05,733.33,0.45,2446607.4,58.62,0.29,True,32.54,2025-03-20,1.33,0,,ATL,9.35,False,False
20-03-2025 09:00,PASEU,35.0,38.44,35.0,38.44,14459579.0,0.0,3.44,0.38,805.26,3.44,7304355.9,97.96,0.0,True,60.18,2025-03-20,9.95,0,,30.9,39.74,False,False
20-03-2025 09:00,IHAAS,19.26,21.18,19.25,21.18,6345817.0,0.0,1.92,0.11,1677.78,1.92,4128628.9,53.7,0.0,True,59.23,2025-03-20,9.97,0,,16.7,23.86,False,False
19-03-2025 09:00,COSMO,100.0,118.0,100.0,117.3,163628.0,0.7,17.3,2.73,533.7,17.3,54814.6,198.51,0.04,True,64.08,2025-03-19,9.01,2,100.0,100.0,146.8,False,False
19-03-2025 09:00,TDGYO,13.0,14.98,13.0,14.98,1139592.0,0.0,1.98,0.13,1471.43,1.98,622760.1,82.99,0.0,True,49.07,2025-03-19,5.05,0,,12.3,22.92,False,False
19-03-2025 09:00,EUYO,11.65,12.99,11.2,12.85,1910674.0,0.14,1.2,0.4,196.3,1.2,1141357.9,67.4,0.12,True,65.52,2025-03-19,7.62,1,12.99,8.31,12.99,False,False
19-03-2025 09:00,MARKA,61.25,67.25,58.1,67.25,1528052.0,0.0,6.0,0.83,618.56,6.0,435060.1,251.23,0.0,True,79.14,2025-03-19,9.98,0,,46.04,ATH,False,False
19-03-2025 09:00,ALTIN,39.27,40.15,39.27,40.04,104801836.0,0.11,0.77,0.15,396.77,0.77,32624209.8,221.24,0.14,True,81.41,2025-03-19,4.71,0,,34.37,ATH,False,False
18-03-2025 09:00,ALTNY,87.2,95.55,86.8,95.55,20194170.0,0.0,8.35,1.81,361.33,8.35,8873994.5,127.57,0.0,True,73.64,2025-03-18,9.95,0,,66.55,ATH,False,False
18-03-2025 09:00,BYDNR,22.9,24.08,21.84,24.08,2959646.0,0.0,1.18,0.24,387.6,1.18,575682.1,414.11,0.0,True,63.64,2025-03-18,6.93,0,,20.3,27.28,False,False
18-03-2025 09:00,YUNSA,6.11,6.69,6.11,6.69,18562309.0,0.0,0.58,0.15,274.19,0.58,5635348.4,229.39,0.0,True,75.49,2025-03-18,9.85,0,,5.21,7.6,False,False
18-03-2025 09:00,MANAS,11.29,11.99,11.0,11.82,4652016.0,0.17,0.53,0.15,248.68,0.53,2629870.4,76.89,0.32,True,74.83,2025-03-18,4.69,0,,8.64,ATH,False,False
18-03-2025 09:00,EGEPO,5.45,6.0,5.38,6.0,16860284.0,0.0,0.54,0.05,900.0,0.54,3538140.4,376.53,0.0,True,58.23,2025-03-18,10.0,0,,5.19,6.64,False,False
18-03-2025 09:00,KCAER,12.25,13.44,12.0,13.39,54773293.0,0.05,1.14,0.31,263.06,1.14,19838341.0,176.1,0.04,True,77.45,2025-03-18,9.57,1,13.44,9.92,13.44,False,False
18-03-2025 09:00,ONRYT,66.95,71.85,66.65,70.65,5628714.0,1.2,3.7,0.98,277.55,3.7,2475092.4,127.41,0.32,True,63.8,2025-03-18,5.13,1,71.85,57.5,71.85,False,False
18-03-2025 09:00,SELVA,2.04,2.24,2.02,2.24,32799509.2,0.0,0.2,0.03,525.64,0.2,11051051.8,196.8,0.0,True,65.05,2025-03-18,9.98,0,,1.9,2.25,False,False
17-03-2025 09:00,SEKFK,7.84,8.62,7.57,8.62,3855920.0,0.0,0.78,0.18,345.71,0.78,1358760.7,183.78,0.0,True,77.71,2025-03-17,9.95,0,,6.72,ATH,False,False
17-03-2025 09:00,CANTE,1.52,1.67,1.51,1.63,810762890.0,0.04,0.11,0.02,423.81,0.11,189798646.3,327.17,0.36,True,68.63,2025-03-17,7.24,1,1.67,1.36,1.67,False,False
17-03-2025 09:00,CEOEM,33.4,36.62,33.2,36.62,9703798.0,0.0,3.22,0.75,327.06,3.22,4830553.9,100.88,0.0,True,67.12,2025-03-17,9.97,0,,25.1,ATH,False,False
17-03-2025 09:00,DNISI,26.74,28.9,26.74,28.38,4232845.0,0.52,1.64,0.59,177.03,1.64,1997281.7,111.93,0.32,True,73.19,2025-03-17,6.13,0,,21.0,30.42,False,False
17-03-2025 09:00,MZHLD,5.9,6.11,5.8,6.07,689293.0,0.04,0.17,0.05,246.94,0.17,406583.4,69.53,0.24,True,63.15,2025-03-17,5.02,1,6.11,5.34,6.11,False,False
17-03-2025 09:00,GOODY,16.71,17.35,16.71,17.22,2726821.0,0.13,0.51,0.18,188.14,0.51,1624278.7,67.88,0.25,True,67.0,2025-03-17,3.11,1,17.35,14.99,17.35,False,False
17-03-2025 09:00,YKSLN,6.86,7.08,6.71,7.07,3834188.0,0.01,0.21,0.03,650.0,0.21,2147915.0,78.51,0.05,True,54.94,2025-03-17,3.36,0,,6.47,7.42,False,False
17-03-2025 09:00,FZLGY,31.0,32.38,29.7,32.12,8816825.0,0.26,1.12,0.25,355.28,1.12,2886307.9,205.47,0.23,True,59.45,2025-03-17,3.68,0,,27.4,34.6,False,False
17-03-2025 09:00,EUHOL,10.7,11.6,10.7,11.6,5194609.0,0.0,0.9,0.22,307.24,0.9,1502707.2,245.68,0.0,True,81.5,2025-03-17,9.95,0,,7.03,ATH,False,False
17-03-2025 09:00,BURVA,111.0,121.5,110.8,119.0,197860.0,2.5,8.0,1.67,379.04,8.0,99443.7,98.97,0.31,True,70.28,2025-03-17,7.21,1,121.5,99.0,121.5,False,False
17-03-2025 09:00,KRSTL,6.42,7.04,6.3,6.94,29320295.0,0.1,0.52,0.05,961.22,0.52,11883966.1,146.72,0.19,True,79.39,2025-03-17,8.44,1,7.04,5.37,7.04,False,False
17-03-2025 09:00,BINBN,137.0,148.9,137.0,148.7,1202617.0,0.2,11.7,3.61,224.1,11.7,790861.9,52.06,0.02,True,84.75,2025-03-17,8.54,0,,98.25,ATH,False,False
17-03-2025 09:00,ULUUN,6.36,6.85,6.36,6.72,12474407.0,0.13,0.36,0.08,344.44,0.36,5921114.2,110.68,0.36,True,73.25,2025-03-17,6.16,1,6.85,5.72,6.85,False,False
17-03-2025 09:00,PRZMA,9.99,10.92,9.67,10.85,9324955.0,0.07,0.86,0.28,210.47,0.86,4495354.9,107.44,0.08,True,94.33,2025-03-17,8.5,0,,6.7,ATH,False,False
14-03-2025 09:00,VKFYO,18.14,18.99,18.14,18.8,193861.0,0.19,0.66,0.16,302.44,0.66,109121.3,77.66,0.29,True,58.77,2025-03-14,3.64,0,,16.61,20.5,False,False
14-03-2025 09:00,CELHA,20.9,22.98,20.48,22.98,8998133.0,0.0,2.08,0.37,459.14,2.08,1754215.1,412.94,0.0,True,71.42,2025-03-14,9.95,0,,18.53,26.46,True,False
14-03-2025 09:00,QUAGR,3.98,4.26,3.98,4.24,61045281.0,0.02,0.26,0.08,209.52,0.26,40392111.8,51.13,0.08,True,85.0,2025-03-14,6.8,0,,3.2,ATH,False,False
14-03-2025 09:00,YIGIT,30.02,31.42,29.86,31.2,9905102.0,0.22,1.18,0.21,461.9,1.18,5899163.7,67.91,0.19,True,61.59,2025-03-14,4.7,0,,26.52,37.74,False,False
14-03-2025 09:00,DESA,9.35,9.84,9.2,9.74,3006705.0,0.1,0.39,0.09,353.49,0.39,1545656.2,94.53,0.26,True,62.77,2025-03-14,5.3,0,,8.4,11.47,False,False
14-03-2025 09:00,TKFEN,88.0,96.8,87.75,96.8,14743740.0,0.0,8.8,2.15,309.3,8.8,7509141.1,96.34,0.0,True,87.1,2025-03-14,10.0,0,,66.25,ATH,False,False
14-03-2025 09:00,DARDL,5.08,5.56,5.05,5.48,34171256.0,0.08,0.4,0.06,525.0,0.4,9300095.1,267.43,0.2,True,71.69,2025-03-14,8.3,0,,4.46,7.69,False,False
14-03-2025 09:00,AKGRT,7.14,7.66,7.12,7.54,40630771.0,0.12,0.4,0.08,412.82,0.4,17985629.4,125.91,0.3,True,63.19,2025-03-14,5.45,1,7.66,6.36,7.66,True,False
14-03-2025 09:00,SILVR,17.72,18.58,17.45,18.35,754579.0,0.23,0.63,0.08,707.69,0.63,356933.2,111.41,0.37,True,55.41,2025-03-14,3.26,0,,16.77,21.26,False,False
14-03-2025 09:00,SOKE,11.73,12.5,11.66,12.4,5598001.0,0.1,0.67,0.11,487.72,0.67,2000550.9,179.82,0.15,True,62.72,2025-03-14,5.8,0,,11.15,13.33,True,False
14-03-2025 09:00,DURKN,17.0,18.56,16.89,18.56,18457072.0,0.0,1.56,0.22,599.55,1.56,5593535.4,229.97,0.0,True,73.52,2025-03-14,9.95,0,,14.17,18.6,False,False
14-03-2025 09:00,LIDFA,3.12,3.26,3.12,3.25,19561962.0,0.01,0.13,0.01,1200.0,0.13,11343851.5,72.45,0.08,True,62.77,2025-03-14,4.17,0,,2.92,3.26,False,False
14-03-2025 09:00,OSMEN,10.04,10.9,9.81,10.9,8258154.0,0.0,0.86,0.25,246.77,0.86,4795419.1,72.21,0.0,True,73.16,2025-03-14,9.99,0,,7.82,11.0,False,False
13-03-2025 09:00,TURSG,16.8,18.14,16.78,17.94,24236282.0,0.2,1.14,0.07,1440.54,1.14,13613037.4,78.04,0.18,True,63.34,2025-03-13,7.23,0,,15.85,18.44,False,False
13-03-2025 09:00,ECZYT,195.6,207.0,195.4,204.0,459223.0,3.0,8.4,1.81,364.09,8.4,225160.3,103.95,0.36,True,68.22,2025-03-13,4.29,0,,179.7,207.0,False,False
13-03-2025 09:00,BIZIM,27.54,28.72,27.38,28.52,778089.0,0.2,0.98,0.2,380.39,0.98,401873.8,93.62,0.2,True,63.67,2025-03-13,3.48,0,,25.78,30.5,False,False
13-03-2025 09:00,TKNSA,33.42,36.38,32.5,36.38,13808599.0,0.0,2.96,1.11,167.15,2.96,5093095.7,171.12,0.0,True,80.0,2025-03-13,9.98,0,,23.58,40.94,False,False
13-03-2025 09:00,EGGUB,63.85,70.15,63.85,68.65,2770562.0,1.5,4.8,1.04,361.54,4.8,770146.7,259.74,0.31,True,57.93,2025-03-13,7.6,0,,60.5,72.7,True,False
13-03-2025 09:00,HEDEF,5.49,6.01,5.47,6.01,28918154.0,0.0,0.52,0.08,575.32,0.52,10448069.6,176.78,0.0,True,65.94,2025-03-13,9.87,0,,5.11,6.7,False,False
13-03-2025 09:00,LIDER,160.0,177.5,160.0,175.6,445816.0,1.9,15.6,3.5,345.71,15.6,247241.6,80.32,0.12,True,76.49,2025-03-13,8.46,0,,142.3,ATH,False,False
13-03-2025 09:00,ANELE,14.7,15.85,14.7,15.65,2205588.0,0.2,0.95,0.08,1058.54,0.95,861964.6,155.88,0.21,True,65.39,2025-03-13,6.46,0,,13.72,16.46,False,False
13-03-2025 09:00,MAVI,70.75,74.9,70.3,74.4,18444529.0,0.5,3.65,0.53,595.24,3.65,7760829.1,137.66,0.14,True,61.1,2025-03-13,5.83,0,,65.25,89.95,False,False
13-03-2025 09:00,GSDDE,8.28,8.67,8.28,8.65,2723416.0,0.02,0.37,0.03,957.14,0.37,1711182.2,59.15,0.05,True,58.77,2025-03-13,4.47,0,,7.69,8.74,False,False
13-03-2025 09:00,SARKY,18.74,19.46,18.7,19.41,1747601.0,0.05,0.67,0.13,407.58,0.67,1125283.3,55.3,0.07,True,60.47,2025-03-13,4.35,0,,17.57,20.5,False,False
13-03-2025 09:00,ENSRI,18.68,19.6,18.67,19.48,3096147.0,0.12,0.8,0.19,323.28,0.8,1469368.1,110.71,0.15,True,65.7,2025-03-13,4.34,0,,15.12,19.56,False,False
13-03-2025 09:00,SOKM,39.56,42.82,39.56,42.54,30725472.0,0.28,2.98,0.45,565.18,2.98,13379250.6,129.65,0.09,True,64.59,2025-03-13,8.13,0,,36.76,43.56,False,False
13-03-2025 09:00,LKMNH,18.45,19.12,18.44,19.12,2359861.0,0.0,0.67,0.07,843.66,0.67,1335467.4,76.71,0.0,True,44.92,2025-03-13,3.58,0,,17.96,20.02,False,False
13-03-2025 09:00,ERCB,88.2,97.0,88.2,96.55,1161363.0,0.45,8.35,1.66,403.01,8.35,372395.1,211.86,0.05,True,62.8,2025-03-13,9.47,0,,83.9,105.2,False,False
13-03-2025 09:00,OSTIM,2.69,2.91,2.69,2.85,29214288.93,0.06,0.17,0.03,373.28,0.17,19358384.68,50.91,0.34,True,62.55,2025-03-13,5.42,0,,2.48,2.95,False,False
13-03-2025 09:00,BRKVY,60.95,65.15,60.15,64.4,3399026.0,0.75,3.45,0.16,1990.91,3.45,1516339.8,124.16,0.22,True,60.99,2025-03-13,7.78,0,,56.15,66.8,False,False
13-03-2025 09:00,MHRGY,4.65,4.76,4.65,4.73,6477131.0,0.03,0.08,0.02,370.59,0.08,2787742.7,132.34,0.37,True,58.44,2025-03-13,1.94,1,4.76,4.39,4.76,False,False
12-03-2025 09:00,AKCNS,172.5,180.7,172.5,178.4,1346186.0,2.3,5.9,0.26,2169.23,5.9,604048.4,122.86,0.39,True,47.42,2025-03-12,3.84,0,,167.0,216.1,False,False
12-03-2025 09:00,TBORG,164.6,179.9,159.5,179.0,365752.0,0.9,14.4,5.41,166.17,14.4,174582.6,109.5,0.06,True,82.73,2025-03-12,8.75,0,,122.2,ATH,False,False
12-03-2025 09:00,EMKEL,19.62,20.9,19.56,20.72,6987547.0,0.18,1.1,0.38,187.21,1.1,4099053.5,70.47,0.16,True,77.02,2025-03-12,5.61,0,,15.4,ATH,False,False
12-03-2025 09:00,GOLTS,411.0,436.0,410.5,433.75,853862.0,2.25,22.75,8.28,174.92,22.75,352838.3,142.0,0.1,True,64.6,2025-03-12,1.17,0,,376.75,443.0,False,False
12-03-2025 09:00,ETILR,6.2,6.49,6.1,6.49,7933623.0,0.0,0.29,0.07,339.39,0.29,3371178.0,135.34,0.0,True,70.53,2025-03-12,10.0,0,,4.63,17.03,False,False
12-03-2025 09:00,ORGE,90.5,94.95,87.7,94.15,6423493.0,0.8,3.65,1.48,147.46,3.65,1442267.5,345.37,0.22,True,71.63,2025-03-12,9.03,0,,73.0,ATH,False,False
12-03-2025 09:00,TTRAK,778.0,827.5,769.0,827.5,548935.0,0.0,49.5,17.6,181.25,49.5,335935.0,63.41,0.0,True,83.38,2025-03-12,6.23,0,,632.5,ATH,False,False
12-03-2025 09:00,AYDEM,19.59,20.24,19.59,20.18,8204513.0,0.06,0.59,0.22,169.41,0.59,2932792.3,179.75,0.1,True,42.66,2025-03-12,-6.23,0,,19.58,21.56,True,False
12-03-2025 09:00,DIRIT,22.68,27.0,22.68,26.2,565406.0,0.8,3.52,0.23,1417.24,3.52,162201.6,248.58,0.23,True,63.01,2025-03-12,4.05,0,,22.0,28.0,False,False
12-03-2025 09:00,TRCAS,29.0,31.9,28.6,31.9,4797915.0,0.0,2.9,0.63,357.41,2.9,2293145.4,109.23,0.0,True,76.85,2025-03-12,10.0,0,,24.68,ATH,False,False
12-03-2025 09:00,BOSSA,6.87,7.41,6.74,7.3,30733665.0,0.11,0.43,0.09,377.78,0.43,10763290.9,185.54,0.26,True,69.63,2025-03-12,8.31,0,,6.06,10.34,False,False
12-03-2025 09:00,ARZUM,3.48,3.88,3.4,3.88,35067485.0,0.0,0.4,0.03,1076.47,0.4,11131891.2,215.02,0.0,True,61.23,2025-03-12,9.92,0,,3.21,4.27,True,False
11-03-2025 09:00,ELITE,40.4,44.24,40.4,44.16,8053331.0,0.08,3.76,0.38,889.47,3.76,2621599.0,207.19,0.02,True,70.99,2025-03-11,9.74,0,,35.34,47.7,False,False
11-03-2025 09:00,AKSUE,14.25,15.48,13.6,15.44,2289105.0,0.04,1.19,0.41,188.83,1.19,1140561.3,100.7,0.03,True,86.96,2025-03-11,8.35,0,,10.22,ATH,False,False
11-03-2025 09:00,EUKYO,11.57,12.58,11.3,12.38,627230.0,0.2,0.81,0.12,569.42,0.81,248369.9,152.54,0.25,True,53.15,2025-03-11,6.72,0,,10.51,13.44,True,True
11-03-2025 09:00,KMPUR,18.85,19.75,18.6,19.61,3510036.0,0.14,0.76,0.28,171.43,0.76,2000846.3,75.43,0.18,True,67.29,2025-03-11,4.48,0,,16.26,20.6,False,False
11-03-2025 09:00,BVSAN,124.9,133.2,122.1,133.2,5721544.0,0.0,8.3,1.45,472.41,8.3,1565545.7,265.47,0.0,True,76.74,2025-03-11,9.99,0,,103.6,ATH,False,False
11-03-2025 09:00,KARSN,11.55,12.53,11.55,12.39,50991258.0,0.14,0.84,0.21,300.0,0.84,25104993.9,103.11,0.17,True,70.0,2025-03-11,5.27,1,12.53,10.05,12.53,False,False
11-03-2025 09:00,TUKAS,1.98,2.18,1.96,2.14,208887481.0,0.04,0.16,0.02,595.65,0.16,52084524.5,301.05,0.25,True,63.83,2025-03-11,7.54,0,,1.84,2.3,True,False
11-03-2025 09:00,KLKIM,33.58,36.12,33.5,35.78,11000180.0,0.34,2.2,0.51,333.07,2.2,5087478.7,116.22,0.15,True,75.83,2025-03-11,6.36,0,,27.5,ATH,False,False
11-03-2025 09:00,KATMR,2.35,2.59,2.34,2.59,102972138.0,0.0,0.24,0.05,361.54,0.24,60718782.1,69.59,0.0,True,81.43,2025-03-11,9.75,0,,1.96,ATH,False,False
11-03-2025 09:00,SANEL,23.16,25.2,22.64,24.78,256464.0,0.42,1.62,0.17,841.86,1.62,156292.9,64.09,0.26,True,58.62,2025-03-11,5.27,1,25.2,22.0,25.2,True,False
